A;RTSALEDATA;187;20220627 01:11;VALNET;
B;187;4177780;1;20220627 01:11;;;14;ELM ST;GUNNEDAH;2380;720;M;20220519;20220623;124500;R2;V;VACANT LAND;;AAS;;0;AS243777;
C;187;4177780;1;20220627 01:11;329/1245207;
D;187;4177780;1;20220627 01:11;P;;;;;;
D;187;4177780;1;20220627 01:11;P;;;;;;
D;187;4177780;1;20220627 01:11;V;;;;;;
B;187;3515293;2;20220627 01:11;WOMPONIA;;10008;OXLEY HWY;MARYS MOUNT;2380;96.515;H;20220506;20220617;1377000;RU1;3;FARM;;RFL;;0;AS227810;
C;187;3515293;2;20220627 01:11;126/728414 1/1147871;
D;187;3515293;2;20220627 01:11;P;;;;;;
D;187;3515293;2;20220627 01:11;P;;;;;;
D;187;3515293;2;20220627 01:11;V;;;;;;
B;187;1851520;3;20220627 01:11;;2;26;PORCUPINE ST;GUNNEDAH;2380;;;20220601;20220622;415000;;R;RESIDENCE;2;;;0;AS237972;
C;187;1851520;3;20220627 01:11;2/SP42032;
D;187;1851520;3;20220627 01:11;P;;;;;;
D;187;1851520;3;20220627 01:11;V;;;;;;
D;187;1851520;3;20220627 01:11;V;;;;;;
B;187;1849252;4;20220627 01:11;;;3;KAMILAROI HWY;GUNNEDAH;2380;1391;M;20220429;20220620;400000;SP2;R;RESIDENCE;;SPB;;0;AS232911;
C;187;1849252;4;20220627 01:11;641/755503;
D;187;1849252;4;20220627 01:11;P;;;;;;
D;187;1849252;4;20220627 01:11;V;;;;;;
B;187;1850018;5;20220627 01:11;;;22;GALLEN AVE;GUNNEDAH;2380;720.8;M;20220525;20220623;400000;R2;R;RESIDENCE;;AAS;;0;AS241552;
C;187;1850018;5;20220627 01:11;75/234732;
D;187;1850018;5;20220627 01:11;P;;;;;;
D;187;1850018;5;20220627 01:11;V;;;;;;
B;187;1849621;6;20220627 01:11;;;197;CONADILLY ST;GUNNEDAH;2380;430;M;20220510;20220621;510000;B2;3;COMMERCIAL;;BBA;;0;AS237458;
C;187;1849621;6;20220627 01:11;1/721644;
D;187;1849621;6;20220627 01:11;P;;;;;;
D;187;1849621;6;20220627 01:11;V;;;;;;
D;187;1849621;6;20220627 01:11;V;;;;;;
D;187;1849621;6;20220627 01:11;V;;;;;;
B;187;1849627;7;20220627 01:11;;;213;CONADILLY ST;GUNNEDAH;2380;118.9;M;20220601;20220616;330000;B2;3;SHOP;;BBA;;0;AS222603;
C;187;1849627;7;20220627 01:11;2/29920;
D;187;1849627;7;20220627 01:11;P;;;;;;
D;187;1849627;7;20220627 01:11;V;;;;;;
B;187;1852685;8;20220627 01:11;;;4;EDWARD ST;BREEZA;2381;2023;M;20220607;20220621;30000;RU5;V;VACANT LAND;;AAT;;0;AS234518;
C;187;1852685;8;20220627 01:11;9/3/758160;
D;187;1852685;8;20220627 01:11;P;;;;;;
D;187;1852685;8;20220627 01:11;P;;;;;;
D;187;1852685;8;20220627 01:11;V;;;;;;
B;187;1853174;9;20220627 01:11;;;8;GORAN ST;CURLEWIS;2381;280.73;M;20220527;20220617;25500;RU5;V;VACANT LAND;;AAX;;0;AS224609;
C;187;1853174;9;20220627 01:11;A/100997;
D;187;1853174;9;20220627 01:11;P;;;;;;
D;187;1853174;9;20220627 01:11;V;;;;;;
D;187;1853174;9;20220627 01:11;V;;;;;;
B;187;1854406;10;20220627 01:11;;;42;BOMERA ST;TAMBAR SPRINGS;2381;2023;M;20220527;20220617;24000;RU5;V;VACANT LAND;;AAT;;0;AS224580;
C;187;1854406;10;20220627 01:11;7/20/758949;
D;187;1854406;10;20220627 01:11;P;;;;;;
D;187;1854406;10;20220627 01:11;V;;;;;;
B;187;2852723;11;20220627 01:11;;;41;BANDO ST;TAMBAR SPRINGS;2381;2023;M;20220527;20220617;18000;RU5;V;VACANT LAND;;AAT;;0;AS228887;
C;187;2852723;11;20220627 01:11;3/20/758949;
D;187;2852723;11;20220627 01:11;P;;;;;;
D;187;2852723;11;20220627 01:11;V;;;;;;
B;187;3342017;12;20220627 01:11;;;35;SILVERSMITH PL;GUNNEDAH;2380;2003;M;20220427;20220622;350000;R5;R;RESIDENCE;;RFA;;0;AS239364;
C;187;3342017;12;20220627 01:11;18/1113680;
D;187;3342017;12;20220627 01:11;P;;;;;;
D;187;3342017;12;20220627 01:11;V;;;;;;
B;187;4430159;13;20220627 01:11;;;;VERA CL;GUNNEDAH;2380;1.277;H;20220321;20220620;240000;R5;V;VACANT LAND;;RFA;;0;AS233031;
C;187;4430159;13;20220627 01:11;8/1244571;
D;187;4430159;13;20220627 01:11;P;;;;;;
D;187;4430159;13;20220627 01:11;V;;;;;;
B;187;3760384;14;20220627 01:11;;;85;KERRY ELIZABETH DR;GUNNEDAH;2380;1.209;H;20220509;20220620;220000;R5;V;VACANT LAND;;RFA;;0;AS232830;
C;187;3760384;14;20220627 01:11;31/1193436;
D;187;3760384;14;20220627 01:11;P;;;;;;
D;187;3760384;14;20220627 01:11;P;;;;;;
D;187;3760384;14;20220627 01:11;V;;;;;;
B;187;3849637;15;20220627 01:11;;1;16;KING ST;GUNNEDAH;2380;;;20220525;20220617;218000;;R;RESIDENCE;1;;;0;AS228167;
C;187;3849637;15;20220627 01:11;1/SP91402;
D;187;3849637;15;20220627 01:11;P;;;;;;
D;187;3849637;15;20220627 01:11;V;;;;;;
Z;70;15;15;38;
