A;RTSALEDATA;103;20221219 01:06;VALNET;
B;103;1155082;1;20221219 01:06;;;125;HEASLIP ST;MANGERTON;2500;607;M;20221026;20221212;1230000;R2;R;RESIDENCE;;ABJ;;0;AS714723;
C;103;1155082;1;20221219 01:06;B/398032;
D;103;1155082;1;20221219 01:06;P;;;;;;
D;103;1155082;1;20221219 01:06;P;;;;;;
D;103;1155082;1;20221219 01:06;V;;;;;;
B;103;1157685;2;20221219 01:06;;;12;HUDSON AVE;BALGOWNIE;2519;657.6;M;20220930;20221209;1350000;R2;R;RESIDENCE;;AAR;;0;AS709545;
C;103;1157685;2;20221219 01:06;5/217824;
D;103;1157685;2;20221219 01:06;P;;;;;;
D;103;1157685;2;20221219 01:06;P;;;;;;
D;103;1157685;2;20221219 01:06;V;;;;;;
D;103;1157685;2;20221219 01:06;V;;;;;;
B;103;1163267;3;20221219 01:06;;;6;KIRTON RD;BELLAMBI;2518;594.4;M;20221107;20221209;878000;R2;R;RESIDENCE;;AAN;;0;AS707423;
C;103;1163267;3;20221219 01:06;16/23071;
D;103;1163267;3;20221219 01:06;P;;;;;;
D;103;1163267;3;20221219 01:06;P;;;;;;
D;103;1163267;3;20221219 01:06;V;;;;;;
D;103;1163267;3;20221219 01:06;V;;;;;;
B;103;1168581;4;20221219 01:06;;;37;MANGERTON RD;WOLLONGONG;2500;455.3;M;20221029;20221212;915000;R2;R;RESIDENCE;;ABJ;;0;AS715852;
C;103;1168581;4;20221219 01:06;11/229403;
D;103;1168581;4;20221219 01:06;P;;;;;;
D;103;1168581;4;20221219 01:06;P;;;;;;
D;103;1168581;4;20221219 01:06;V;;;;;;
D;103;1168581;4;20221219 01:06;V;;;;;;
B;103;1163443;5;20221219 01:06;;;38;KOOMBALA GR;CORDEAUX HEIGHTS;2526;870.9;M;20221014;20221215;1260000;R2;R;RESIDENCE;;AAW;;0;AS728718;
C;103;1163443;5;20221219 01:06;1018/734549;
D;103;1163443;5;20221219 01:06;P;;;;;;
D;103;1163443;5;20221219 01:06;P;;;;;;
D;103;1163443;5;20221219 01:06;V;;;;;;
D;103;1163443;5;20221219 01:06;V;;;;;;
