A;RTSALEDATA;070;20210201 01:00;VALNET;
B;070;551853;1;20210201 01:00;;;37;WILLIAM ST;NARRANDERA;2700;537.5;M;20201221;20210125;155000;RU5;R;RESIDENCE;;NVM;;0;AQ748861;
C;070;551853;1;20210201 01:00;A/335599;
D;070;551853;1;20210201 01:00;P;;;;;;
D;070;551853;1;20210201 01:00;V;;;;;;
Z;6;1;1;2;
