A;RTSALEDATA;223;20210125 01:02;VALNET;
B;223;2486120;1;20210125 01:02;;;32;CORRIEDALE ST;MILLER;2168;607;M;20201118;20210115;637500;R4;R;RESIDENCE;;HAA;;0;AQ721722;
C;223;2486120;1;20210125 01:02;453/222676;
D;223;2486120;1;20210125 01:02;P;;;;;;
D;223;2486120;1;20210125 01:02;V;;;;;;
D;223;2486120;1;20210125 01:02;V;;;;;;
D;223;2486120;1;20210125 01:02;V;;;;;;
B;223;2480632;2;20210125 01:02;;;1;BROGO PL;PRESTONS;2170;542.8;M;20201209;20210121;820000;R3;R;RESIDENCE;;EAA;;0;AQ738839;
C;223;2480632;2;20210125 01:02;119/867979;
D;223;2480632;2;20210125 01:02;P;;;;;;
D;223;2480632;2;20210125 01:02;P;;;;;;
D;223;2480632;2;20210125 01:02;V;;;;;;
D;223;2480632;2;20210125 01:02;V;;;;;;
B;223;2475916;3;20210125 01:02;;;8;ASTOR ST;MOOREBANK;2170;682.9;M;20201009;20210118;1200000;R3;R;RESIDENCE;;LSS;;0;AQ728338;
C;223;2475916;3;20210125 01:02;101/235787;
D;223;2475916;3;20210125 01:02;P;;;;;;
D;223;2475916;3;20210125 01:02;V;;;;;;
B;223;2481230;4;20210125 01:02;;;26;BUNGARRA CRES;CHIPPING NORTON;2170;663.9;M;20201110;20210115;915500;R3;R;RESIDENCE;;LTT;;0;AQ722372;
C;223;2481230;4;20210125 01:02;97/240250;
D;223;2481230;4;20210125 01:02;P;;;;;;
D;223;2481230;4;20210125 01:02;P;;;;;;
D;223;2481230;4;20210125 01:02;V;;;;;;
B;223;2483812;5;20210125 01:02;;;16;CHARTER ST;SADLEIR;2168;663.9;M;20201201;20210121;640000;R2;R;RESIDENCE;;LHH;;0;AQ740321;
C;223;2483812;5;20210125 01:02;165/217993;
D;223;2483812;5;20210125 01:02;P;;;;;;
D;223;2483812;5;20210125 01:02;V;;;;;;
B;223;2487586;6;20210125 01:02;;;13;DEE CL;PRESTONS;2170;630;M;20201119;20210118;910000;R2;R;RESIDENCE;;MPP;;0;AQ725422;
C;223;2487586;6;20210125 01:02;121/1007419;
D;223;2487586;6;20210125 01:02;P;;;;;;
D;223;2487586;6;20210125 01:02;P;;;;;;
D;223;2487586;6;20210125 01:02;V;;;;;;
D;223;2487586;6;20210125 01:02;V;;;;;;
B;223;2484147;7;20210125 01:02;;;50;CHILDS RD;CHIPPING NORTON;2170;672;M;20201107;20210118;1010000;R2;R;RESIDENCE;;AFF;;0;AQ726772;
C;223;2484147;7;20210125 01:02;1/255539;
D;223;2484147;7;20210125 01:02;P;;;;;;
D;223;2484147;7;20210125 01:02;V;;;;;;
