A;RTSALEDATA;238;20210719 01:04;VALNET;
B;238;2632607;1;20210719 01:04;;;12;BARTON ST;COONAMBLE;2829;2452;M;20210521;20210709;95000;R1;R;RESIDENCE;;AAA;;0;AR229722;
C;238;2632607;1;20210719 01:04;941/591335;
D;238;2632607;1;20210719 01:04;P;;;;;;
D;238;2632607;1;20210719 01:04;V;;;;;;
Z;6;1;1;2;
