A;RTSALEDATA;224;20220207 06:10;VALNET;
B;224;4407146;1;20220207 06:11;;;777;LUDDENHAM RD;LUDDENHAM;2745;1.479;H;20210809;20210906;3500000;;V;VACANT LAND;;;;0;AR450030;
C;224;4407146;1;20220207 06:11;11/1270586;
D;224;4407146;1;20220207 06:11;P;;;;;;
D;224;4407146;1;20220207 06:11;P;;;;;;
D;224;4407146;1;20220207 06:11;P;;;;;;
B;224;2552432;2;20220207 06:11;;;1;GYMEA PL;JAMISONTOWN;2750;689.3;M;20211202;20220128;880000;R2;R;RESIDENCE;;RGJ;;0;AR840819;
C;224;2552432;2;20220207 06:11;42/248645;
D;224;2552432;2;20220207 06:11;P;;;;;;
D;224;2552432;2;20220207 06:11;V;;;;;;
D;224;2552432;2;20220207 06:11;V;;;;;;
B;224;2586246;3;20220207 06:11;;12;2;WALKER ST;WERRINGTON;2747;;;20211215;20220128;530000;;R;RESIDENCE;12;;;0;AR840875;
C;224;2586246;3;20220207 06:11;12/SP58534;
D;224;2586246;3;20220207 06:11;P;;;;;;
D;224;2586246;3;20220207 06:11;P;;;;;;
D;224;2586246;3;20220207 06:11;V;;;;;;
B;224;2585791;4;20220207 06:11;;3;60;VICTORIA ST;WERRINGTON;2747;;;20211127;20220128;435000;;R;RESIDENCE;3;;;0;AR840881;
C;224;2585791;4;20220207 06:11;3/SP65588;
D;224;2585791;4;20220207 06:11;P;;;;;;
D;224;2585791;4;20220207 06:11;V;;;;;;
B;224;2560573;5;20220207 06:11;;1;5;LEMONGROVE RD;PENRITH;2750;;;20211203;20220201;405000;;R;RESIDENCE;1;;;0;AR854431;
C;224;2560573;5;20220207 06:11;1/SP15015;
D;224;2560573;5;20220207 06:11;P;;;;;;
D;224;2560573;5;20220207 06:11;V;;;;;;
B;224;2528646;6;20220207 06:11;;;16;ANCHORAGE ST;ST CLAIR;2759;769.6;M;20211206;20220201;930000;R2;R;RESIDENCE;;RAA;;0;AR854562;
C;224;2528646;6;20220207 06:11;286/708572;
D;224;2528646;6;20220207 06:11;P;;;;;;
D;224;2528646;6;20220207 06:11;V;;;;;;
B;224;3717082;7;20220207 06:11;;6;25;MAMRE RD;ST MARYS;2760;147;M;20211221;20220201;458000;;R;RESIDENCE;6;;;0;AR854608;
C;224;3717082;7;20220207 06:11;6/SP88597;
D;224;3717082;7;20220207 06:11;P;;;;;;
D;224;3717082;7;20220207 06:11;V;;;;;;
D;224;3717082;7;20220207 06:11;V;;;;;;
B;224;2567045;8;20220207 06:11;MOUNTAINVIEW RETREAT RETIREMENT VILLAGE;44;37;MULGOA RD;PENRITH;2750;;;20210913;20211201;370000;;R;RESIDENCE;44;;;0;AR672695;
C;224;2567045;8;20220207 06:11;44/SP41117;
D;224;2567045;8;20220207 06:11;P;;;;;;
D;224;2567045;8;20220207 06:11;V;;;;;;
B;224;3797921;9;20220207 06:11;;;47;MULLINS RD;PENRITH;2750;3.517;H;20211130;20211203;2758500;IN1;3;COMMERCIAL;;IPF;;15;AR685595;
C;224;3797921;9;20220207 06:11;3128/1200516;
D;224;3797921;9;20220207 06:11;P;;;;;;
D;224;3797921;9;20220207 06:11;P;;;;;;
D;224;3797921;9;20220207 06:11;V;;;;;;
D;224;3797921;9;20220207 06:11;V;;;;;;
D;224;3797921;9;20220207 06:11;V;;;;;;
B;224;2528070;10;20220207 06:11;;;155;ALDINGTON RD;KEMPS CREEK;2178;10.12;H;20210901;20211124;20037600;IN1;V;VACANT LAND;;INK;;0;AR810299;
C;224;2528070;10;20220207 06:11;33/258949;
D;224;2528070;10;20220207 06:11;P;;;;;;
D;224;2528070;10;20220207 06:11;V;;;;;;
B;224;2542660;11;20220207 06:11;;;10;DAVIDSON CL;ST CLAIR;2759;647;M;20220112;20220128;710378;R2;R;RESIDENCE;;RAA;;0;AR840998;
C;224;2542660;11;20220207 06:11;2009/255371;
D;224;2542660;11;20220207 06:11;P;;;;;;
D;224;2542660;11;20220207 06:11;V;;;;;;
D;224;2542660;11;20220207 06:11;V;;;;;;
B;224;2550310;12;20220207 06:11;;;124;GOLDMARK CRES;CRANEBROOK;2749;455.1;M;20211217;20220128;820000;R2;R;RESIDENCE;;RAV;;0;AR844061;
C;224;2550310;12;20220207 06:11;59/815724;
D;224;2550310;12;20220207 06:11;P;;;;;;
D;224;2550310;12;20220207 06:11;V;;;;;;
D;224;2550310;12;20220207 06:11;V;;;;;;
B;224;2543464;13;20220207 06:11;;12;213;DERBY ST;PENRITH;2750;;;20211217;20220128;285000;;R;RESIDENCE;12;;;0;AR844119;
C;224;2543464;13;20220207 06:11;12/SP10378;
D;224;2543464;13;20220207 06:11;P;;;;;;
D;224;2543464;13;20220207 06:11;V;;;;;;
B;224;4395521;14;20220207 06:11;;;332;EIGHTH AVE;LLANDILO;2747;2.024;H;20211101;20220128;2280000;RU4;R;RESIDENCE;;RLF;;0;AR844159;
C;224;4395521;14;20220207 06:11;332/2147;
D;224;4395521;14;20220207 06:11;P;;;;;;
D;224;4395521;14;20220207 06:11;V;;;;;;
B;224;2568358;15;20220207 06:11;;;4;NEREID RD;CRANEBROOK;2749;613.3;M;20211219;20220131;800000;R2;R;RESIDENCE;;RAV;;0;AR847512;
C;224;2568358;15;20220207 06:11;311/262047;
D;224;2568358;15;20220207 06:11;P;;;;;;
D;224;2568358;15;20220207 06:11;V;;;;;;
D;224;2568358;15;20220207 06:11;V;;;;;;
B;224;2529039;16;20220207 06:11;;;9;ANTHONY CRES;KINGSWOOD;2747;556.4;M;20211111;20220131;838500;R3;R;RESIDENCE;;BMD;;0;AR847515;
