A;RTSALEDATA;254;20230821 01:13;VALNET;
B;254;2951335;1;20230821 01:13;;;20;TRANGIE ST;NEVERTIRE;2826;2024;M;20230630;20230811;75000;RU5;V;VACANT LAND;;ZZN;;0;AT347024;
C;254;2951335;1;20230821 01:13;14, 15/10/758766;
D;254;2951335;1;20230821 01:13;P;;;;;;
D;254;2951335;1;20230821 01:13;P;;;;;;
D;254;2951335;1;20230821 01:13;V;;;;;;
D;254;2951335;1;20230821 01:13;V;;;;;;
B;254;4501211;2;20230821 01:13;;;;WAMBIANNA SOLDIERS RD;BUNDEMAR;2823;25.022;H;20180715;20230703;14600;;V;VACANT LAND;;;;0;AT271379;
C;254;4501211;2;20230821 01:13;4, 5/1251558;
D;254;4501211;2;20230821 01:13;P;;;;;;
D;254;4501211;2;20230821 01:13;P;;;;;;
D;254;4501211;2;20230821 01:13;V;;;;;;
Z;13;2;2;7;
