A;RTSALEDATA;233;20210920 01:46;VALNET;
B;233;2612310;1;20210920 01:47;;;;CAPTAIN ST;BREWARRINA;2839;4047;M;20210809;20210913;150000;RU1;R;RESIDENCE;;RRC;;0;AR422587;
C;233;2612310;1;20210920 01:47;A/3319;
D;233;2612310;1;20210920 01:47;P;;;;;;
D;233;2612310;1;20210920 01:47;V;;;;;;
Z;6;1;1;2;
