A;RTSALEDATA;164;20220829 01:21;VALNET;
B;164;3050430;1;20220829 01:21;;;2;EDGEWATER DR;NAMBUCCA HEADS;2448;587.8;M;20220713;20220822;880000;R1;R;RESIDENCE;;ANH;;0;AS407388;
C;164;3050430;1;20220829 01:21;1/1057791;
D;164;3050430;1;20220829 01:21;P;;;;;;
D;164;3050430;1;20220829 01:21;P;;;;;;
D;164;3050430;1;20220829 01:21;V;;;;;;
D;164;3050430;1;20220829 01:21;V;;;;;;
B;164;3591936;2;20220829 01:21;;;33 A;SEAFORTH DR;VALLA BEACH;2448;429;M;20220614;20220819;685000;R1;R;RESIDENCE;;AAL;;0;AS404851;
C;164;3591936;2;20220829 01:21;562/1166808;
D;164;3591936;2;20220829 01:21;P;;;;;;
D;164;3591936;2;20220829 01:21;P;;;;;;
D;164;3591936;2;20220829 01:21;V;;;;;;
D;164;3591936;2;20220829 01:21;V;;;;;;
B;164;1800125;3;20220829 01:21;;;2;MILL LANE;WARRELL CREEK;2447;586.6;M;20220728;20220824;300000;RU5;3;FACTORY;;VWC;;0;AS416105;
C;164;1800125;3;20220829 01:21;16/710005;
D;164;1800125;3;20220829 01:21;P;;;;;;
D;164;1800125;3;20220829 01:21;P;;;;;;
D;164;1800125;3;20220829 01:21;V;;;;;;
D;164;1800125;3;20220829 01:21;V;;;;;;
B;164;1795850;4;20220829 01:21;;;5;ANDERSON CL;HYLAND PARK;2448;696;M;20220708;20220819;815000;R1;R;RESIDENCE;;ANH;;0;AS404970;
C;164;1795850;4;20220829 01:21;39/829022;
D;164;1795850;4;20220829 01:21;P;;;;;;
D;164;1795850;4;20220829 01:21;V;;;;;;
D;164;1795850;4;20220829 01:21;V;;;;;;
B;164;1798689;5;20220829 01:21;;;2175;GIINAGAY WAY;NAMBUCCA HEADS;2448;663.9;M;20220623;20220804;450000;B4;R;RESIDENCE;;BMU;;0;AS363968;
C;164;1798689;5;20220829 01:21;7/245654;
D;164;1798689;5;20220829 01:21;P;;;;;;
D;164;1798689;5;20220829 01:21;V;;;;;;
B;164;3736046;6;20220829 01:21;;;32;SEAFORTH DR;VALLA BEACH;2448;975;M;20220527;20220825;980000;R1;R;RESIDENCE;;AAL;;0;AS418159;
C;164;3736046;6;20220829 01:21;164/1190467;
D;164;3736046;6;20220829 01:21;P;;;;;;
D;164;3736046;6;20220829 01:21;P;;;;;;
D;164;3736046;6;20220829 01:21;V;;;;;;
D;164;3736046;6;20220829 01:21;V;;;;;;
B;164;4437490;7;20220829 01:21;;;14;IRVINES RD;NEWEE CREEK;2447;13.47;H;20211103;20220818;840000;;V;VACANT LAND;;;;0;AS402008;
C;164;4437490;7;20220829 01:21;2/1285802;
D;164;4437490;7;20220829 01:21;P;;;;;;
D;164;4437490;7;20220829 01:21;V;;;;;;
D;164;4437490;7;20220829 01:21;V;;;;;;
Z;40;7;7;24;
