A;RTSALEDATA;054;20230508 01:08;VALNET;
B;054;513891;1;20230508 01:08;;;582;MCPHAILS LANE;WALLEROOBIE;2665;345.2;H;20230420;20230501;341200;RU1;3;FARM;;RME;;0;AT48751;
C;054;513891;1;20230508 01:08;5/16651;
D;054;513891;1;20230508 01:08;P;;;;;;
D;054;513891;1;20230508 01:08;V;;;;;;
D;054;513891;1;20230508 01:08;V;;;;;;
D;054;513891;1;20230508 01:08;V;;;;;;
B;054;4470029;2;20230508 01:08;;;2096;TOOYAL RD;COOLAMON;2701;208.43;H;20230227;20230327;437500;RU1;3;FARM;;RMA;;0;AS960295;
C;054;4470029;2;20230508 01:08;8/750829 2/1289367;
D;054;4470029;2;20230508 01:08;P;;;;;;
D;054;4470029;2;20230508 01:08;P;;;;;;
D;054;4470029;2;20230508 01:08;V;;;;;;
D;054;4470029;2;20230508 01:08;V;;;;;;
Z;14;2;2;8;
