A;RTSALEDATA;087;20221107 01:13;VALNET;
B;087;760936;1;20221107 01:13;;1;21;MORUBEN RD;MOSMAN;2088;;;20221017;20221102;1600000;;R;RESIDENCE;1;;;0;AS600515;
C;087;760936;1;20221107 01:13;1/SP252;
D;087;760936;1;20221107 01:13;P;;;;;;
D;087;760936;1;20221107 01:13;V;;;;;;
B;087;760936;2;20221107 01:13;CARPORT;1;21;MORUBEN RD;MOSMAN;2088;;;20221017;20221102;1600000;;R;RESIDENCE;24;;;0;AS600515;
C;087;760936;2;20221107 01:13;24/SP252;
D;087;760936;2;20221107 01:13;P;;;;;;
D;087;760936;2;20221107 01:13;V;;;;;;
B;087;753690;3;20221107 01:13;;;52;ALMORA ST;MOSMAN;2088;897.9;M;20220701;20221101;12660000;R3;R;RESIDENCE;;RAK;;0;AS597441;
C;087;753690;3;20221107 01:13;1/B/2420 1, 2/455991;
D;087;753690;3;20221107 01:13;P;;;;;;
D;087;753690;3;20221107 01:13;V;;;;;;
D;087;753690;3;20221107 01:13;V;;;;;;
B;087;759060;4;20221107 01:13;;;27 A;MANDOLONG RD;MOSMAN;2088;981;M;20220917;20221028;11300000;R2;R;RESIDENCE;;RAL;;0;AS588574;
C;087;759060;4;20221107 01:13;101/840033;
D;087;759060;4;20221107 01:13;P;;;;;;
D;087;759060;4;20221107 01:13;V;;;;;;
D;087;759060;4;20221107 01:13;V;;;;;;
B;087;764433;5;20221107 01:13;;;18;RANGERS AVE;MOSMAN;2088;221.3;M;20220907;20221102;2200000;R3;R;RESIDENCE;;RAD;;0;AS599474;
C;087;764433;5;20221107 01:13;1/220553;
D;087;764433;5;20221107 01:13;P;;;;;;
D;087;764433;5;20221107 01:13;P;;;;;;
D;087;764433;5;20221107 01:13;V;;;;;;
B;087;764632;6;20221107 01:13;;6;2;ROSE CRES;MOSMAN;2088;;;20220921;20221102;1500000;;R;RESIDENCE;6;;;0;AS600012;
C;087;764632;6;20221107 01:13;6/SP10590;
D;087;764632;6;20221107 01:13;P;;;;;;
D;087;764632;6;20221107 01:13;V;;;;;;
D;087;764632;6;20221107 01:13;V;;;;;;
B;087;754110;7;20221107 01:13;;1;71;AVENUE RD;MOSMAN;2088;;;20220916;20221028;570000;;R;RESIDENCE;1;;;0;AS588456;
C;087;754110;7;20221107 01:13;1/SP648;
D;087;754110;7;20221107 01:13;P;;;;;;
D;087;754110;7;20221107 01:13;P;;;;;;
D;087;754110;7;20221107 01:13;V;;;;;;
B;087;765015;8;20221107 01:13;;;94;SHADFORTH ST;MOSMAN;2088;557.33;M;20220917;20221031;3900000;R3;R;RESIDENCE;;RAD;;0;AS592959;
C;087;765015;8;20221107 01:13;44/974982;
D;087;765015;8;20221107 01:13;P;;;;;;
D;087;765015;8;20221107 01:13;P;;;;;;
D;087;765015;8;20221107 01:13;V;;;;;;
B;087;765204;9;20221107 01:13;;;1;SIRIUS COVE RD;MOSMAN;2088;1005;M;20220923;20221017;5850000;R2;R;RESIDENCE;;RAB;;0;AS556224;
C;087;765204;9;20221107 01:13;D/393765;
D;087;765204;9;20221107 01:13;P;;;;;;
D;087;765204;9;20221107 01:13;V;;;;;;
D;087;765204;9;20221107 01:13;V;;;;;;
B;087;765224;10;20221107 01:13;;9;27;SOMERSET ST;MOSMAN;2088;;;20220918;20221101;700000;;R;RESIDENCE;9;;;0;AS596939;
C;087;765224;10;20221107 01:13;9/SP46550;
D;087;765224;10;20221107 01:13;P;;;;;;
D;087;765224;10;20221107 01:13;P;;;;;;
D;087;765224;10;20221107 01:13;V;;;;;;
B;087;765578;11;20221107 01:13;;4;27;WARRINGAH RD;MOSMAN;2088;;;20220919;20221031;572000;;R;RESIDENCE;4;;;0;AS593201;
C;087;765578;11;20221107 01:13;4/SP1154;
D;087;765578;11;20221107 01:13;P;;;;;;
D;087;765578;11;20221107 01:13;V;;;;;;
B;087;765578;12;20221107 01:13;;4;27;WARRINGAH RD;MOSMAN;2088;;;20220919;20221031;572000;;R;RESIDENCE;40;;;0;AS593201;
C;087;765578;12;20221107 01:13;40/SP1154;
D;087;765578;12;20221107 01:13;P;;;;;;
D;087;765578;12;20221107 01:13;V;;;;;;
B;087;755046;13;20221107 01:13;;;63;BELMONT RD;MOSMAN;2088;758.8;M;20220907;20221102;6000000;R2;R;RESIDENCE;;RAC;;0;AS602224;
C;087;755046;13;20221107 01:13;2/326084;
D;087;755046;13;20221107 01:13;P;;;;;;
D;087;755046;13;20221107 01:13;P;;;;;;
D;087;755046;13;20221107 01:13;V;;;;;;
D;087;755046;13;20221107 01:13;V;;;;;;
B;087;3436333;14;20221107 01:13;;3;41;ALMORA ST;MOSMAN;2088;;;20220903;20221102;4800000;;R;RESIDENCE;5;;;0;AS600895;
C;087;3436333;14;20221107 01:13;5/SP81821;
D;087;3436333;14;20221107 01:13;P;;;;;;
D;087;3436333;14;20221107 01:13;V;;;;;;
B;087;4448266;15;20221107 01:13;;;6;LITTLE ST;MOSMAN;2088;;;20220702;20221102;13280000;;R;RESIDENCE;;;;0;AS600172;
C;087;4448266;15;20221107 01:13;1/1286851;
D;087;4448266;15;20221107 01:13;P;;;;;;
D;087;4448266;15;20221107 01:13;V;;;;;;
D;087;4448266;15;20221107 01:13;V;;;;;;
Z;73;15;15;41;
