A;RTSALEDATA;051;20220718 01:13;VALNET;
B;051;508133;1;20220718 01:13;;;26;SHORT ST;TOCUMWAL;2714;627.1;M;20220412;20220711;391500;RU5;R;RESIDENCE;;TR1;;0;AS295339;
C;051;508133;1;20220718 01:13;38/604022;
D;051;508133;1;20220718 01:13;P;;;;;;
D;051;508133;1;20220718 01:13;V;;;;;;
B;051;506636;2;20220718 01:13;;;15;CORCORAN ST;BERRIGAN;2712;1728;M;20220530;20220714;340000;RU5;R;RESIDENCE;;BR1;;0;AS306713;
C;051;506636;2;20220718 01:13;2/806931;
D;051;506636;2;20220718 01:13;P;;;;;;
D;051;506636;2;20220718 01:13;P;;;;;;
D;051;506636;2;20220718 01:13;V;;;;;;
D;051;506636;2;20220718 01:13;V;;;;;;
B;051;3216305;3;20220718 01:13;;;30;QUICKS RD;BAROOGA;3644;2.038;H;20220616;20220711;1500000;R5;R;RESIDENCE;;RR4;;0;AS296849;
C;051;3216305;3;20220718 01:13;23/1090571;
D;051;3216305;3;20220718 01:13;P;;;;;;
D;051;3216305;3;20220718 01:13;P;;;;;;
D;051;3216305;3;20220718 01:13;V;;;;;;
D;051;3216305;3;20220718 01:13;V;;;;;;
Z;18;3;3;10;
