A;RTSALEDATA;007;20240715 01:05;VALNET;
B;007;199440;1;20240715 01:05;;;40;MAHOGANY AVE;MUSWELLBROOK;2333;624;M;20240604;20240709;490000;R1;R;RESIDENCE;;AL;;0;AU229739;
C;007;199440;1;20240715 01:05;5019/711278;
D;007;199440;1;20240715 01:05;P;;;;;;
D;007;199440;1;20240715 01:05;P;;;;;;
D;007;199440;1;20240715 01:05;V;;;;;;
B;007;197966;2;20240715 01:05;;;15;CARL LANE;MUSWELLBROOK;2333;701.4;M;20240614;20240710;450000;R1;R;RESIDENCE;;AT;;0;AU232425;
C;007;197966;2;20240715 01:05;114/599273;
D;007;197966;2;20240715 01:05;P;;;;;;
D;007;197966;2;20240715 01:05;P;;;;;;
D;007;197966;2;20240715 01:05;V;;;;;;
B;007;200566;3;20240715 01:05;;;23;SOWERBY ST;MUSWELLBROOK;2333;999.1;M;20240624;20240710;600000;R1;R;RESIDENCE;;AT;;0;AU233460;
C;007;200566;3;20240715 01:05;561/548054;
D;007;200566;3;20240715 01:05;P;;;;;;
D;007;200566;3;20240715 01:05;P;;;;;;
D;007;200566;3;20240715 01:05;P;;;;;;
D;007;200566;3;20240715 01:05;V;;;;;;
D;007;200566;3;20240715 01:05;V;;;;;;
B;007;200765;4;20240715 01:05;;;11;TARAKAN AVE;MUSWELLBROOK;2333;758.8;M;20240418;20240708;370000;R1;R;RESIDENCE;;AH;;0;AU226163;
C;007;200765;4;20240715 01:05;146/237872;
D;007;200765;4;20240715 01:05;P;;;;;;
D;007;200765;4;20240715 01:05;V;;;;;;
B;007;198178;5;20240715 01:05;;;133;COAL RD;MUSWELLBROOK;2333;9542;M;20240521;20240709;945000;R1;R;RESIDENCE;;AW;;0;AU229022;
C;007;198178;5;20240715 01:05;2/130291;
D;007;198178;5;20240715 01:05;P;;;;;;
D;007;198178;5;20240715 01:05;P;;;;;;
D;007;198178;5;20240715 01:05;V;;;;;;
B;007;3221384;6;20240715 01:05;;;5;LOU FISHER PL;MUSWELLBROOK;2333;737.4;M;20240607;20240710;570000;R1;R;RESIDENCE;;AL;;0;AU231976;
C;007;3221384;6;20240715 01:05;12/1087125;
D;007;3221384;6;20240715 01:05;P;;;;;;
D;007;3221384;6;20240715 01:05;V;;;;;;
B;007;4440169;7;20240715 01:05;;;7;NEWTON CL;DENMAN;2328;829.7;M;20240510;20240705;183000;RU5;V;VACANT LAND;;DV;;0;AU220355;
C;007;4440169;7;20240715 01:05;130/1274447;
D;007;4440169;7;20240715 01:05;P;;;;;;
D;007;4440169;7;20240715 01:05;P;;;;;;
D;007;4440169;7;20240715 01:05;V;;;;;;
Z;37;7;7;21;
