A;RTSALEDATA;192;20210426 01:04;VALNET;
B;192;1863722;1;20210426 01:04;;;47;ADELAIDE ST;MOREE;2400;1012;M;20210312;20210419;88000;R1;R;RESIDENCE;;AMS;;0;AQ970493;
C;192;1863722;1;20210426 01:04;13/16/758706;
D;192;1863722;1;20210426 01:04;P;;;;;;
D;192;1863722;1;20210426 01:04;P;;;;;;
D;192;1863722;1;20210426 01:04;V;;;;;;
B;192;1864080;2;20210426 01:04;;;36;AUBURN ST;MOREE;2400;454.6;M;20210311;20210422;52462;B3;3;COMMERCIAL;;BBA;;0;AQ981513;
C;192;1864080;2;20210426 01:04;1/115327;
D;192;1864080;2;20210426 01:04;P;;;;;;
D;192;1864080;2;20210426 01:04;P;;;;;;
D;192;1864080;2;20210426 01:04;P;;;;;;
D;192;1864080;2;20210426 01:04;V;;;;;;
D;192;1864080;2;20210426 01:04;V;;;;;;
D;192;1864080;2;20210426 01:04;V;;;;;;
B;192;1864289;3;20210426 01:04;;;29;BALO ST;MOREE;2400;1412;M;20210323;20210420;590000;R1;R;RESIDENCE;;AMD;;0;AQ974504;
C;192;1864289;3;20210426 01:04;2/610496;
D;192;1864289;3;20210426 01:04;P;;;;;;
D;192;1864289;3;20210426 01:04;V;;;;;;
D;192;1864289;3;20210426 01:04;V;;;;;;
B;192;1867252;4;20210426 01:04;;;303;WARIALDA ST;MOREE;2400;953.5;M;20210211;20210421;155000;R1;R;RESIDENCE;;AMB;;0;AQ980994;
C;192;1867252;4;20210426 01:04;B/100196;
D;192;1867252;4;20210426 01:04;P;;;;;;
D;192;1867252;4;20210426 01:04;V;;;;;;
B;192;1865111;5;20210426 01:04;;;17;MITCHELL ST;MOREE;2400;2036;M;20210319;20210419;51000;R1;R;RESIDENCE;;AMD;;0;AQ970126;
C;192;1865111;5;20210426 01:04;7/2585;
D;192;1865111;5;20210426 01:04;P;;;;;;
D;192;1865111;5;20210426 01:04;P;;;;;;
D;192;1865111;5;20210426 01:04;V;;;;;;
B;192;1867839;6;20210426 01:04;;;37;MERRIWA ST;BOGGABILLA;2409;2023;M;20210408;20210416;20000;RU5;R;RESIDENCE;;AVB;;0;AQ969193;
C;192;1867839;6;20210426 01:04;7/6/758127;
D;192;1867839;6;20210426 01:04;P;;;;;;
D;192;1867839;6;20210426 01:04;V;;;;;;
Z;33;6;6;19;
