A;RTSALEDATA;157;20210913 01:58;VALNET;
B;157;1726864;1;20210913 01:59;;;92;KEMP ST;WEST KEMPSEY;2440;765.1;M;20210824;20210909;330000;R1;R;RESIDENCE;;AWK;;0;AR413437;
C;157;1726864;1;20210913 01:59;10/20289;
D;157;1726864;1;20210913 01:59;P;;;;;;
D;157;1726864;1;20210913 01:59;V;;;;;;
B;157;1735167;2;20210913 01:59;;;204;DUNGAY CREEK RD;YESSABAH;2440;10.12;H;20210811;20210908;620000;RU2;R;RESIDENCE;;RDC;;0;AR409406;
C;157;1735167;2;20210913 01:59;1692/601849;
D;157;1735167;2;20210913 01:59;P;;;;;;
D;157;1735167;2;20210913 01:59;V;;;;;;
B;157;1726702;3;20210913 01:59;;;5;JACK WILLIAMS CRES;WEST KEMPSEY;2440;922;M;20210805;20210906;235000;R1;R;RESIDENCE;;AWK;;0;AR401692;
C;157;1726702;3;20210913 01:59;55/635570;
D;157;1726702;3;20210913 01:59;P;;;;;;
D;157;1726702;3;20210913 01:59;P;;;;;;
D;157;1726702;3;20210913 01:59;V;;;;;;
B;157;1736696;4;20210913 01:59;;;2433;WILLI WILLI RD;MOPARRABAH;2440;32.99;H;20210804;20210908;247000;RU2;R;RESIDENCE;;RWH;;0;AR409522;
C;157;1736696;4;20210913 01:59;4/111345 54/752431;
D;157;1736696;4;20210913 01:59;P;;;;;;
D;157;1736696;4;20210913 01:59;P;;;;;;
D;157;1736696;4;20210913 01:59;V;;;;;;
D;157;1736696;4;20210913 01:59;V;;;;;;
B;157;1727210;5;20210913 01:59;;;49;LORD ST;EAST KEMPSEY;2440;512.2;M;20210728;20210909;285000;R1;R;RESIDENCE;;AEK;;0;AR414012;
C;157;1727210;5;20210913 01:59;7/20661;
D;157;1727210;5;20210913 01:59;P;;;;;;
D;157;1727210;5;20210913 01:59;P;;;;;;
D;157;1727210;5;20210913 01:59;V;;;;;;
B;157;1728331;6;20210913 01:59;;22;18;RUDDER ST;EAST KEMPSEY;2440;96;M;20210723;20210903;309000;;R;RESIDENCE;22;;;0;AR397971;
C;157;1728331;6;20210913 01:59;22/SP91682;
D;157;1728331;6;20210913 01:59;P;;;;;;
D;157;1728331;6;20210913 01:59;V;;;;;;
B;157;1728331;7;20210913 01:59;;33;18;RUDDER ST;EAST KEMPSEY;2440;16;M;20210723;20210903;309000;;R;RESIDENCE;33;;;0;AR397971;
C;157;1728331;7;20210913 01:59;33/SP91682;
D;157;1728331;7;20210913 01:59;P;;;;;;
D;157;1728331;7;20210913 01:59;V;;;;;;
B;157;3172568;8;20210913 01:59;;4;87;MITCHELL ST;SOUTH WEST ROCKS;2431;;;20210806;20210908;535000;;3;WAREHOUSE;4;;;0;AR409828;
C;157;3172568;8;20210913 01:59;4/SP74827;
D;157;3172568;8;20210913 01:59;P;;;;;;
D;157;3172568;8;20210913 01:59;P;;;;;;
D;157;3172568;8;20210913 01:59;P;;;;;;
D;157;3172568;8;20210913 01:59;V;;;;;;
B;157;1734686;9;20210913 01:59;;;8;VERGE ST;GLADSTONE;2440;556.4;M;20210727;20210907;348000;RU5;R;RESIDENCE;;VGS;;0;AR407102;
C;157;1734686;9;20210913 01:59;14/22006;
D;157;1734686;9;20210913 01:59;P;;;;;;
D;157;1734686;9;20210913 01:59;V;;;;;;
D;157;1734686;9;20210913 01:59;V;;;;;;
B;157;1730821;10;20210913 01:59;;;145;GREGORY ST;SOUTH WEST ROCKS;2431;611.9;M;20210723;20210903;580000;R1;R;RESIDENCE;;ARC;;0;AR395524;
C;157;1730821;10;20210913 01:59;5/829661;
D;157;1730821;10;20210913 01:59;P;;;;;;
D;157;1730821;10;20210913 01:59;P;;;;;;
D;157;1730821;10;20210913 01:59;V;;;;;;
D;157;1730821;10;20210913 01:59;V;;;;;;
B;157;1730982;11;20210913 01:59;;;3;HILLARY ST;SOUTH WEST ROCKS;2431;270.6;M;20210723;20210903;780000;R3;R;RESIDENCE;;MSW;;0;AR395746;
C;157;1730982;11;20210913 01:59;10/12188;
D;157;1730982;11;20210913 01:59;P;;;;;;
D;157;1730982;11;20210913 01:59;V;;;;;;
B;157;1727690;12;20210913 01:59;;;162;NORTH ST;WEST KEMPSEY;2440;677.1;M;20210723;20210903;440000;R1;R;RESIDENCE;;AWK;;0;AR395750;
C;157;1727690;12;20210913 01:59;24/246591;
D;157;1727690;12;20210913 01:59;P;;;;;;
D;157;1727690;12;20210913 01:59;P;;;;;;
D;157;1727690;12;20210913 01:59;V;;;;;;
D;157;1727690;12;20210913 01:59;V;;;;;;
B;157;3321912;13;20210913 01:59;;;18;DALEY PL;SOUTH KEMPSEY;2440;1;H;20210812;20210909;848000;R5;R;RESIDENCE;;LKE;;0;AR411859;
C;157;3321912;13;20210913 01:59;13/1113014;
D;157;3321912;13;20210913 01:59;P;;;;;;
D;157;3321912;13;20210913 01:59;V;;;;;;
