A;RTSALEDATA;270;20210816 01:06;VALNET;
B;270;535446;1;20210816 01:06;;;21;OAKLANDS RD;JERILDERIE;2716;2.59;H;20210702;20210806;200000;RU1;R;RESIDENCE;;JH1;;50;AR312770;
C;270;535446;1;20210816 01:06;1/16814;
D;270;535446;1;20210816 01:06;P;;;;;;
D;270;535446;1;20210816 01:06;V;;;;;;
D;270;535446;1;20210816 01:06;V;;;;;;
Z;7;1;1;3;
