A;RTSALEDATA;218;20240701 01:24;VALNET;
B;218;2317278;1;20240701 01:24;;1;10;GRECO PL;ROSEMEADOW;2560;;;20240510;20240625;750000;;R;RESIDENCE;1;;;0;AU187672;
C;218;2317278;1;20240701 01:24;1/SP66775;
D;218;2317278;1;20240701 01:24;P;;;;;;
D;218;2317278;1;20240701 01:24;P;;;;;;
D;218;2317278;1;20240701 01:24;V;;;;;;
B;218;2901847;2;20240701 01:24;;;14;COLUMBIA ST;KEARNS;2558;4171;M;20240321;20240621;1930000;C4;R;RESIDENCE;;PFS;;0;AU176778;
C;218;2901847;2;20240701 01:24;34/1033959;
D;218;2901847;2;20240701 01:24;P;;;;;;
D;218;2901847;2;20240701 01:24;P;;;;;;
D;218;2901847;2;20240701 01:24;V;;;;;;
D;218;2901847;2;20240701 01:24;V;;;;;;
B;218;3281075;3;20240701 01:24;;21 D;541;PEMBROKE RD;LEUMEAH;2560;;;20240507;20240621;407000;;R;RESIDENCE;130;;;0;AU177244;
C;218;3281075;3;20240701 01:24;130/SP81391;
D;218;3281075;3;20240701 01:24;P;;;;;;
D;218;3281075;3;20240701 01:24;V;;;;;;
D;218;3281075;3;20240701 01:24;V;;;;;;
B;218;3473043;4;20240701 01:24;;4;1;CENTENNIAL DR;CAMPBELLTOWN;2560;;;20240603;20240621;874500;;3;COMMERCIAL;4;;;0;AU175026;
C;218;3473043;4;20240701 01:24;4/SP82690;
D;218;3473043;4;20240701 01:24;P;;;;;;
D;218;3473043;4;20240701 01:24;V;;;;;;
D;218;3473043;4;20240701 01:24;V;;;;;;
B;218;4213815;5;20240701 01:24;;;51;WEBBER CCT;BARDIA;2565;230.2;M;20240516;20240627;825000;R3;R;RESIDENCE;;EUB;;0;AU195389;
C;218;4213815;5;20240701 01:24;31/280076;
D;218;4213815;5;20240701 01:24;P;;;;;;
D;218;4213815;5;20240701 01:24;P;;;;;;
D;218;4213815;5;20240701 01:24;V;;;;;;
B;218;4214543;6;20240701 01:24;;;37;SANANANDA RD;BARDIA;2565;240;M;20240510;20240621;1000000;R1;R;RESIDENCE;;GBA;;0;AU177745;
C;218;4214543;6;20240701 01:24;118/1240733;
D;218;4214543;6;20240701 01:24;P;;;;;;
D;218;4214543;6;20240701 01:24;P;;;;;;
D;218;4214543;6;20240701 01:24;V;;;;;;
B;218;2993709;7;20240701 01:24;;10;6;NARDOO ST;INGLEBURN;2565;;;20240607;20240627;380000;;R;RESIDENCE;10;;;0;AU195021;
C;218;2993709;7;20240701 01:24;10/SP70545;
D;218;2993709;7;20240701 01:24;P;;;;;;
D;218;2993709;7;20240701 01:24;V;;;;;;
B;218;3587883;8;20240701 01:24;;34;31;CHAMBERLAIN ST;CAMPBELLTOWN;2560;;;20240513;20240624;370000;;R;RESIDENCE;34;;;0;AU180618;
C;218;3587883;8;20240701 01:24;34/SP85545;
D;218;3587883;8;20240701 01:24;P;;;;;;
D;218;3587883;8;20240701 01:24;V;;;;;;
B;218;4103552;9;20240701 01:24;;;3;CROWLEY BVD;CLAYMORE;2559;439.3;M;20240514;20240625;1005000;R2;R;RESIDENCE;;CLA;;0;AU185078;
C;218;4103552;9;20240701 01:24;2095/1203428;
D;218;4103552;9;20240701 01:24;P;;;;;;
D;218;4103552;9;20240701 01:24;P;;;;;;
D;218;4103552;9;20240701 01:24;V;;;;;;
D;218;4103552;9;20240701 01:24;V;;;;;;
B;218;4071807;10;20240701 01:24;;2;110;KELLICAR RD;CAMPBELLTOWN;2560;136;M;20240515;20240626;530000;;R;RESIDENCE;2;;;0;AU191679;
C;218;4071807;10;20240701 01:24;2/SP96451;
D;218;4071807;10;20240701 01:24;P;;;;;;
D;218;4071807;10;20240701 01:24;V;;;;;;
B;218;4068945;11;20240701 01:24;;;8;CRYPTANDRA ST;DENHAM COURT;2565;464;M;20240419;20240625;1520000;R2;R;RESIDENCE;;LRP;;0;AU187313;
C;218;4068945;11;20240701 01:24;1872/1218627;
D;218;4068945;11;20240701 01:24;P;;;;;;
D;218;4068945;11;20240701 01:24;P;;;;;;
D;218;4068945;11;20240701 01:24;V;;;;;;
D;218;4068945;11;20240701 01:24;V;;;;;;
B;218;4069125;12;20240701 01:24;;38;50;WARBY ST;CAMPBELLTOWN;2560;122;M;20240516;20240627;475000;;R;RESIDENCE;38;;;0;AU194019;
C;218;4069125;12;20240701 01:24;38/SP95696;
D;218;4069125;12;20240701 01:24;P;;;;;;
D;218;4069125;12;20240701 01:24;V;;;;;;
D;218;4069125;12;20240701 01:24;V;;;;;;
B;218;4069125;13;20240701 01:24;;48;50;WARBY ST;CAMPBELLTOWN;2560;96;M;20240423;20240625;445000;;R;RESIDENCE;48;;;0;AU185839;
C;218;4069125;13;20240701 01:24;48/SP95696;
D;218;4069125;13;20240701 01:24;P;;;;;;
D;218;4069125;13;20240701 01:24;V;;;;;;
B;218;4551535;14;20240701 01:24;;;236 A;RIVERSIDE DR;AIRDS;2560;341.8;M;20231012;20240624;490000;;R;RESIDENCE;;;;0;AU181736;
C;218;4551535;14;20240701 01:24;2/1278261;
D;218;4551535;14;20240701 01:24;P;;;;;;
D;218;4551535;14;20240701 01:24;P;;;;;;
D;218;4551535;14;20240701 01:24;V;;;;;;
B;218;4551537;15;20240701 01:24;;;238;RIVERSIDE DR;AIRDS;2560;302;M;20221128;20240624;465000;;V;VACANT LAND;;;;0;AU182100;
C;218;4551537;15;20240701 01:24;4/1278261;
D;218;4551537;15;20240701 01:24;P;;;;;;
D;218;4551537;15;20240701 01:24;P;;;;;;
D;218;4551537;15;20240701 01:24;V;;;;;;
