A;RTSALEDATA;117;20240212 01:07;VALNET;
B;117;1247803;1;20240212 01:07;;;35;FARRAND ST;FORBES;2871;1012;M;20240110;20240206;697500;R1;R;RESIDENCE;;AAA;;0;AT816536;
C;117;1247803;1;20240212 01:07;1/928191;
D;117;1247803;1;20240212 01:07;P;;;;;;
D;117;1247803;1;20240212 01:07;V;;;;;;
D;117;1247803;1;20240212 01:07;V;;;;;;
B;117;1246101;2;20240212 01:07;CHINDWARRA;;381;THURUNGLE RD;OOMA;2871;434.95;H;20231129;20240208;4289640;RU1;3;FARM;;RMA;;0;AT823908;
C;117;1246101;2;20240212 01:07;141, 142/752954;
D;117;1246101;2;20240212 01:07;P;;;;;;
D;117;1246101;2;20240212 01:07;P;;;;;;
D;117;1246101;2;20240212 01:07;V;;;;;;
B;117;1246115;3;20240212 01:07;CHINDWARRA;;;DAVIES RD;GAREMA;2871;143.7;H;20231129;20240208;4289640;RU1;3;FARM;;RMA;;0;AT823908;
C;117;1246115;3;20240212 01:07;189/752954;
D;117;1246115;3;20240212 01:07;P;;;;;;
D;117;1246115;3;20240212 01:07;P;;;;;;
D;117;1246115;3;20240212 01:07;V;;;;;;
Z;17;3;3;9;
