A;RTSALEDATA;151;20240205 01:07;VALNET;
B;151;1682508;1;20240205 01:07;;;36;SHEPPARD ST;CASINO;2470;809.4;M;20231213;20240130;537000;R1;R;RESIDENCE;;AJJ;;0;AT799941;
C;151;1682508;1;20240205 01:07;9/227750;
D;151;1682508;1;20240205 01:07;P;;;;;;
D;151;1682508;1;20240205 01:07;P;;;;;;
D;151;1682508;1;20240205 01:07;V;;;;;;
D;151;1682508;1;20240205 01:07;V;;;;;;
B;151;1682621;2;20240205 01:07;;;42;SIMPSON PDE;CASINO;2470;588.1;M;20231214;20240201;585000;R1;R;RESIDENCE;;ACC;;0;AT807188;
C;151;1682621;2;20240205 01:07;12/5020;
D;151;1682621;2;20240205 01:07;P;;;;;;
D;151;1682621;2;20240205 01:07;P;;;;;;
D;151;1682621;2;20240205 01:07;V;;;;;;
D;151;1682621;2;20240205 01:07;V;;;;;;
B;151;1680595;3;20240205 01:07;;;8;GILBY ST;CASINO;2470;740.8;M;20231218;20240201;390000;R1;R;RESIDENCE;;ADD;;0;AT807189;
C;151;1680595;3;20240205 01:07;9/38202;
D;151;1680595;3;20240205 01:07;P;;;;;;
D;151;1680595;3;20240205 01:07;V;;;;;;
D;151;1680595;3;20240205 01:07;V;;;;;;
B;151;3414851;4;20240205 01:07;;;1006;BENNS RD;PIORA;2470;64.26;H;20231212;20240131;950000;RU1;3;FARM;;RGD;;0;AT803676;
C;151;3414851;4;20240205 01:07;1/1130067;
D;151;3414851;4;20240205 01:07;P;;;;;;
D;151;3414851;4;20240205 01:07;V;;;;;;
B;151;1686719;5;20240205 01:07;;;11665;SUMMERLAND WAY;FAIRY HILL;2470;1.228;H;20240123;20240130;695000;RU1;R;RESIDENCE;;RCC;;0;AT800823;
C;151;1686719;5;20240205 01:07;1/607751;
D;151;1686719;5;20240205 01:07;P;;;;;;
D;151;1686719;5;20240205 01:07;V;;;;;;
D;151;1686719;5;20240205 01:07;V;;;;;;
B;151;1687601;6;20240205 01:07;;;415;ELLANGOWAN RD;CASINO;2470;2.023;H;20231120;20240131;725000;RU1;R;RESIDENCE;;RCC;;0;AT804628;
C;151;1687601;6;20240205 01:07;1/612293;
D;151;1687601;6;20240205 01:07;P;;;;;;
D;151;1687601;6;20240205 01:07;P;;;;;;
D;151;1687601;6;20240205 01:07;V;;;;;;
D;151;1687601;6;20240205 01:07;V;;;;;;
B;151;3569581;7;20240205 01:07;WALLABY DOWNS;;60;FLATLEY PL;NORTH CASINO;2470;41.43;H;20231010;20240131;1200000;RU1;3;FARM;;RXX;;0;AT802458;
C;151;3569581;7;20240205 01:07;162/1162270;
D;151;3569581;7;20240205 01:07;P;;;;;;
D;151;3569581;7;20240205 01:07;P;;;;;;
D;151;3569581;7;20240205 01:07;V;;;;;;
D;151;3569581;7;20240205 01:07;V;;;;;;
B;151;4076022;8;20240205 01:07;;;4040;CASINO CORAKI RD;GREENRIDGE;2471;60.84;H;20240112;20240129;1800000;RU1;3;FARM;;RGR;;0;AT797113;
C;151;4076022;8;20240205 01:07;1/549304;
D;151;4076022;8;20240205 01:07;P;;;;;;
D;151;4076022;8;20240205 01:07;V;;;;;;
B;151;4528683;9;20240205 01:07;;;383;SWAN BAY NEW ITALY RD;NEW ITALY;2472;16.19;H;20231219;20240119;605000;;3;FARM;;;;0;AT776205;
C;151;4528683;9;20240205 01:07;88/755603;
D;151;4528683;9;20240205 01:07;P;;;;;;
D;151;4528683;9;20240205 01:07;P;;;;;;
D;151;4528683;9;20240205 01:07;V;;;;;;
Z;49;9;9;29;
