A;RTSALEDATA;116;20221024 01:09;VALNET;
B;116;1238915;1;20221024 01:09;;;96;DERRIBONG ST;PEAK HILL;2869;1012;M;20220929;20221017;200000;RU5;R;RESIDENCE;;ZPH;;0;AS555119;
C;116;1238915;1;20221024 01:09;8/6/758832;
D;116;1238915;1;20221024 01:09;P;;;;;;
D;116;1238915;1;20221024 01:09;V;;;;;;
D;116;1238915;1;20221024 01:09;V;;;;;;
B;116;1244258;2;20221024 01:09;;;6;ROYAL ST;PARKES;2870;3724;M;20220929;20221019;600000;IN1;3;WAREHOUSE;;INS;;0;AS560707;
C;116;1244258;2;20221024 01:09;3/827335;
D;116;1244258;2;20221024 01:09;P;;;;;;
D;116;1244258;2;20221024 01:09;P;;;;;;
D;116;1244258;2;20221024 01:09;V;;;;;;
B;116;1239366;3;20221024 01:09;;;2232;TEROWIE RD;TULLAMORE;2874;726.58;H;20220715;20220831;188448;RU1;3;FARM;;RTB;;0;AS434204;
C;116;1239366;3;20221024 01:09;1, 2/241123 11/544491 10, 36, 37, 40, 49/754009 142/817539 57/821849 S;
C;116;1239366;3;20221024 01:09;pecial Lease 78355;
D;116;1239366;3;20221024 01:09;P;;;;;;
D;116;1239366;3;20221024 01:09;P;;;;;;
D;116;1239366;3;20221024 01:09;V;;;;;;
D;116;1239366;3;20221024 01:09;V;;;;;;
D;116;1239366;3;20221024 01:09;V;;;;;;
D;116;1239366;3;20221024 01:09;V;;;;;;
B;116;1239366;4;20221024 01:09;;;2232;TEROWIE RD;TULLAMORE;2874;726.58;H;20220715;20220831;2684237;RU1;3;FARM;;RTB;;0;AS434203;
C;116;1239366;4;20221024 01:09;1, 2/241123 11/544491 10, 36, 37, 40, 49/754009 142/817539 57/821849 S;
C;116;1239366;4;20221024 01:09;pecial Lease 78355;
D;116;1239366;4;20221024 01:09;P;;;;;;
D;116;1239366;4;20221024 01:09;P;;;;;;
D;116;1239366;4;20221024 01:09;V;;;;;;
D;116;1239366;4;20221024 01:09;V;;;;;;
D;116;1239366;4;20221024 01:09;V;;;;;;
D;116;1239366;4;20221024 01:09;V;;;;;;
Z;30;4;6;18;
