A;RTSALEDATA;302;20230213 01:08;VALNET;
B;302;3561978;1;20230213 01:08;;;18;BOURKE ST;GLEN INNES;2370;1057;M;20230111;20230208;530000;R1;R;RESIDENCE;;AAE;;0;AS845546;
C;302;3561978;1;20230213 01:08;4/1161260;
D;302;3561978;1;20230213 01:08;P;;;;;;
D;302;3561978;1;20230213 01:08;P;;;;;;
D;302;3561978;1;20230213 01:08;V;;;;;;
B;302;1847630;2;20230213 01:08;;;15;MARGARET ST;GLEN INNES;2370;3054;M;20230118;20230208;615000;R1;R;RESIDENCE;;AAA;;0;AS845449;
C;302;1847630;2;20230213 01:08;1/334079 7/343685;
D;302;1847630;2;20230213 01:08;P;;;;;;
D;302;1847630;2;20230213 01:08;V;;;;;;
D;302;1847630;2;20230213 01:08;V;;;;;;
B;302;3711230;3;20230213 01:08;;;411;GREY ST;GLEN INNES;2370;1913;M;20221213;20230206;630000;R1;R;RESIDENCE;;AAC;;0;AS839791;
C;302;3711230;3;20230213 01:08;1, 2/1115937;
D;302;3711230;3;20230213 01:08;P;;;;;;
D;302;3711230;3;20230213 01:08;P;;;;;;
D;302;3711230;3;20230213 01:08;V;;;;;;
D;302;3711230;3;20230213 01:08;V;;;;;;
Z;18;3;3;10;
