A;RTSALEDATA;002;20221205 01:05;VALNET;
B;002;23580;1;20221205 01:05;;;58;CLEMENTS RD;EAST GRESFORD;2311;2.852;H;20220824;20221130;960000;RU1;R;RESIDENCE;;RAE;;0;AS678592;
C;002;23580;1;20221205 01:05;4/248699;
D;002;23580;1;20221205 01:05;P;;;;;;
D;002;23580;1;20221205 01:05;P;;;;;;
D;002;23580;1;20221205 01:05;V;;;;;;
D;002;23580;1;20221205 01:05;V;;;;;;
B;002;21348;2;20221205 01:05;;;61;BROWN ST;DUNGOG;2420;1175;M;20221021;20221125;640000;R1;R;RESIDENCE;;AAA;;0;AS665237;
C;002;21348;2;20221205 01:05;C/382631;
D;002;21348;2;20221205 01:05;P;;;;;;
D;002;21348;2;20221205 01:05;P;;;;;;
D;002;21348;2;20221205 01:05;V;;;;;;
B;002;3632584;3;20221205 01:05;;;445;GRESFORD RD;PATERSON;2421;4;H;20221017;20221130;1790000;RU1;R;RESIDENCE;;RAE;;0;AS679959;
C;002;3632584;3;20221205 01:05;3/1174441;
D;002;3632584;3;20221205 01:05;P;;;;;;
D;002;3632584;3;20221205 01:05;P;;;;;;
D;002;3632584;3;20221205 01:05;V;;;;;;
D;002;3632584;3;20221205 01:05;V;;;;;;
B;002;4453799;4;20221205 01:05;;;59;LENNOXTON RD;VACY;2421;;;20220509;20221130;612000;;V;VACANT LAND;;;;0;AS678108;
C;002;4453799;4;20221205 01:05;2/1288912;
D;002;4453799;4;20221205 01:05;P;;;;;;
D;002;4453799;4;20221205 01:05;P;;;;;;
D;002;4453799;4;20221205 01:05;V;;;;;;
B;002;4381049;5;20221205 01:05;;;1420;EBSWORTH RD;GLEN MARTIN;2321;60;H;20211206;20221125;1640000;RU1;V;VACANT LAND;;RAH;;0;AS665619;
C;002;4381049;5;20221205 01:05;9/1260960;
D;002;4381049;5;20221205 01:05;P;;;;;;
D;002;4381049;5;20221205 01:05;V;;;;;;
D;002;4381049;5;20221205 01:05;V;;;;;;
B;002;4458141;6;20221205 01:05;;;31;PARK ST;EAST GRESFORD;2311;1113;M;20221011;20221122;235000;;V;VACANT LAND;;;;0;AS652427;
C;002;4458141;6;20221205 01:05;26/11562;
D;002;4458141;6;20221205 01:05;P;;;;;;
D;002;4458141;6;20221205 01:05;P;;;;;;
D;002;4458141;6;20221205 01:05;V;;;;;;
D;002;4458141;6;20221205 01:05;V;;;;;;
Z;35;6;6;21;
