A;RTSALEDATA;116;20210906 01:36;VALNET;
B;116;1243651;1;20210906 01:37;;;27;MITCHELL ST;PARKES;2870;642.38;M;20210727;20210831;275000;R1;R;RESIDENCE;;AAB;;0;AR386972;
C;116;1243651;1;20210906 01:37;13/2/13635;
D;116;1243651;1;20210906 01:37;P;;;;;;
D;116;1243651;1;20210906 01:37;P;;;;;;
D;116;1243651;1;20210906 01:37;V;;;;;;
B;116;1237863;2;20210906 01:37;ELO;;3498;PEAK HILL-TULLAMORE RD;PEAK HILL;2869;522.9;H;20210204;20210827;430000;RU1;V;VACANT LAND;;RRJ;;0;AR376506;
C;116;1237863;2;20210906 01:37;22/753986;
D;116;1237863;2;20210906 01:37;P;;;;;;
D;116;1237863;2;20210906 01:37;V;;;;;;
B;116;1238846;3;20210906 01:37;;;20;CASWELL ST;PEAK HILL;2869;1012;M;20210721;20210901;64000;RU5;R;RESIDENCE;;ZPH;;0;AR390470;
C;116;1238846;3;20210906 01:37;1, 2/308426;
D;116;1238846;3;20210906 01:37;P;;;;;;
D;116;1238846;3;20210906 01:37;V;;;;;;
D;116;1238846;3;20210906 01:37;V;;;;;;
B;116;4381114;4;20210906 01:37;;;8;MENTONE ST;TRUNDLE;2875;1403.8;M;20210722;20210826;30000;;R;RESIDENCE;;;;0;AR369560;
C;116;4381114;4;20210906 01:37;4, 5/518160;
D;116;4381114;4;20210906 01:37;P;;;;;;
D;116;4381114;4;20210906 01:37;V;;;;;;
B;116;1242342;5;20210906 01:37;;;49;FORBES RD;PARKES;2870;1107;M;20210730;20210830;480000;R1;R;RESIDENCE;;AAG;;0;AR379114;
C;116;1242342;5;20210906 01:37;11/856823;
D;116;1242342;5;20210906 01:37;P;;;;;;
D;116;1242342;5;20210906 01:37;P;;;;;;
D;116;1242342;5;20210906 01:37;V;;;;;;
B;116;3725947;6;20210906 01:37;;;42;PARK ST;PARKES;2870;869.4;M;20210421;20210901;130000;R1;V;VACANT LAND;;AAG;;0;AR388805;
C;116;3725947;6;20210906 01:37;25/1188415;
D;116;3725947;6;20210906 01:37;P;;;;;;
D;116;3725947;6;20210906 01:37;V;;;;;;
B;116;1241308;7;20210906 01:37;;;211;CLARINDA ST;PARKES;2870;394;M;20210624;20210827;1085000;B2;3;COMMERCIAL;;BBA;;0;AR377529;
C;116;1241308;7;20210906 01:37;3, 4/33018;
D;116;1241308;7;20210906 01:37;P;;;;;;
D;116;1241308;7;20210906 01:37;V;;;;;;
B;116;4005034;8;20210906 01:37;;;8;CLANCY PL;PARKES;2870;256.9;M;20210820;20210831;318000;;R;RESIDENCE;3;;;0;AR384298;
C;116;4005034;8;20210906 01:37;3/SP94769;
D;116;4005034;8;20210906 01:37;P;;;;;;
D;116;4005034;8;20210906 01:37;V;;;;;;
B;116;1241009;9;20210906 01:37;;;45;CECILE ST;PARKES;2870;2223;M;20210701;20210902;1175000;R1;R;RESIDENCE;;AAJ;;0;AR393458;
C;116;1241009;9;20210906 01:37;1/831725;
D;116;1241009;9;20210906 01:37;P;;;;;;
D;116;1241009;9;20210906 01:37;P;;;;;;
D;116;1241009;9;20210906 01:37;V;;;;;;
D;116;1241009;9;20210906 01:37;V;;;;;;
B;116;1244635;10;20210906 01:37;;;32;WANT ST;PARKES;2870;783.2;M;20210723;20210827;302000;R1;R;RESIDENCE;;AAA;;0;AR374772;
C;116;1244635;10;20210906 01:37;B/381814;
D;116;1244635;10;20210906 01:37;P;;;;;;
D;116;1244635;10;20210906 01:37;V;;;;;;
B;116;1242227;11;20210906 01:37;;;63;FARRER ST;PARKES;2870;681.9;M;20210720;20210831;345000;R1;R;RESIDENCE;;AAB;;0;AR385280;
C;116;1242227;11;20210906 01:37;3/262011;
D;116;1242227;11;20210906 01:37;P;;;;;;
D;116;1242227;11;20210906 01:37;P;;;;;;
D;116;1242227;11;20210906 01:37;V;;;;;;
B;116;1241011;12;20210906 01:37;;;53;CECILE ST;PARKES;2870;467.9;M;20210721;20210901;280000;R1;R;RESIDENCE;;AAJ;;0;AR390667;
C;116;1241011;12;20210906 01:37;2/14924;
D;116;1241011;12;20210906 01:37;P;;;;;;
D;116;1241011;12;20210906 01:37;P;;;;;;
D;116;1241011;12;20210906 01:37;V;;;;;;
B;116;1241320;13;20210906 01:37;;;187;CLARINDA ST;PARKES;2870;234;M;20210721;20210901;475000;B2;R;RESIDENCE;;BBA;;0;AR391351;
C;116;1241320;13;20210906 01:37;Y/410725;
D;116;1241320;13;20210906 01:37;P;;;;;;
D;116;1241320;13;20210906 01:37;V;;;;;;
Z;61;13;13;33;
