A;RTSALEDATA;158;20240805 01:07;VALNET;
B;158;3415227;1;20240805 01:07;;;28;OLD MILL RD;ROSEBERRY;2474;928.6;M;20240528;20240730;312000;RU1;R;RESIDENCE;;RRB;;0;AU289015;
C;158;3415227;1;20240805 01:07;11/1131698;
D;158;3415227;1;20240805 01:07;P;;;;;;
D;158;3415227;1;20240805 01:07;V;;;;;;
B;158;1739298;2;20240805 01:07;;;65;WOODENBONG RD;BONALBO;2469;429.1;M;20240705;20240726;190000;RU5;R;RESIDENCE;;VVA;;0;AU280135;
C;158;1739298;2;20240805 01:07;2/587550;
D;158;1739298;2;20240805 01:07;P;;;;;;
D;158;1739298;2;20240805 01:07;P;;;;;;
D;158;1739298;2;20240805 01:07;V;;;;;;
B;158;1742134;3;20240805 01:07;;;5326;KYOGLE RD;CAWONGLA;2474;1319;M;20240619;20240729;555000;RU1;R;RESIDENCE;;RRA;;0;AU283141;
C;158;1742134;3;20240805 01:07;12/589412;
D;158;1742134;3;20240805 01:07;P;;;;;;
D;158;1742134;3;20240805 01:07;P;;;;;;
D;158;1742134;3;20240805 01:07;V;;;;;;
D;158;1742134;3;20240805 01:07;V;;;;;;
B;158;1740813;4;20240805 01:07;;;19;GROOM ST;KYOGLE;2474;1012;M;20240701;20240730;800000;R1;R;RESIDENCE;;AAA;;0;AU287260;
C;158;1740813;4;20240805 01:07;115/4517;
D;158;1740813;4;20240805 01:07;P;;;;;;
D;158;1740813;4;20240805 01:07;P;;;;;;
D;158;1740813;4;20240805 01:07;V;;;;;;
B;158;1743361;5;20240805 01:07;;;926;ROSEBERRY CREEK RD;ROSEBERRY CREEK;2474;5.31;H;20240701;20240729;860000;RU1;R;RESIDENCE;;RRB;;0;AU283111;
C;158;1743361;5;20240805 01:07;201/871434;
D;158;1743361;5;20240805 01:07;P;;;;;;
D;158;1743361;5;20240805 01:07;P;;;;;;
D;158;1743361;5;20240805 01:07;V;;;;;;
D;158;1743361;5;20240805 01:07;V;;;;;;
B;158;1740988;6;20240805 01:07;;;14;KAMALA AVE;KYOGLE;2474;895.2;M;20240626;20240726;720000;R1;R;RESIDENCE;;AAA;;0;AU279464;
C;158;1740988;6;20240805 01:07;16/877275;
D;158;1740988;6;20240805 01:07;P;;;;;;
D;158;1740988;6;20240805 01:07;P;;;;;;
D;158;1740988;6;20240805 01:07;V;;;;;;
D;158;1740988;6;20240805 01:07;V;;;;;;
Z;34;6;6;20;
