A;RTSALEDATA;087;20230918 01:05;VALNET;
B;087;764153;1;20230918 01:05;;;49;RAGLAN ST;MOSMAN;2088;278.2;M;20230428;20230911;4999850;C4;R;RESIDENCE;;CSC;;0;AT428482;
C;087;764153;1;20230918 01:05;A/391911;
D;087;764153;1;20230918 01:05;P;;;;;;
D;087;764153;1;20230918 01:05;V;;;;;;
B;087;753999;2;20230918 01:05;;4;6;AVENUE RD;MOSMAN;2088;;;20230728;20230908;635000;;R;RESIDENCE;4;;;0;AT425296;
C;087;753999;2;20230918 01:05;4/SP3882;
D;087;753999;2;20230918 01:05;P;;;;;;
D;087;753999;2;20230918 01:05;V;;;;;;
B;087;759389;3;20230918 01:05;;16;139;MIDDLE HEAD RD;MOSMAN;2088;;;20230605;20230914;1900000;;R;RESIDENCE;16;;;50;AT439052;
C;087;759389;3;20230918 01:05;16/SP61182;
D;087;759389;3;20230918 01:05;P;;;;;;
D;087;759389;3;20230918 01:05;P;;;;;;
D;087;759389;3;20230918 01:05;V;;;;;;
B;087;754535;4;20230918 01:05;;3;17;BADHAM AVE;MOSMAN;2088;;;20230609;20230911;2250000;;R;RESIDENCE;3;;;0;AT427450;
C;087;754535;4;20230918 01:05;3/SP5730;
D;087;754535;4;20230918 01:05;P;;;;;;
D;087;754535;4;20230918 01:05;V;;;;;;
D;087;754535;4;20230918 01:05;V;;;;;;
B;087;765404;5;20230918 01:05;;;18 A;SPENCER RD;MOSMAN;2088;455.3;M;20230728;20230908;4055000;C4;R;RESIDENCE;;CCC;;0;AT424734;
C;087;765404;5;20230918 01:05;45/2/3909;
D;087;765404;5;20230918 01:05;P;;;;;;
D;087;765404;5;20230918 01:05;P;;;;;;
D;087;765404;5;20230918 01:05;V;;;;;;
B;087;762965;6;20230918 01:05;;;74;PRINCE ALBERT ST;MOSMAN;2088;980.1;M;20230621;20230913;7750000;R2;R;RESIDENCE;;RAA;;0;AT435012;
C;087;762965;6;20230918 01:05;2/208058;
D;087;762965;6;20230918 01:05;P;;;;;;
D;087;762965;6;20230918 01:05;V;;;;;;
D;087;762965;6;20230918 01:05;V;;;;;;
B;087;763283;7;20230918 01:05;;;3;PURSELL AVE;MOSMAN;2088;1034;M;20230622;20230912;19000000;C4;R;RESIDENCE;;CPB;;0;AT433174;
C;087;763283;7;20230918 01:05;1/512613;
D;087;763283;7;20230918 01:05;P;;;;;;
D;087;763283;7;20230918 01:05;V;;;;;;
B;087;763822;8;20230918 01:05;;4;82;RAGLAN ST;MOSMAN;2088;;;20230801;20230912;635000;;R;RESIDENCE;4;;;0;AT430918;
C;087;763822;8;20230918 01:05;4/SP14414;
D;087;763822;8;20230918 01:05;P;;;;;;
D;087;763822;8;20230918 01:05;V;;;;;;
B;087;3568612;9;20230918 01:05;;9;572;MILITARY RD;MOSMAN;2088;;;20230809;20230913;1335000;;R;RESIDENCE;9;;;0;AT435691;
C;087;3568612;9;20230918 01:05;9/SP85065;
D;087;3568612;9;20230918 01:05;P;;;;;;
D;087;3568612;9;20230918 01:05;V;;;;;;
B;087;3208044;10;20230918 01:05;;2;215;SPIT RD;MOSMAN;2088;328;M;20230610;20230911;3225000;;R;RESIDENCE;2;;;0;AT430139;
C;087;3208044;10;20230918 01:05;2/SP75949;
D;087;3208044;10;20230918 01:05;P;;;;;;
D;087;3208044;10;20230918 01:05;P;;;;;;
D;087;3208044;10;20230918 01:05;V;;;;;;
B;087;4377107;11;20230918 01:05;;;96 B;GLOVER ST;MOSMAN;2088;233;M;20230901;20230913;3350000;;R;RESIDENCE;3;;;0;AT436560;
C;087;4377107;11;20230918 01:05;3/SP103270;
D;087;4377107;11;20230918 01:05;P;;;;;;
D;087;4377107;11;20230918 01:05;V;;;;;;
Z;51;11;11;27;
