A;RTSALEDATA;236;20221024 01:11;VALNET;
B;236;2626858;1;20221024 01:11;;;21;GOOLD ST;COBAR;2835;1680;M;20220825;20221014;500000;R2;R;RESIDENCE;;ACA;;0;AS550636;
C;236;2626858;1;20221024 01:11;92, 93/705584;
D;236;2626858;1;20221024 01:11;P;;;;;;
D;236;2626858;1;20221024 01:11;V;;;;;;
D;236;2626858;1;20221024 01:11;V;;;;;;
B;236;2626929;2;20221024 01:11;;;8;GREEN ST;COBAR;2835;1518;M;20221006;20221019;200000;R2;R;RESIDENCE;;ACA;;0;AS561736;
C;236;2626929;2;20221024 01:11;39/599;
D;236;2626929;2;20221024 01:11;P;;;;;;
D;236;2626929;2;20221024 01:11;P;;;;;;
D;236;2626929;2;20221024 01:11;V;;;;;;
B;236;2626401;3;20221024 01:11;;;34;BOURKE RD;COBAR;2835;2024;M;20220928;20221019;342500;R2;R;RESIDENCE;;ACJ;;0;AS561144;
C;236;2626401;3;20221024 01:11;16, 17/E/4852;
D;236;2626401;3;20221024 01:11;P;;;;;;
D;236;2626401;3;20221024 01:11;V;;;;;;
Z;16;3;3;8;
