A;RTSALEDATA;007;20220815 01:10;VALNET;
B;007;3439534;1;20220815 01:10;;;1038;MUSCLE CREEK RD;MUSWELLBROOK;2333;40.48;H;20220715;20220810;1150000;RU1;R;RESIDENCE;;JR;;0;AS378277;
C;007;3439534;1;20220815 01:10;750/1132577;
D;007;3439534;1;20220815 01:10;P;;;;;;
D;007;3439534;1;20220815 01:10;P;;;;;;
D;007;3439534;1;20220815 01:10;V;;;;;;
D;007;3439534;1;20220815 01:10;V;;;;;;
B;007;3488453;2;20220815 01:10;;;64;OSBORN AVE;MUSWELLBROOK;2333;700;M;20220630;20220811;480000;R1;R;RESIDENCE;;AB;;0;AS382034;
C;007;3488453;2;20220815 01:10;3093/1145354;
D;007;3488453;2;20220815 01:10;P;;;;;;
D;007;3488453;2;20220815 01:10;V;;;;;;
D;007;3488453;2;20220815 01:10;V;;;;;;
B;007;3658580;3;20220815 01:10;;;2;GORE ST;MUSWELLBROOK;2333;673.6;M;20220623;20220805;450000;R1;R;RESIDENCE;;AB;;0;AS369507;
C;007;3658580;3;20220815 01:10;1362/1164893;
D;007;3658580;3;20220815 01:10;P;;;;;;
D;007;3658580;3;20220815 01:10;V;;;;;;
B;007;3658582;4;20220815 01:10;;;79;HENRY DANGAR DR;MUSWELLBROOK;2333;579.1;M;20220614;20220809;480000;R1;R;RESIDENCE;;AB;;0;AS374040;
C;007;3658582;4;20220815 01:10;1364/1164893;
D;007;3658582;4;20220815 01:10;P;;;;;;
D;007;3658582;4;20220815 01:10;V;;;;;;
D;007;3658582;4;20220815 01:10;V;;;;;;
B;007;198858;5;20220815 01:10;;;88;HILL ST;MUSWELLBROOK;2333;392;M;20220627;20220808;360000;B2;R;RESIDENCE;;BB;;0;AS371371;
C;007;198858;5;20220815 01:10;1/737587;
D;007;198858;5;20220815 01:10;P;;;;;;
D;007;198858;5;20220815 01:10;V;;;;;;
B;007;199245;6;20220815 01:10;;;81;KING ST;MUSWELLBROOK;2333;910.5;M;20220629;20220810;280000;R1;R;RESIDENCE;;AW;;0;AS378058;
C;007;199245;6;20220815 01:10;23/554648;
D;007;199245;6;20220815 01:10;P;;;;;;
D;007;199245;6;20220815 01:10;V;;;;;;
B;007;197030;7;20220815 01:10;;;30;ABERDEEN ST;MUSWELLBROOK;2333;1458;M;20220624;20220805;365000;R1;R;RESIDENCE;;AR;;0;AS366830;
C;007;197030;7;20220815 01:10;1, 2/591771;
D;007;197030;7;20220815 01:10;P;;;;;;
D;007;197030;7;20220815 01:10;V;;;;;;
B;007;197557;8;20220815 01:10;;;47;BRECHT ST;MUSWELLBROOK;2333;1189;M;20220629;20220803;465000;R1;R;RESIDENCE;;AW;;0;AS362571;
C;007;197557;8;20220815 01:10;6/21470;
D;007;197557;8;20220815 01:10;P;;;;;;
D;007;197557;8;20220815 01:10;V;;;;;;
D;007;197557;8;20220815 01:10;V;;;;;;
B;007;200335;9;20220815 01:10;;;23;SHAW CRES;MUSWELLBROOK;2333;733.5;M;20220628;20220809;385000;R1;R;RESIDENCE;;AC;;0;AS375253;
C;007;200335;9;20220815 01:10;33/28425;
D;007;200335;9;20220815 01:10;P;;;;;;
D;007;200335;9;20220815 01:10;V;;;;;;
D;007;200335;9;20220815 01:10;V;;;;;;
B;007;200872;10;20220815 01:10;;;53;TINDALE ST;MUSWELLBROOK;2333;708.2;M;20220711;20220808;262000;R1;R;RESIDENCE;;AH;;0;AS373781;
C;007;200872;10;20220815 01:10;80/36426;
D;007;200872;10;20220815 01:10;P;;;;;;
D;007;200872;10;20220815 01:10;P;;;;;;
D;007;200872;10;20220815 01:10;V;;;;;;
B;007;198507;11;20220815 01:10;;;1;FITZGERALD AVE;MUSWELLBROOK;2333;825.5;M;20220523;20220810;580000;R1;R;RESIDENCE;;AC;;0;AS378823;
C;007;198507;11;20220815 01:10;24/865736;
D;007;198507;11;20220815 01:10;P;;;;;;
D;007;198507;11;20220815 01:10;V;;;;;;
B;007;198550;12;20220815 01:10;;;22;FOLEY LANE;MUSWELLBROOK;2333;1162;M;20220628;20220809;405000;R1;R;RESIDENCE;;AT;;0;AS374447;
C;007;198550;12;20220815 01:10;2/300042 1/518166;
D;007;198550;12;20220815 01:10;P;;;;;;
D;007;198550;12;20220815 01:10;P;;;;;;
D;007;198550;12;20220815 01:10;V;;;;;;
D;007;198550;12;20220815 01:10;V;;;;;;
B;007;3210886;13;20220815 01:10;;2;86;QUEEN ST;MUSWELLBROOK;2333;;;20220711;20220810;410000;;R;RESIDENCE;2;;;0;AS377595;
C;007;3210886;13;20220815 01:10;2/SP76005;
D;007;3210886;13;20220815 01:10;P;;;;;;
D;007;3210886;13;20220815 01:10;V;;;;;;
Z;63;13;13;35;
