A;RTSALEDATA;270;20211025 01:46;VALNET;
B;270;547333;1;20211025 01:47;;;31;BLUEBONNET CRES;COLEAMBALLY;2707;809.4;M;20210820;20211021;153500;RU5;R;RESIDENCE;;RAA;;0;AR540623;
C;270;547333;1;20211025 01:47;172/237703;
D;270;547333;1;20211025 01:47;P;;;;;;
D;270;547333;1;20211025 01:47;V;;;;;;
Z;6;1;1;2;
