A;RTSALEDATA;001;20230828 01:09;VALNET;
B;001;4147136;1;20230828 01:09;;;24;CORVINA CCT;CLIFTLEIGH;2321;478.5;M;20230616;20230818;725000;R2;R;RESIDENCE;;AAP;;0;AT366757;
C;001;4147136;1;20230828 01:09;825/1242606;
D;001;4147136;1;20230828 01:09;P;;;;;;
D;001;4147136;1;20230828 01:09;P;;;;;;
D;001;4147136;1;20230828 01:09;V;;;;;;
D;001;4147136;1;20230828 01:09;V;;;;;;
B;001;4140920;2;20230828 01:09;;;36;GLEN AYR AVE;CLIFTLEIGH;2321;491.7;M;20230712;20230823;640000;R2;R;RESIDENCE;;AAP;;0;AT377125;
C;001;4140920;2;20230828 01:09;624/1242604;
D;001;4140920;2;20230828 01:09;P;;;;;;
D;001;4140920;2;20230828 01:09;P;;;;;;
D;001;4140920;2;20230828 01:09;V;;;;;;
B;001;2112;3;20230828 01:09;;;223;CESSNOCK RD;ABERMAIN;2326;1011.83;M;20230703;20230822;705000;R2;R;RESIDENCE;;AAM;;0;AT372938;
C;001;2112;3;20230828 01:09;9/4/758004;
D;001;2112;3;20230828 01:09;P;;;;;;
D;001;2112;3;20230828 01:09;P;;;;;;
D;001;2112;3;20230828 01:09;V;;;;;;
D;001;2112;3;20230828 01:09;V;;;;;;
B;001;2139;4;20230828 01:09;;;298;CESSNOCK RD;ABERMAIN;2326;1359;M;20230707;20230818;1375000;RE1;3;COMMERCIAL;;REA;;0;AT367563;
C;001;2139;4;20230828 01:09;472, 784/755231;
D;001;2139;4;20230828 01:09;P;;;;;;
D;001;2139;4;20230828 01:09;V;;;;;;
B;001;2608;5;20230828 01:09;;;1;MAITLAND ST;ABERMAIN;2326;670.3;M;20230711;20230822;490000;R2;R;RESIDENCE;;AAM;;0;AT373011;
C;001;2608;5;20230828 01:09;1/346879;
D;001;2608;5;20230828 01:09;P;;;;;;
D;001;2608;5;20230828 01:09;P;;;;;;
D;001;2608;5;20230828 01:09;V;;;;;;
D;001;2608;5;20230828 01:09;V;;;;;;
B;001;2635;6;20230828 01:09;;;60;MELBOURNE ST;ABERMAIN;2326;809.43;M;20230717;20230824;600000;R2;R;RESIDENCE;;AAM;;0;AT382557;
C;001;2635;6;20230828 01:09;A/314516;
D;001;2635;6;20230828 01:09;P;;;;;;
D;001;2635;6;20230828 01:09;V;;;;;;
D;001;2635;6;20230828 01:09;V;;;;;;
B;001;7143;7;20230828 01:09;;;1 A;LEE-ANN CRES;CESSNOCK;2325;1441;M;20230711;20230822;275000;R2;R;RESIDENCE;;AAB;;0;AT374156;
C;001;7143;7;20230828 01:09;9/253077;
D;001;7143;7;20230828 01:09;P;;;;;;
D;001;7143;7;20230828 01:09;V;;;;;;
