A;RTSALEDATA;188;20211101 02:19;VALNET;
B;188;1860598;1;20211101 02:22;ORANGE GROVE;;174;ORCHARD PL;INVERELL;2360;8.094;H;20210916;20211028;710000;R5;R;RESIDENCE;;RLT;;0;AR563890;
C;188;1860598;1;20211101 02:22;531/753287;
D;188;1860598;1;20211101 02:22;P;;;;;;
D;188;1860598;1;20211101 02:22;V;;;;;;
D;188;1860598;1;20211101 02:22;V;;;;;;
B;188;1858215;2;20211101 02:22;;;7;GEORGE ST;INVERELL;2360;999.1;M;20210916;20211028;515000;R1;R;RESIDENCE;;ATE;;0;AR563895;
C;188;1858215;2;20211101 02:22;2/183354;
D;188;1858215;2;20211101 02:22;P;;;;;;
D;188;1858215;2;20211101 02:22;P;;;;;;
D;188;1858215;2;20211101 02:22;V;;;;;;
D;188;1858215;2;20211101 02:22;V;;;;;;
B;188;1858395;3;20211101 02:22;;;174;GLEN INNES RD;INVERELL;2360;720.8;M;20210913;20211025;285000;R1;R;RESIDENCE;;ATB;;0;AR549077;
C;188;1858395;3;20211101 02:22;8/233417;
D;188;1858395;3;20211101 02:22;P;;;;;;
D;188;1858395;3;20211101 02:22;V;;;;;;
B;188;4385458;4;20211101 02:22;;;128;ROSCRAE LANE;INVERELL;2360;62.682;H;20210825;20211025;550000;RU1;3;FARM;;RRH;;0;AR549094;
C;188;4385458;4;20211101 02:22;31/1150059 1, 2, 3/1211873;
D;188;4385458;4;20211101 02:22;P;;;;;;
D;188;4385458;4;20211101 02:22;V;;;;;;
B;188;1859517;5;20211101 02:22;;;5;MATHER ST;INVERELL;2360;708.2;M;20211005;20211026;385000;R1;R;RESIDENCE;;ATB;;0;AR555648;
C;188;1859517;5;20211101 02:22;32/236749;
D;188;1859517;5;20211101 02:22;P;;;;;;
D;188;1859517;5;20211101 02:22;V;;;;;;
D;188;1859517;5;20211101 02:22;V;;;;;;
B;188;3249020;6;20211101 02:22;;;22;DOG TRAP LANE;INVERELL;2360;1.002;H;20210928;20211026;595000;R5;R;RESIDENCE;;RLT;;0;AR555649;
C;188;3249020;6;20211101 02:22;6/1097127;
D;188;3249020;6;20211101 02:22;P;;;;;;
D;188;3249020;6;20211101 02:22;P;;;;;;
D;188;3249020;6;20211101 02:22;V;;;;;;
B;188;1859577;7;20211101 02:22;;;15;MEDORA ST;INVERELL;2360;1012;M;20210921;20211026;165000;R1;R;RESIDENCE;;ATC;;0;AR555754;
C;188;1859577;7;20211101 02:22;1/808763;
D;188;1859577;7;20211101 02:22;P;;;;;;
D;188;1859577;7;20211101 02:22;V;;;;;;
B;188;1854881;8;20211101 02:22;;;15;FROME ST;ASHFORD;2361;2801;M;20211028;20211028;215000;RU5;R;RESIDENCE;;ZVA;;0;AR562113;
C;188;1854881;8;20211101 02:22;7/1/758036;
D;188;1854881;8;20211101 02:22;P;;;;;;
D;188;1854881;8;20211101 02:22;V;;;;;;
D;188;1854881;8;20211101 02:22;V;;;;;;
B;188;1861409;9;20211101 02:22;;;;ROCKY CREEK RD;ROCKY CREEK;2371;842.3;H;20210817;20211026;1600000;RU1;3;FARM;;RRC;;0;AR556719;
C;188;1861409;9;20211101 02:22;19, 21, 46, 60, 64, 65/750106;
D;188;1861409;9;20211101 02:22;P;;;;;;
D;188;1861409;9;20211101 02:22;V;;;;;;
B;188;4298099;10;20211101 02:22;;;71;MATHER ST;INVERELL;2360;836.6;M;20210924;20211022;125000;R1;V;VACANT LAND;;ATB;;0;AR545776;
C;188;4298099;10;20211101 02:22;45/1262135;
D;188;4298099;10;20211101 02:22;P;;;;;;
D;188;4298099;10;20211101 02:22;P;;;;;;
D;188;4298099;10;20211101 02:22;V;;;;;;
B;188;1861787;11;20211101 02:22;TABLETOP;;296;EWENS RD;DELUNGRA;2403;499.1;H;20210913;20211028;2650000;RU1;3;FARM;;RRD;;0;AR562307;
C;188;1861787;11;20211101 02:22;1/113819 169, 170/754863;
D;188;1861787;11;20211101 02:22;P;;;;;;
D;188;1861787;11;20211101 02:22;V;;;;;;
B;188;3111005;12;20211101 02:22;FERN FLAT;;348;LEADERS LANE;DELUNGRA;2403;129.5;H;20210913;20211028;2650000;RU1;3;FARM;;RRB;;0;AR562307;
C;188;3111005;12;20211101 02:22;314/754863;
D;188;3111005;12;20211101 02:22;P;;;;;;
D;188;3111005;12;20211101 02:22;V;;;;;;
B;188;1859946;13;20211101 02:22;;;30;OTHO ST;INVERELL;2360;505.9;M;20210909;20211025;646400;B2;3;COMMERCIAL;;BBP;;0;AR551314;
C;188;1859946;13;20211101 02:22;1/186524;
D;188;1859946;13;20211101 02:22;P;;;;;;
D;188;1859946;13;20211101 02:22;V;;;;;;
Z;61;13;13;33;
