A;RTSALEDATA;224;20210906 01:51;VALNET;
B;224;2529651;1;20210906 01:51;;5;9;ATCHISON ST;ST MARYS;2760;;;20210605;20210830;630000;;R;RESIDENCE;5;;;0;AR381875;
C;224;2529651;1;20210906 01:51;5/SP58472;
D;224;2529651;1;20210906 01:51;P;;;;;;
D;224;2529651;1;20210906 01:51;P;;;;;;
D;224;2529651;1;20210906 01:51;V;;;;;;
B;224;4372315;2;20210906 01:51;;303;8;FULTON ST;PENRITH;2750;106;M;20210803;20210831;540000;;R;RESIDENCE;18;;;0;AR386920;
C;224;4372315;2;20210906 01:51;18/SP103383;
D;224;4372315;2;20210906 01:51;P;;;;;;
D;224;4372315;2;20210906 01:52;V;;;;;;
B;224;4372315;3;20210906 01:52;;101;8;FULTON ST;PENRITH;2750;120;M;20210803;20210831;540000;;R;RESIDENCE;5;;;0;AR386929;
C;224;4372315;3;20210906 01:52;5/SP103383;
D;224;4372315;3;20210906 01:52;P;;;;;;
D;224;4372315;3;20210906 01:52;V;;;;;;
B;224;2878338;4;20210906 01:52;;;11;MARRETT WAY;CRANEBROOK;2749;800.2;M;20210626;20210830;1100000;R2;R;RESIDENCE;;RAV;;0;AR382229;
C;224;2878338;4;20210906 01:52;425/1035644;
D;224;2878338;4;20210906 01:52;P;;;;;;
D;224;2878338;4;20210906 01:52;P;;;;;;
D;224;2878338;4;20210906 01:52;V;;;;;;
D;224;2878338;4;20210906 01:52;V;;;;;;
D;224;2878338;4;20210906 01:52;V;;;;;;
B;224;2575939;5;20210906 01:52;;;53;ROTORUA RD;ST CLAIR;2759;625.3;M;20210719;20210830;805000;R2;R;RESIDENCE;;RAA;;0;AR382298;
C;224;2575939;5;20210906 01:52;2041/263119;
D;224;2575939;5;20210906 01:52;P;;;;;;
D;224;2575939;5;20210906 01:52;P;;;;;;
D;224;2575939;5;20210906 01:52;V;;;;;;
D;224;2575939;5;20210906 01:52;V;;;;;;
B;224;2886511;6;20210906 01:52;;2;32;GEORGE ST;KINGSWOOD;2747;;;20210705;20210830;530000;;R;RESIDENCE;2;;;0;AR382389;
C;224;2886511;6;20210906 01:52;2/SP67768;
D;224;2886511;6;20210906 01:52;P;;;;;;
D;224;2886511;6;20210906 01:52;V;;;;;;
D;224;2886511;6;20210906 01:52;V;;;;;;
B;224;2547118;7;20210906 01:52;;;2;FERNTREE CL;GLENMORE PARK;2745;388.3;M;20210313;20210507;725000;R2;R;RESIDENCE;;RKL;;0;AR37036;
C;224;2547118;7;20210906 01:52;32/826109;
D;224;2547118;7;20210906 01:52;P;;;;;;
D;224;2547118;7;20210906 01:52;P;;;;;;
D;224;2547118;7;20210906 01:52;V;;;;;;
B;224;2567045;8;20210906 01:52;MOUNTAINVIEW RETREAT RETIREMENT VILLAGE;189;37;MULGOA RD;PENRITH;2750;;;20210416;20210616;400000;;R;RESIDENCE;189;;;0;AR205561;
C;224;2567045;8;20210906 01:52;189/SP49560;
D;224;2567045;8;20210906 01:52;P;;;;;;
D;224;2567045;8;20210906 01:52;V;;;;;;
B;224;2567045;9;20210906 01:52;MOUNTAINVIEW RETREAT RETIREMENT VILLAGE;205;37;MULGOA RD;PENRITH;2750;;;20210416;20210616;400000;;R;RESIDENCE;205;;;0;AR205561;
C;224;2567045;9;20210906 01:52;205/SP49560;
D;224;2567045;9;20210906 01:52;P;;;;;;
D;224;2567045;9;20210906 01:52;V;;;;;;
B;224;2533206;10;20210906 01:52;;;34;BLUEBIRD RD;CRANEBROOK;2749;962.5;M;20210708;20210901;970000;R2;R;RESIDENCE;;RAV;;0;AR390537;
C;224;2533206;10;20210906 01:52;786/717440;
D;224;2533206;10;20210906 01:52;P;;;;;;
D;224;2533206;10;20210906 01:52;V;;;;;;
B;224;2571180;11;20210906 01:52;;;17;PARKVIEW AVE;SOUTH PENRITH;2750;651.3;M;20210417;20210825;795000;R2;R;RESIDENCE;;RGG;;0;AR369054;
C;224;2571180;11;20210906 01:52;170/238529;
D;224;2571180;11;20210906 01:52;P;;;;;;
D;224;2571180;11;20210906 01:52;P;;;;;;
D;224;2571180;11;20210906 01:52;V;;;;;;
D;224;2571180;11;20210906 01:52;V;;;;;;
B;224;2555419;12;20210906 01:52;;;18;HUNTINGDON PDE;CAMBRIDGE GARDENS;2747;559.1;M;20210607;20210830;652000;R2;R;RESIDENCE;;RGU;;0;AR382465;
C;224;2555419;12;20210906 01:52;488/248657;
D;224;2555419;12;20210906 01:52;P;;;;;;
D;224;2555419;12;20210906 01:52;V;;;;;;
B;224;2530732;13;20210906 01:52;;;1;BARLOW ST;CAMBRIDGE PARK;2747;569.1;M;20210727;20210830;575000;R2;R;RESIDENCE;;RGU;;0;AR382591;
C;224;2530732;13;20210906 01:52;2/204473;
D;224;2530732;13;20210906 01:52;P;;;;;;
D;224;2530732;13;20210906 01:52;V;;;;;;
