A;RTSALEDATA;137;20220801 01:25;VALNET;
B;137;3514764;1;20220801 01:25;;9;10;PARNELL ST;STRATHFIELD;2135;;;20220630;20220727;400000;;R;RESIDENCE;9;;;0;AS340685;
C;137;3514764;1;20220801 01:25;9/SP83713;
D;137;3514764;1;20220801 01:25;P;;;;;;
D;137;3514764;1;20220801 01:25;V;;;;;;
D;137;3514764;1;20220801 01:25;V;;;;;;
B;137;4083496;2;20220801 01:25;;3;10;GLADSTONE ST;BURWOOD;2134;134;M;20220531;20220726;925000;;R;RESIDENCE;3;;;0;AS338165;
C;137;4083496;2;20220801 01:25;3/SP91946;
D;137;4083496;2;20220801 01:25;P;;;;;;
D;137;4083496;2;20220801 01:25;P;;;;;;
D;137;4083496;2;20220801 01:25;V;;;;;;
B;137;1396355;3;20220801 01:25;;23;14;ROBERTS ST;STRATHFIELD;2135;;;20200614;20220726;600000;;R;RESIDENCE;23;;;0;AS336976;
C;137;1396355;3;20220801 01:25;23/SP4402;
D;137;1396355;3;20220801 01:25;P;;;;;;
D;137;1396355;3;20220801 01:25;P;;;;;;
D;137;1396355;3;20220801 01:25;V;;;;;;
B;137;1394036;4;20220801 01:25;;;12;LIVINGSTONE ST;BURWOOD;2134;432.6;M;20220712;20220722;180000;R2;R;RESIDENCE;;EFH;;0;AS328277;
C;137;1394036;4;20220801 01:25;142/614898;
D;137;1394036;4;20220801 01:25;P;;;;;;
D;137;1394036;4;20220801 01:25;P;;;;;;
D;137;1394036;4;20220801 01:25;V;;;;;;
D;137;1394036;4;20220801 01:25;V;;;;;;
B;137;1391793;5;20220801 01:25;;;20;EVERTON RD;STRATHFIELD;2135;298.8;M;20220408;20220722;2950000;R1;R;RESIDENCE;;MHD;;0;AS331148;
C;137;1391793;5;20220801 01:25;2/561666;
D;137;1391793;5;20220801 01:25;P;;;;;;
D;137;1391793;5;20220801 01:25;P;;;;;;
D;137;1391793;5;20220801 01:25;V;;;;;;
B;137;1392118;6;20220801 01:25;;;85;FITZROY ST;BURWOOD;2134;501.88;M;20220611;20220725;2480000;R2;R;RESIDENCE;;EFH;;0;AS334754;
C;137;1392118;6;20220801 01:25;5/15646;
D;137;1392118;6;20220801 01:25;P;;;;;;
D;137;1392118;6;20220801 01:25;V;;;;;;
B;137;1392578;7;20220801 01:25;;;404;GEORGES RIVER RD;CROYDON PARK;2133;404.7;M;20220610;20220722;1190000;R2;R;RESIDENCE;;ELL;;0;AS329049;
C;137;1392578;7;20220801 01:25;18/A/7728;
D;137;1392578;7;20220801 01:25;P;;;;;;
D;137;1392578;7;20220801 01:25;P;;;;;;
D;137;1392578;7;20220801 01:25;V;;;;;;
B;137;1395991;8;20220801 01:25;;;9;PORTLAND ST;ENFIELD;2136;512.2;M;20220630;20220728;1700000;R2;R;RESIDENCE;;ESW;;0;AS343349;
C;137;1395991;8;20220801 01:25;2/18226;
D;137;1395991;8;20220801 01:25;P;;;;;;
D;137;1395991;8;20220801 01:25;V;;;;;;
B;137;3241605;9;20220801 01:25;;;68;CROYDON AVE;CROYDON;2132;125.8;M;20220615;20220727;1530000;R2;R;RESIDENCE;;ESE;;0;AS339225;
C;137;3241605;9;20220801 01:25;22/1094425;
D;137;3241605;9;20220801 01:25;P;;;;;;
D;137;3241605;9;20220801 01:25;P;;;;;;
D;137;3241605;9;20220801 01:25;V;;;;;;
B;137;3258773;10;20220801 01:25;;94;3;RAILWAY PDE;BURWOOD;2134;;;20220611;20220725;962500;;R;RESIDENCE;94;;;0;AS334870;
C;137;3258773;10;20220801 01:25;94/SP76740;
D;137;3258773;10;20220801 01:25;P;;;;;;
D;137;3258773;10;20220801 01:25;P;;;;;;
D;137;3258773;10;20220801 01:25;V;;;;;;
D;137;3258773;10;20220801 01:25;V;;;;;;
B;137;3361646;11;20220801 01:25;;4;43;CHELTENHAM RD;CROYDON;2132;;;20220626;20220726;1600000;;R;RESIDENCE;4;;;0;AS337417;
C;137;3361646;11;20220801 01:25;4/SP80040;
D;137;3361646;11;20220801 01:25;P;;;;;;
D;137;3361646;11;20220801 01:25;P;;;;;;
D;137;3361646;11;20220801 01:25;V;;;;;;
B;137;4414134;12;20220801 01:25;;1;15;CLARENCE ST;BURWOOD;2134;170;M;20220621;20220726;1315000;;R;RESIDENCE;112;;;0;AS338754;
C;137;4414134;12;20220801 01:25;112/SP104925;
D;137;4414134;12;20220801 01:25;P;;;;;;
D;137;4414134;12;20220801 01:25;P;;;;;;
D;137;4414134;12;20220801 01:25;V;;;;;;
B;137;4393114;13;20220801 01:25;;;58;KEMBLA ST;CROYDON PARK;2133;329;M;20220624;20220725;1950000;;R;RESIDENCE;1;;;0;AS333869;
C;137;4393114;13;20220801 01:25;1/SP103923;
D;137;4393114;13;20220801 01:25;P;;;;;;
D;137;4393114;13;20220801 01:25;V;;;;;;
D;137;4393114;13;20220801 01:25;V;;;;;;
D;137;4393114;13;20220801 01:25;V;;;;;;
D;137;4393114;13;20220801 01:25;V;;;;;;
B;137;4373706;14;20220801 01:25;;13;110;BURWOOD RD;CROYDON PARK;2133;163;M;20220611;20220725;1146800;;R;RESIDENCE;13;;;0;AS332814;
C;137;4373706;14;20220801 01:25;13/SP103337;
D;137;4373706;14;20220801 01:25;P;;;;;;
D;137;4373706;14;20220801 01:25;P;;;;;;
D;137;4373706;14;20220801 01:25;V;;;;;;
D;137;4373706;14;20220801 01:25;V;;;;;;
Z;75;14;14;45;
