A;RTSALEDATA;102;20240408 01:05;VALNET;
B;102;2933910;1;20240408 01:05;;;25;MAIN ST;ROBERTSON;2577;1000;M;20240307;20240404;1290000;R2;R;RESIDENCE;;DUA;;0;AT955456;
C;102;2933910;1;20240408 01:05;106/1037958;
D;102;2933910;1;20240408 01:05;P;;;;;;
D;102;2933910;1;20240408 01:05;V;;;;;;
D;102;2933910;1;20240408 01:05;V;;;;;;
B;102;3424491;2;20240408 01:05;NEWBURY FARM;;7300;ILLAWARRA HWY;SUTTON FOREST;2577;406.99;H;20230602;20240328;38500000;C3;3;FARM;;GBM;;0;AT944616;
C;102;3424491;2;20240408 01:05;1/88227 1/176414 1/301672 32/665400 1/938236;
D;102;3424491;2;20240408 01:05;P;;;;;;
D;102;3424491;2;20240408 01:05;V;;;;;;
D;102;3424491;2;20240408 01:05;V;;;;;;
D;102;3424491;2;20240408 01:05;V;;;;;;
D;102;3424491;2;20240408 01:05;V;;;;;;
B;102;3485050;3;20240408 01:05;;;8;NAPPER CL;MOSS VALE;2577;871.3;M;20240308;20240402;975000;R2;R;RESIDENCE;;ECA;;0;AT950106;
C;102;3485050;3;20240408 01:05;57/1144867;
D;102;3485050;3;20240408 01:05;P;;;;;;
D;102;3485050;3;20240408 01:05;P;;;;;;
D;102;3485050;3;20240408 01:05;V;;;;;;
B;102;3487865;4;20240408 01:05;;;49;STATION ST;BALMORAL VILLAGE;2571;1114;M;20230224;20230411;990000;R2;R;RESIDENCE;;DDA;AC;0;AS998587;
C;102;3487865;4;20240408 01:05;5/1145369;
D;102;3487865;4;20240408 01:05;P;;;;;;
D;102;3487865;4;20240408 01:05;P;;;;;;
D;102;3487865;4;20240408 01:05;V;;;;;;
B;102;3014324;5;20240408 01:05;;;8;GARBUTTS RD;WINGELLO;2579;2000;M;20240327;20240403;903000;R2;R;RESIDENCE;;QDA;;0;AT952032;
C;102;3014324;5;20240408 01:05;6/1056712;
D;102;3014324;5;20240408 01:05;P;;;;;;
D;102;3014324;5;20240408 01:05;V;;;;;;
D;102;3014324;5;20240408 01:05;V;;;;;;
B;102;4110977;6;20240408 01:05;;;12;BLOOMFIELD CL;BOWRAL;2576;8206;M;20240217;20240402;1740000;R5;R;RESIDENCE;;NRA;;0;AT949305;
C;102;4110977;6;20240408 01:05;7/1231895;
D;102;4110977;6;20240408 01:05;P;;;;;;
D;102;4110977;6;20240408 01:05;P;;;;;;
D;102;4110977;6;20240408 01:05;V;;;;;;
B;102;4529416;7;20240408 01:05;;2;6;TYREE PL;BRAEMAR;2575;425;M;20220225;20240328;1056000;;3;FACTORY;2;;;0;AT944674;
C;102;4529416;7;20240408 01:05;2/SP107581;
D;102;4529416;7;20240408 01:05;P;;;;;;
D;102;4529416;7;20240408 01:05;V;;;;;;
B;102;4527472;8;20240408 01:05;;11;444;MOSS VALE RD;BOWRAL;2576;175;M;20230614;20240328;1270500;;R;RESIDENCE;11;;;0;AT941152;
C;102;4527472;8;20240408 01:05;11/SP107526;
D;102;4527472;8;20240408 01:05;P;;;;;;
D;102;4527472;8;20240408 01:05;V;;;;;;
D;102;4527472;8;20240408 01:05;V;;;;;;
D;102;4527472;8;20240408 01:05;V;;;;;;
B;102;4527472;9;20240408 01:05;;15;444;MOSS VALE RD;BOWRAL;2576;170;M;20220504;20240328;1270500;;R;RESIDENCE;15;;;0;AT941362;
C;102;4527472;9;20240408 01:05;15/SP107526;
D;102;4527472;9;20240408 01:05;P;;;;;;
D;102;4527472;9;20240408 01:05;V;;;;;;
D;102;4527472;9;20240408 01:05;V;;;;;;
D;102;4527472;9;20240408 01:05;V;;;;;;
B;102;4527472;10;20240408 01:05;;21;1;HOLMHALE ST;BOWRAL;2576;99;M;20220214;20240328;800000;;R;RESIDENCE;21;;;0;AT941353;
C;102;4527472;10;20240408 01:05;21/SP107526;
D;102;4527472;10;20240408 01:05;P;;;;;;
D;102;4527472;10;20240408 01:05;V;;;;;;
D;102;4527472;10;20240408 01:05;V;;;;;;
D;102;4527472;10;20240408 01:05;V;;;;;;
