A;RTSALEDATA;066;20220725 01:10;VALNET;
B;066;542364;1;20220725 01:10;;;53;FEDERAL ST;LOCKHART;2656;2023;M;20220617;20220718;74000;RU5;V;VACANT LAND;;VLC;;0;AS313933;
C;066;542364;1;20220725 01:10;10/26/758621;
D;066;542364;1;20220725 01:10;P;;;;;;
D;066;542364;1;20220725 01:10;V;;;;;;
B;066;542365;2;20220725 01:10;;;49;FEDERAL ST;LOCKHART;2656;2023;M;20220617;20220718;74000;RU5;R;RESIDENCE;;VLC;;0;AS313231;
C;066;542365;2;20220725 01:10;9/26/758621;
D;066;542365;2;20220725 01:10;P;;;;;;
D;066;542365;2;20220725 01:10;P;;;;;;
D;066;542365;2;20220725 01:10;V;;;;;;
B;066;542547;3;20220725 01:10;;;74;GREEN ST;LOCKHART;2656;1012;M;20220621;20220719;200000;RU5;R;RESIDENCE;;VLD;;0;AS319251;
C;066;542547;3;20220725 01:10;1/1079660;
D;066;542547;3;20220725 01:10;P;;;;;;
D;066;542547;3;20220725 01:10;P;;;;;;
D;066;542547;3;20220725 01:10;V;;;;;;
B;066;542852;4;20220725 01:10;;;339;YULUMA RD;BOREE CREEK;2652;614.4;H;20220624;20220718;2300000;RU1;3;FARM;;RMP;;0;AS316432;
C;066;542852;4;20220725 01:10;84/756433;
D;066;542852;4;20220725 01:10;P;;;;;;
D;066;542852;4;20220725 01:10;V;;;;;;
D;066;542852;4;20220725 01:10;V;;;;;;
B;066;3670529;5;20220725 01:10;;;15;PRICHARD PL;LOCKHART;2656;878.2;M;20220622;20220720;495000;RU5;R;RESIDENCE;;VLB;;0;AS322877;
C;066;3670529;5;20220725 01:10;30/1179737;
D;066;3670529;5;20220725 01:10;P;;;;;;
D;066;3670529;5;20220725 01:10;V;;;;;;
Z;25;5;5;13;
