A;RTSALEDATA;083;20230227 01:07;VALNET;
B;083;4112595;1;20230227 01:07;;5;7;PITTWATER RD;GLADESVILLE;2111;136.1;M;20221029;20230222;980000;;R;RESIDENCE;5;;;0;AS877963;
C;083;4112595;1;20230227 01:07;5/SP93295;
D;083;4112595;1;20230227 01:07;P;;;;;;
D;083;4112595;1;20230227 01:07;V;;;;;;
D;083;4112595;1;20230227 01:07;V;;;;;;
B;083;680566;2;20230227 01:07;;206;10;KARRABEE AVE;HUNTLEYS COVE;2111;;;20230113;20230223;1100000;;R;RESIDENCE;18;;;0;AS879807;
C;083;680566;2;20230227 01:07;18/SP63180;
D;083;680566;2;20230227 01:07;P;;;;;;
D;083;680566;2;20230227 01:07;V;;;;;;
Z;11;2;2;5;
