A;RTSALEDATA;209;20210705 01:03;VALNET;
B;209;2050553;1;20210705 01:03;;10;284;BIRRELL ST;BONDI;2026;100.3;M;20210602;20210628;985000;;R;RESIDENCE;10;;;0;AR187055;
C;209;2050553;1;20210705 01:03;10/SP2771;
D;209;2050553;1;20210705 01:03;P;;;;;;
D;209;2050553;1;20210705 01:03;P;;;;;;
D;209;2050553;1;20210705 01:03;V;;;;;;
B;209;2050868;2;20210705 01:03;;5;171;BLAIR ST;NORTH BONDI;2026;242;M;20210329;20210701;3150000;;R;RESIDENCE;5;;;50;AR201131;
C;209;2050868;2;20210705 01:03;5/SP61067;
D;209;2050868;2;20210705 01:03;P;;;;;;
D;209;2050868;2;20210705 01:03;P;;;;;;
D;209;2050868;2;20210705 01:03;V;;;;;;
D;209;2050868;2;20210705 01:03;V;;;;;;
B;209;2056395;3;20210705 01:03;;3;72;CURLEWIS ST;BONDI BEACH;2026;70.6;M;20210518;20210629;1290000;;R;RESIDENCE;3;;;0;AR191960;
C;209;2056395;3;20210705 01:03;3/SP565;
D;209;2056395;3;20210705 01:03;P;;;;;;
D;209;2056395;3;20210705 01:03;V;;;;;;
B;209;2056395;4;20210705 01:03;;10;72;CURLEWIS ST;BONDI BEACH;2026;12.1;M;20210518;20210629;1290000;;R;RESIDENCE;10;;;0;AR191960;
C;209;2056395;4;20210705 01:03;10/SP565;
D;209;2056395;4;20210705 01:03;P;;;;;;
D;209;2056395;4;20210705 01:03;V;;;;;;
B;209;2059095;5;20210705 01:03;;6;12;FRANCIS ST;BONDI BEACH;2026;;;20210518;20210630;1340000;;R;RESIDENCE;6;;;0;AR194758;
C;209;2059095;5;20210705 01:03;6/SP22752;
D;209;2059095;5;20210705 01:03;P;;;;;;
D;209;2059095;5;20210705 01:03;P;;;;;;
D;209;2059095;5;20210705 01:03;V;;;;;;
D;209;2059095;5;20210705 01:03;V;;;;;;
B;209;2053842;6;20210705 01:03;;;419;BRONTE RD;BRONTE;2024;537.5;M;20210427;20210629;10000000;R2;R;RESIDENCE;;ABR;;0;AR189085;
C;209;2053842;6;20210705 01:03;1/12755;
D;209;2053842;6;20210705 01:03;P;;;;;;
D;209;2053842;6;20210705 01:03;P;;;;;;
D;209;2053842;6;20210705 01:03;V;;;;;;
B;209;2062702;7;20210705 01:03;;;55;IMPERIAL AVE;BONDI;2026;524.68;M;20210330;20210630;7700000;R2;R;RESIDENCE;;ABS;;0;AR196310;
C;209;2062702;7;20210705 01:03;3/10582;
D;209;2062702;7;20210705 01:03;P;;;;;;
D;209;2062702;7;20210705 01:03;P;;;;;;
D;209;2062702;7;20210705 01:03;V;;;;;;
D;209;2062702;7;20210705 01:03;V;;;;;;
B;209;2048708;8;20210705 01:03;;2;23 A;ALLENS PDE;BONDI JUNCTION;2022;72.9;M;20210520;20210625;872500;;R;RESIDENCE;2;;;0;AR179619;
C;209;2048708;8;20210705 01:03;2/SP2142;
D;209;2048708;8;20210705 01:03;P;;;;;;
