A;RTSALEDATA;081;20240101 01:07;VALNET;
B;081;2844431;1;20240101 01:07;;;2;FALKIRK CT;KELLYVILLE;2155;468.4;M;20231122;20231222;1630000;R2;R;RESIDENCE;;AXX;;0;AT731339;
C;081;2844431;1;20240101 01:07;1564/1030867;
D;081;2844431;1;20240101 01:07;P;;;;;;
D;081;2844431;1;20240101 01:07;P;;;;;;
D;081;2844431;1;20240101 01:07;V;;;;;;
D;081;2844431;1;20240101 01:07;V;;;;;;
B;081;607260;2;20240101 01:07;;19;75;OLD NORTHERN RD;BAULKHAM HILLS;2153;;;20231115;20231222;1190000;;R;RESIDENCE;14;;;0;AT732996;
C;081;607260;2;20240101 01:07;14/SP64084;
D;081;607260;2;20240101 01:07;P;;;;;;
D;081;607260;2;20240101 01:07;V;;;;;;
B;081;595913;3;20240101 01:07;;48;5;INGLEWOOD PL;NORWEST;2153;;;20231110;20231222;815000;;3;OFFICE;48;;;0;AT733244;
C;081;595913;3;20240101 01:07;48/SP66670;
D;081;595913;3;20240101 01:07;P;;;;;;
D;081;595913;3;20240101 01:07;V;;;;;;
B;081;3400759;4;20240101 01:07;;211;29;LEXINGTON DR;BELLA VISTA;2153;165;M;20231130;20231222;1000000;;3;COMMERCIAL;44;;;0;AT733682;
C;081;3400759;4;20240101 01:07;44/SP80821;
D;081;3400759;4;20240101 01:07;P;;;;;;
D;081;3400759;4;20240101 01:07;V;;;;;;
B;081;4177297;5;20240101 01:07;;;43;ERNESTA PL;BELLA VISTA;2153;723.4;M;20231010;20231221;2640000;R3;V;VACANT LAND;;GEN;;0;AT728602;
C;081;4177297;5;20240101 01:07;133/1234082;
D;081;4177297;5;20240101 01:07;P;;;;;;
D;081;4177297;5;20240101 01:07;P;;;;;;
D;081;4177297;5;20240101 01:07;V;;;;;;
D;081;4177297;5;20240101 01:07;V;;;;;;
B;081;4144893;6;20240101 01:07;;;4;DONCASTER ST;BOX HILL;2765;259.2;M;20231121;20231227;970000;R2;R;RESIDENCE;;BHR;;0;AT734330;
C;081;4144893;6;20240101 01:07;145/1214869;
D;081;4144893;6;20240101 01:07;P;;;;;;
D;081;4144893;6;20240101 01:07;V;;;;;;
B;081;4511898;7;20240101 01:07;;108;105;BELLA VISTA DR;BELLA VISTA;2153;120;M;20231221;20231222;975100;;R;RESIDENCE;8;;;0;AT730855;
C;081;4511898;7;20240101 01:07;8/SP106281;
D;081;4511898;7;20240101 01:07;P;;;;;;
D;081;4511898;7;20240101 01:07;V;;;;;;
B;081;4520566;8;20240101 01:07;;;31;INDUS ST;BOX HILL;2765;498.9;M;20210716;20231227;830000;R2;V;VACANT LAND;;BHE;;0;AT734183;
C;081;4520566;8;20240101 01:07;1/1283375;
D;081;4520566;8;20240101 01:07;P;;;;;;
D;081;4520566;8;20240101 01:07;P;;;;;;
D;081;4520566;8;20240101 01:07;V;;;;;;
B;081;4520567;9;20240101 01:07;;;29;ALTAIR ST;BOX HILL;2765;383.3;M;20210503;20231222;709013;R2;V;VACANT LAND;;BHE;;0;AT730472;
C;081;4520567;9;20240101 01:07;2/1283375;
D;081;4520567;9;20240101 01:07;P;;;;;;
D;081;4520567;9;20240101 01:07;P;;;;;;
D;081;4520567;9;20240101 01:07;V;;;;;;
B;081;4520568;10;20240101 01:07;;;27;ALTAIR ST;BOX HILL;2765;306.8;M;20210713;20231222;400000;R2;V;VACANT LAND;;BHE;;0;AT733538;
C;081;4520568;10;20240101 01:07;3/1283375;
D;081;4520568;10;20240101 01:07;P;;;;;;
D;081;4520568;10;20240101 01:07;V;;;;;;
B;081;4520569;11;20240101 01:07;;;25;ALTAIR ST;BOX HILL;2765;309.5;M;20210618;20231222;639000;R2;R;RESIDENCE;;BHE;;0;AT730503;
C;081;4520569;11;20240101 01:07;4/1283375;
D;081;4520569;11;20240101 01:07;P;;;;;;
D;081;4520569;11;20240101 01:07;P;;;;;;
D;081;4520569;11;20240101 01:07;V;;;;;;
B;081;4520571;12;20240101 01:07;;;21;ALTAIR ST;BOX HILL;2765;314.4;M;20210510;20231222;640000;R2;V;VACANT LAND;;BHE;;0;AT730489;
C;081;4520571;12;20240101 01:07;6/1283375;
D;081;4520571;12;20240101 01:07;P;;;;;;
D;081;4520571;12;20240101 01:07;V;;;;;;
B;081;4520572;13;20240101 01:07;;;19;ALTAIR ST;BOX HILL;2765;316.4;M;20210503;20231222;639208;R2;V;VACANT LAND;;BHE;;0;AT730535;
C;081;4520572;13;20240101 01:07;7/1283375;
D;081;4520572;13;20240101 01:07;P;;;;;;
D;081;4520572;13;20240101 01:07;V;;;;;;
B;081;4520573;14;20240101 01:07;;;17;ALTAIR ST;BOX HILL;2765;318.8;M;20210520;20231222;640308;R2;V;VACANT LAND;;BHE;;0;AT730539;
C;081;4520573;14;20240101 01:07;8/1283375;
D;081;4520573;14;20240101 01:07;P;;;;;;
D;081;4520573;14;20240101 01:07;V;;;;;;
B;081;4520574;15;20240101 01:07;;;15;ALTAIR ST;BOX HILL;2765;321.1;M;20210602;20231222;674520;R2;V;VACANT LAND;;BHE;;0;AT733229;
C;081;4520574;15;20240101 01:07;9/1283375;
D;081;4520574;15;20240101 01:07;P;;;;;;
D;081;4520574;15;20240101 01:07;V;;;;;;
B;081;4520575;16;20240101 01:07;;;13;ALTAIR ST;BOX HILL;2765;323.4;M;20210618;20231227;673380;R2;R;RESIDENCE;;BHE;;0;AT734356;
C;081;4520575;16;20240101 01:07;10/1283375;
D;081;4520575;16;20240101 01:07;P;;;;;;
D;081;4520575;16;20240101 01:07;V;;;;;;
B;081;4520585;17;20240101 01:07;;;12;ALTAIR ST;BOX HILL;2765;300.4;M;20210611;20231222;400000;R3;V;VACANT LAND;;BHM;;0;AT730558;
C;081;4520585;17;20240101 01:07;20/1283375;
D;081;4520585;17;20240101 01:07;P;;;;;;
D;081;4520585;17;20240101 01:07;V;;;;;;
B;081;4520586;18;20240101 01:07;;;14;ALTAIR ST;BOX HILL;2765;300.3;M;20210519;20231227;608000;R3;V;VACANT LAND;;BHM;;0;AT734514;
C;081;4520586;18;20240101 01:07;21/1283375;
D;081;4520586;18;20240101 01:07;P;;;;;;
D;081;4520586;18;20240101 01:07;V;;;;;;
B;081;4520586;19;20240101 01:07;;;14;ALTAIR ST;BOX HILL;2765;300.3;M;20230520;20231227;690000;R3;V;VACANT LAND;;BHM;;0;AT734515;
C;081;4520586;19;20240101 01:07;21/1283375;
D;081;4520586;19;20240101 01:07;P;;;;;;
D;081;4520586;19;20240101 01:07;P;;;;;;
D;081;4520586;19;20240101 01:07;V;;;;;;
B;081;4520587;20;20240101 01:07;;;16;ALTAIR ST;BOX HILL;2765;300.3;M;20210708;20231222;630000;R3;R;RESIDENCE;;BHM;;0;AT733741;
C;081;4520587;20;20240101 01:07;22/1283375;
D;081;4520587;20;20240101 01:07;P;;;;;;
D;081;4520587;20;20240101 01:07;V;;;;;;
B;081;4520587;21;20240101 01:07;;;16;ALTAIR ST;BOX HILL;2765;300.3;M;20231218;20231222;640000;R3;V;VACANT LAND;;BHM;;0;AT733742;
C;081;4520587;21;20240101 01:07;22/1283375;
D;081;4520587;21;20240101 01:07;P;;;;;;
D;081;4520587;21;20240101 01:07;V;;;;;;
B;081;4520592;22;20240101 01:07;;;26;ALTAIR ST;BOX HILL;2765;300.1;M;20210601;20231222;610000;R3;V;VACANT LAND;;BHM;;0;AT731507;
C;081;4520592;22;20240101 01:07;27/1283375;
D;081;4520592;22;20240101 01:07;P;;;;;;
D;081;4520592;22;20240101 01:07;P;;;;;;
D;081;4520592;22;20240101 01:07;V;;;;;;
B;081;4520592;23;20240101 01:07;;;26;ALTAIR ST;BOX HILL;2765;300.1;M;20230918;20231222;705000;R3;V;VACANT LAND;;BHM;;0;AT731508;
C;081;4520592;23;20240101 01:07;27/1283375;
D;081;4520592;23;20240101 01:07;P;;;;;;
D;081;4520592;23;20240101 01:07;P;;;;;;
D;081;4520592;23;20240101 01:07;V;;;;;;
D;081;4520592;23;20240101 01:07;V;;;;;;
B;081;4520596;24;20240101 01:07;;;34;ALTAIR ST;BOX HILL;2765;330.2;M;20210517;20231222;640088;R3;V;VACANT LAND;;BHM;;0;AT730546;
C;081;4520596;24;20240101 01:07;31/1283375;
D;081;4520596;24;20240101 01:07;P;;;;;;
D;081;4520596;24;20240101 01:07;P;;;;;;
D;081;4520596;24;20240101 01:07;V;;;;;;
B;081;4520601;25;20240101 01:07;;;;THE WATER LANE;BOX HILL;2765;277;M;20230711;20231222;500000;R3;V;VACANT LAND;;BHM;;0;AT730429;
C;081;4520601;25;20240101 01:07;36/1283375;
D;081;4520601;25;20240101 01:07;P;;;;;;
D;081;4520601;25;20240101 01:07;V;;;;;;
B;081;4520603;26;20240101 01:07;;;;THE WATER LANE;BOX HILL;2765;275.3;M;20210708;20231227;648564;R3;R;RESIDENCE;;BHM;;0;AT735258;
C;081;4520603;26;20240101 01:07;38/1283375;
D;081;4520603;26;20240101 01:07;P;;;;;;
D;081;4520603;26;20240101 01:07;V;;;;;;
B;081;4520607;27;20240101 01:07;;;;THE WATER LANE;BOX HILL;2765;288.5;M;20210716;20231227;652000;R3;V;VACANT LAND;;BHM;;0;AT734583;
C;081;4520607;27;20240101 01:07;42/1283375;
D;081;4520607;27;20240101 01:07;P;;;;;;
D;081;4520607;27;20240101 01:07;V;;;;;;
