A;RTSALEDATA;152;20240318 01:05;VALNET;
B;152;4164000;1;20240318 01:05;;;38;SOMERVALE RD;SANDY BEACH;2456;570;M;20240131;20240308;1000000;R2;R;RESIDENCE;;AWS;;0;AT890692;
C;152;4164000;1;20240318 01:05;404/1241085;
D;152;4164000;1;20240318 01:05;P;;;;;;
D;152;4164000;1;20240318 01:05;P;;;;;;
D;152;4164000;1;20240318 01:05;V;;;;;;
B;152;4198465;2;20240318 01:05;;;28;SOMERVALE RD;SANDY BEACH;2456;452.3;M;20240215;20240314;880000;R2;R;RESIDENCE;;AWS;;0;AT902862;
C;152;4198465;2;20240318 01:05;504/1251803;
D;152;4198465;2;20240318 01:05;P;;;;;;
D;152;4198465;2;20240318 01:05;V;;;;;;
D;152;4198465;2;20240318 01:05;V;;;;;;
B;152;1690895;3;20240318 01:05;;;16;DIRRIGEREE CRES;SAWTELL;2452;771.4;M;20240206;20240314;940000;R2;R;RESIDENCE;;ABS;;0;AT903385;
C;152;1690895;3;20240318 01:05;32/243833;
D;152;1690895;3;20240318 01:05;P;;;;;;
D;152;1690895;3;20240318 01:05;P;;;;;;
D;152;1690895;3;20240318 01:05;V;;;;;;
D;152;1690895;3;20240318 01:05;V;;;;;;
B;152;1702499;4;20240318 01:05;;;128 G;FRIDAYS CREEK RD;UPPER ORARA;2450;2.002;H;20240212;20240311;740000;RU2;R;RESIDENCE;;RRA;;0;AT893056;
C;152;1702499;4;20240318 01:05;4/814877;
D;152;1702499;4;20240318 01:05;P;;;;;;
D;152;1702499;4;20240318 01:05;P;;;;;;
D;152;1702499;4;20240318 01:05;V;;;;;;
B;152;1689173;5;20240318 01:05;;;25;BANGALEE CRES;TOORMINA;2452;720.8;M;20240214;20240312;885000;R2;R;RESIDENCE;;ABT;;0;AT897351;
C;152;1689173;5;20240318 01:05;86/242844;
D;152;1689173;5;20240318 01:05;P;;;;;;
D;152;1689173;5;20240318 01:05;P;;;;;;
D;152;1689173;5;20240318 01:05;V;;;;;;
D;152;1689173;5;20240318 01:05;V;;;;;;
B;152;1698009;6;20240318 01:05;;2;61;AZALEA AVE;COFFS HARBOUR;2450;;;20240212;20240314;365000;;R;RESIDENCE;8;;;0;AT904434;
C;152;1698009;6;20240318 01:05;8/SP40538;
D;152;1698009;6;20240318 01:05;P;;;;;;
D;152;1698009;6;20240318 01:05;V;;;;;;
B;152;1692627;7;20240318 01:05;;;7;KINTORIE CRES;TOORMINA;2452;852.9;M;20240210;20240312;691000;R2;R;RESIDENCE;;ABT;;0;AT898460;
C;152;1692627;7;20240318 01:05;138/245938;
D;152;1692627;7;20240318 01:05;P;;;;;;
D;152;1692627;7;20240318 01:05;V;;;;;;
D;152;1692627;7;20240318 01:05;V;;;;;;
B;152;1704889;8;20240318 01:05;SEABREEZE;;61;OCEAN PDE;COFFS HARBOUR;2450;1018;M;20240312;20240314;1830000;R1;R;RESIDENCE;;APB;;0;AT902827;
C;152;1704889;8;20240318 01:05;6/C/17053;
D;152;1704889;8;20240318 01:05;P;;;;;;
D;152;1704889;8;20240318 01:05;P;;;;;;
D;152;1704889;8;20240318 01:05;P;;;;;;
D;152;1704889;8;20240318 01:05;P;;;;;;
D;152;1704889;8;20240318 01:05;V;;;;;;
D;152;1704889;8;20240318 01:05;V;;;;;;
B;152;1715226;9;20240318 01:05;;;92;IRONBARK AVE;SANDY BEACH;2456;575.4;M;20240124;20240314;1361000;R2;R;RESIDENCE;;ASE;;0;AT902865;
C;152;1715226;9;20240318 01:05;387/227261;
D;152;1715226;9;20240318 01:05;P;;;;;;
D;152;1715226;9;20240318 01:05;P;;;;;;
D;152;1715226;9;20240318 01:05;V;;;;;;
D;152;1715226;9;20240318 01:05;V;;;;;;
B;152;1707952;10;20240318 01:05;;3;27;YORK ST;COFFS HARBOUR;2450;;;20240214;20240308;427500;;R;RESIDENCE;3;;;0;AT890419;
C;152;1707952;10;20240318 01:05;3/SP21707;
D;152;1707952;10;20240318 01:05;P;;;;;;
D;152;1707952;10;20240318 01:05;V;;;;;;
D;152;1707952;10;20240318 01:05;V;;;;;;
B;152;1705549;11;20240318 01:05;;5;96;PARK BEACH RD;COFFS HARBOUR;2450;;;20240208;20240314;415000;;R;RESIDENCE;5;;;0;AT904490;
C;152;1705549;11;20240318 01:05;5/SP20341;
D;152;1705549;11;20240318 01:05;P;;;;;;
D;152;1705549;11;20240318 01:05;V;;;;;;
B;152;1705691;12;20240318 01:05;PARK BEACH RESORT;;111;PARK BEACH RD;COFFS HARBOUR;2450;2175;M;20240117;20240313;4200000;R1;3;COMMERCIAL;;APW;;0;AT901538;
C;152;1705691;12;20240318 01:05;20/773053;
D;152;1705691;12;20240318 01:05;P;;;;;;
D;152;1705691;12;20240318 01:05;V;;;;;;
D;152;1705691;12;20240318 01:05;V;;;;;;
B;152;1708352;13;20240318 01:05;;;30;CAVANAGHS RD;LOWANNA;2450;973.8;M;20240125;20240308;400000;R2;R;RESIDENCE;;ALU;;0;AT890791;
C;152;1708352;13;20240318 01:05;7/1/11330;
D;152;1708352;13;20240318 01:05;P;;;;;;
D;152;1708352;13;20240318 01:05;V;;;;;;
B;152;1710814;14;20240318 01:05;;;5;ALEXANDER ST;NANA GLEN;2450;1025;M;20240301;20240311;540000;R2;R;RESIDENCE;;AKK;;0;AT894411;
C;152;1710814;14;20240318 01:05;232/617097;
D;152;1710814;14;20240318 01:05;P;;;;;;
D;152;1710814;14;20240318 01:05;P;;;;;;
D;152;1710814;14;20240318 01:05;V;;;;;;
B;152;1711062;15;20240318 01:05;;;21;HUTCHINSON ST;ULONG;2450;2555;M;20240205;20240308;280000;R2;R;RESIDENCE;;ALU;;0;AT890423;
C;152;1711062;15;20240318 01:05;7/14361;
D;152;1711062;15;20240318 01:05;P;;;;;;
D;152;1711062;15;20240318 01:05;P;;;;;;
D;152;1711062;15;20240318 01:05;V;;;;;;
B;152;1711301;16;20240318 01:05;;;154;HOLLOWAYS RD;SANDY BEACH;2456;2.981;H;20240118;20240313;1050000;RU2;R;RESIDENCE;;RRJ;;0;AT900276;
C;152;1711301;16;20240318 01:05;100/554152;
D;152;1711301;16;20240318 01:05;P;;;;;;
D;152;1711301;16;20240318 01:05;P;;;;;;
D;152;1711301;16;20240318 01:05;V;;;;;;
D;152;1711301;16;20240318 01:05;V;;;;;;
B;152;1714328;17;20240318 01:05;;;4;RYAN CRES;WOOLGOOLGA;2456;666;M;20240202;20240313;840000;R2;R;RESIDENCE;;AWL;;0;AT899667;
C;152;1714328;17;20240318 01:05;20/792860;
D;152;1714328;17;20240318 01:05;P;;;;;;
D;152;1714328;17;20240318 01:05;P;;;;;;
D;152;1714328;17;20240318 01:05;V;;;;;;
D;152;1714328;17;20240318 01:05;V;;;;;;
B;152;1706914;18;20240318 01:05;;;48;SHEPHARDS LANE;COFFS HARBOUR;2450;676.2;M;20240209;20240308;735000;R2;R;RESIDENCE;;ACH;;0;AT889950;
C;152;1706914;18;20240318 01:05;12/608077;
D;152;1706914;18;20240318 01:05;P;;;;;;
D;152;1706914;18;20240318 01:05;P;;;;;;
D;152;1706914;18;20240318 01:05;V;;;;;;
B;152;2955890;19;20240318 01:05;;;12 A;OSCAR RAMSAY DR;BOAMBEE EAST;2452;403.3;M;20240208;20240314;590000;R2;R;RESIDENCE;;ABT;;0;AT905278;
C;152;2955890;19;20240318 01:05;1/1047254;
D;152;2955890;19;20240318 01:05;P;;;;;;
D;152;2955890;19;20240318 01:05;V;;;;;;
B;152;4531373;20;20240318 01:05;;;36;PULLEN ST;WOOLGOOLGA;2456;571.6;M;20231004;20240308;595000;R2;V;VACANT LAND;;AWL;;0;AT891221;
C;152;4531373;20;20240318 01:05;6/1302111;
D;152;4531373;20;20240318 01:05;P;;;;;;
D;152;4531373;20;20240318 01:05;P;;;;;;
D;152;4531373;20;20240318 01:05;V;;;;;;
B;152;4531376;21;20240318 01:05;;;21;MOORE ST;WOOLGOOLGA;2456;576.5;M;20220822;20240308;550000;R2;R;RESIDENCE;;AWL;;0;AT891108;
C;152;4531376;21;20240318 01:05;9/1302111;
D;152;4531376;21;20240318 01:05;P;;;;;;
D;152;4531376;21;20240318 01:05;V;;;;;;
B;152;4531377;22;20240318 01:05;;;19;MOORE ST;WOOLGOOLGA;2456;574.1;M;20220824;20240308;560000;R2;R;RESIDENCE;;AWL;;0;AT891117;
C;152;4531377;22;20240318 01:05;10/1302111;
D;152;4531377;22;20240318 01:05;P;;;;;;
D;152;4531377;22;20240318 01:05;P;;;;;;
D;152;4531377;22;20240318 01:05;V;;;;;;
B;152;4531378;23;20240318 01:05;;;17;MOORE ST;WOOLGOOLGA;2456;575.5;M;20220817;20240308;560000;R2;R;RESIDENCE;;AWL;;0;AT891132;
C;152;4531378;23;20240318 01:05;11/1302111;
D;152;4531378;23;20240318 01:05;P;;;;;;
D;152;4531378;23;20240318 01:05;P;;;;;;
D;152;4531378;23;20240318 01:05;V;;;;;;
B;152;4535938;24;20240318 01:05;;;;NEWMAN ST;WOOLGOOLGA;2456;1866;M;20230623;20240227;126500;;V;VACANT LAND;;;;0;AT872451;
C;152;4535938;24;20240318 01:05;1/1301384;
D;152;4535938;24;20240318 01:05;P;;;;;;
D;152;4535938;24;20240318 01:05;P;;;;;;
D;152;4535938;24;20240318 01:05;P;;;;;;
D;152;4535938;24;20240318 01:05;V;;;;;;
B;152;3118849;25;20240318 01:05;;11;24;BRUNSWICK AVE;COFFS HARBOUR;2450;;;20240206;20240312;705000;;R;RESIDENCE;11;;;0;AT896750;
C;152;3118849;25;20240318 01:05;11/SP73373;
D;152;3118849;25;20240318 01:05;P;;;;;;
D;152;3118849;25;20240318 01:05;V;;;;;;
B;152;3201195;26;20240318 01:05;;;19;HOLLOWAYS RD;SANDY BEACH;2456;29.04;H;20231209;20240308;3000000;RU2;R;RESIDENCE;;RRJ;;0;AT892002;
C;152;3201195;26;20240318 01:05;3/1079872;
D;152;3201195;26;20240318 01:05;P;;;;;;
D;152;3201195;26;20240318 01:05;V;;;;;;
D;152;3201195;26;20240318 01:05;V;;;;;;
B;152;3686773;27;20240318 01:05;;;55;HALLS RD;NORTH BOAMBEE VALLEY;2450;736.9;M;20240214;20240313;1000000;R2;R;RESIDENCE;;ANB;;0;AT899039;
C;152;3686773;27;20240318 01:05;25/1180793;
D;152;3686773;27;20240318 01:05;P;;;;;;
D;152;3686773;27;20240318 01:05;V;;;;;;
D;152;3686773;27;20240318 01:05;V;;;;;;
B;152;4467421;28;20240318 01:05;;;44;VEDUTA DR;COFFS HARBOUR;2450;790.6;M;20240209;20240308;550000;R2;R;RESIDENCE;;ACH;;0;AT890837;
C;152;4467421;28;20240318 01:05;28/1291011;
