A;RTSALEDATA;269;20230116 01:07;VALNET;
B;269;2976101;1;20230116 01:07;;;22;ABERDEEN WAY;MOAMA;2731;767;M;20221201;20230112;560000;R1;R;RESIDENCE;;ZA1;;0;AS778488;
C;269;2976101;1;20230116 01:07;84/1050525;
D;269;2976101;1;20230116 01:07;P;;;;;;
D;269;2976101;1;20230116 01:07;V;;;;;;
B;269;4116408;2;20230116 01:07;;;10;ARMSTRONG DR;BARHAM;2732;551;M;20221201;20230112;110000;R1;V;VACANT LAND;;BR;;0;AS779293;
C;269;4116408;2;20230116 01:07;38/1241363;
D;269;4116408;2;20230116 01:07;P;;;;;;
D;269;4116408;2;20230116 01:07;P;;;;;;
D;269;4116408;2;20230116 01:07;V;;;;;;
B;269;3180387;3;20230116 01:07;KOOYONG PARK;;107;OLD DENILIQUIN RD;MOAMA;2731;6.346;H;20221125;20230109;400000;RU1;3;FARM;;RH1;;50;AS772465;
C;269;3180387;3;20230116 01:07;1/1078090;
D;269;3180387;3;20230116 01:07;P;;;;;;
D;269;3180387;3;20230116 01:07;P;;;;;;
D;269;3180387;3;20230116 01:07;V;;;;;;
D;269;3180387;3;20230116 01:07;V;;;;;;
D;269;3180387;3;20230116 01:07;V;;;;;;
D;269;3180387;3;20230116 01:07;V;;;;;;
B;269;3666089;4;20230116 01:07;;;41;ABERDEEN WAY;MOAMA;2731;1175;M;20221024;20230112;925000;R1;R;RESIDENCE;;ZA1;;0;AS779864;
C;269;3666089;4;20230116 01:07;78/1050525;
D;269;3666089;4;20230116 01:07;P;;;;;;
D;269;3666089;4;20230116 01:07;P;;;;;;
D;269;3666089;4;20230116 01:07;V;;;;;;
D;269;3666089;4;20230116 01:07;V;;;;;;
B;269;3748040;5;20230116 01:07;;;40;SKYE AVE;MOAMA;2731;676;M;20221005;20230110;996000;R1;R;RESIDENCE;;ZA1;;0;AS775119;
C;269;3748040;5;20230116 01:07;94/1192184;
D;269;3748040;5;20230116 01:07;P;;;;;;
D;269;3748040;5;20230116 01:07;P;;;;;;
D;269;3748040;5;20230116 01:07;V;;;;;;
Z;30;5;5;18;
