A;RTSALEDATA;220;20220620 01:12;VALNET;
B;220;2423737;1;20220620 01:12;;;7;TALLOWOOD CRES;BOSSLEY PARK;2176;597.5;M;20220430;20220614;1200000;R2;R;RESIDENCE;;RAE;;0;AS211916;
C;220;2423737;1;20220620 01:12;51/261396;
D;220;2423737;1;20220620 01:12;P;;;;;;
D;220;2423737;1;20220620 01:12;P;;;;;;
D;220;2423737;1;20220620 01:12;V;;;;;;
D;220;2423737;1;20220620 01:12;V;;;;;;
B;220;2399747;2;20220620 01:12;;;57;JASMINE CRES;CABRAMATTA;2166;461.6;M;20220429;20220614;795000;R2;R;RESIDENCE;;RAC;;0;AS215763;
C;220;2399747;2;20220620 01:12;109/225349;
D;220;2399747;2;20220620 01:12;P;;;;;;
D;220;2399747;2;20220620 01:12;P;;;;;;
D;220;2399747;2;20220620 01:12;V;;;;;;
D;220;2399747;2;20220620 01:12;V;;;;;;
B;220;2410557;3;20220620 01:12;;;4;MORANT ST;EDENSOR PARK;2176;606.8;M;20220423;20220614;1380000;R2;R;RESIDENCE;;RAE;;0;AS215551;
C;220;2410557;3;20220620 01:12;3/786635;
D;220;2410557;3;20220620 01:12;P;;;;;;
D;220;2410557;3;20220620 01:12;P;;;;;;
D;220;2410557;3;20220620 01:12;V;;;;;;
B;220;2397286;4;20220620 01:12;;;8;HILLEND PL;WAKELEY;2176;597;M;20220430;20220614;1175000;R2;R;RESIDENCE;;RAK;;0;AS214081;
C;220;2397286;4;20220620 01:12;8/259261;
D;220;2397286;4;20220620 01:12;P;;;;;;
D;220;2397286;4;20220620 01:12;P;;;;;;
D;220;2397286;4;20220620 01:12;V;;;;;;
D;220;2397286;4;20220620 01:12;V;;;;;;
B;220;2405453;5;20220620 01:12;;74;29;LONGFIELD ST;CABRAMATTA;2166;;;20220429;20220610;560000;;R;RESIDENCE;26;;;0;AS207194;
C;220;2405453;5;20220620 01:12;26/SP10906;
D;220;2405453;5;20220620 01:12;P;;;;;;
D;220;2405453;5;20220620 01:12;V;;;;;;
B;220;2397580;6;20220620 01:12;;;9;HOLLYDENE CRES;EDENSOR PARK;2176;575.1;M;20220504;20220615;1220000;R2;R;RESIDENCE;;RAE;;0;AS219792;
C;220;2397580;6;20220620 01:12;405/804548;
D;220;2397580;6;20220620 01:12;P;;;;;;
D;220;2397580;6;20220620 01:12;V;;;;;;
D;220;2397580;6;20220620 01:12;V;;;;;;
B;220;2397593;7;20220620 01:12;;;24;HOLLYWOOD DR;LANSVALE;2166;1600;M;20220530;20220615;2925000;B5;3;COMMERCIAL;;BBG;;0;AS220300;
C;220;2397593;7;20220620 01:12;2/202295;
D;220;2397593;7;20220620 01:12;P;;;;;;
