A;RTSALEDATA;081;20210531 01:02;VALNET;
B;081;2844712;1;20210531 01:02;;;4;NANTUCKET PL;ROUSE HILL;2155;600;M;20210417;20210524;1567250;R3;R;RESIDENCE;;RHM;;0;AR74887;
C;081;2844712;1;20210531 01:02;1035/1029055;
D;081;2844712;1;20210531 01:02;P;;;;;;
D;081;2844712;1;20210531 01:02;P;;;;;;
D;081;2844712;1;20210531 01:02;V;;;;;;
D;081;2844712;1;20210531 01:02;V;;;;;;
B;081;2875154;2;20210531 01:02;;;21;ORLEANS WAY;CASTLE HILL;2154;560.4;M;20210417;20210526;1736000;R3;R;RESIDENCE;;KEM;;0;AR83361;
C;081;2875154;2;20210531 01:02;812/1033894;
D;081;2875154;2;20210531 01:02;P;;;;;;
D;081;2875154;2;20210531 01:02;P;;;;;;
D;081;2875154;2;20210531 01:02;V;;;;;;
B;081;4194820;3;20210531 01:02;;;18;CAULFIELD PKWY;BOX HILL;2765;318.6;M;20201118;20210527;849900;R2;R;RESIDENCE;;BHR;;0;AR87995;
C;081;4194820;3;20210531 01:02;1494/1232832;
D;081;4194820;3;20210531 01:02;P;;;;;;
D;081;4194820;3;20210531 01:02;P;;;;;;
D;081;4194820;3;20210531 01:02;V;;;;;;
B;081;4142649;4;20210531 01:02;;;20;CHARBRAY ST;BOX HILL;2765;384.4;M;20201208;20210527;959900;R2;R;RESIDENCE;;BHR;;0;AR90126;
C;081;4142649;4;20210531 01:02;1159/1226133;
D;081;4142649;4;20210531 01:02;P;;;;;;
D;081;4142649;4;20210531 01:02;P;;;;;;
D;081;4142649;4;20210531 01:02;V;;;;;;
B;081;4165396;5;20210531 01:02;;;16;SUNDOWNER PKWY;GABLES;2765;300;M;20210410;20210524;1100000;R3;R;RESIDENCE;;BHM;;0;AR74302;
C;081;4165396;5;20210531 01:02;3/1241889;
D;081;4165396;5;20210531 01:02;P;;;;;;
D;081;4165396;5;20210531 01:02;V;;;;;;
D;081;4165396;5;20210531 01:02;V;;;;;;
B;081;4220046;6;20210531 01:02;;;15;NEWHAVEN AVE;GABLES;2765;270;M;20210412;20210524;401000;R3;V;VACANT LAND;;BHM;;0;AR75152;
C;081;4220046;6;20210531 01:02;818/1246660;
D;081;4220046;6;20210531 01:02;P;;;;;;
D;081;4220046;6;20210531 01:02;V;;;;;;
B;081;4251739;7;20210531 01:02;;315;180;HEZLETT RD;NORTH KELLYVILLE;2155;;;20210504;20210525;680000;;R;RESIDENCE;89;;;0;AR80558;
C;081;4251739;7;20210531 01:02;89/SP100471;
D;081;4251739;7;20210531 01:02;P;;;;;;
D;081;4251739;7;20210531 01:02;V;;;;;;
B;081;3000245;8;20210531 01:02;;;80;HARRINGTON AVE;CASTLE HILL;2154;303.2;M;20210414;20210526;1300000;R4;R;RESIDENCE;;HDR;;0;AR84075;
C;081;3000245;8;20210531 01:02;8/285785;
D;081;3000245;8;20210531 01:02;P;;;;;;
D;081;3000245;8;20210531 01:02;P;;;;;;
D;081;3000245;8;20210531 01:02;V;;;;;;
B;081;3041013;9;20210531 01:02;;;39;MILLCROFT WAY;BEAUMONT HILLS;2155;629.7;M;20210417;20210524;1355000;R3;R;RESIDENCE;;BKM;;0;AR76420;
C;081;3041013;9;20210531 01:02;5002/1061350;
D;081;3041013;9;20210531 01:02;P;;;;;;
D;081;3041013;9;20210531 01:02;P;;;;;;
D;081;3041013;9;20210531 01:02;V;;;;;;
D;081;3041013;9;20210531 01:02;V;;;;;;
B;081;3071723;10;20210531 01:02;;;67;CHEPSTOW DR;CASTLE HILL;2154;450;M;20210410;20210524;1581000;R2;R;RESIDENCE;;AXX;;0;AR74989;
C;081;3071723;10;20210531 01:02;6/1046340;
D;081;3071723;10;20210531 01:02;P;;;;;;
D;081;3071723;10;20210531 01:02;P;;;;;;
D;081;3071723;10;20210531 01:02;V;;;;;;
D;081;3071723;10;20210531 01:02;V;;;;;;
B;081;3088587;11;20210531 01:02;;;21;BIMBADGEN PL;BELLA VISTA;2153;716.5;M;20210328;20210524;2960000;R3;R;RESIDENCE;;GEN;;0;AR77485;
C;081;3088587;11;20210531 01:02;1404/1063710;
D;081;3088587;11;20210531 01:02;P;;;;;;
D;081;3088587;11;20210531 01:02;P;;;;;;
D;081;3088587;11;20210531 01:02;V;;;;;;
D;081;3088587;11;20210531 01:02;V;;;;;;
B;081;3066406;12;20210531 01:02;;;106;YORK RD;KELLYVILLE;2155;275.4;M;20210419;20210526;1055000;R4;R;RESIDENCE;;HDR;;0;AR84665;
C;081;3066406;12;20210531 01:02;214/1061467;
D;081;3066406;12;20210531 01:02;P;;;;;;
D;081;3066406;12;20210531 01:02;V;;;;;;
D;081;3066406;12;20210531 01:02;V;;;;;;
B;081;4100475;13;20210531 01:02;;21;23;REGENT HONEYEATER GR;NORTH KELLYVILLE;2155;;;20210410;20210524;840000;;R;RESIDENCE;21;;;0;AR75938;
C;081;4100475;13;20210531 01:02;21/SP97070;
D;081;4100475;13;20210531 01:02;P;;;;;;
D;081;4100475;13;20210531 01:02;V;;;;;;
B;081;4024350;14;20210531 01:02;;;16;RAYMOND CT;KELLYVILLE;2155;880.5;M;20210307;20210526;1180000;R2;V;VACANT LAND;;BRA;;0;AR84714;
C;081;4024350;14;20210531 01:02;1/1210789;
D;081;4024350;14;20210531 01:02;P;;;;;;
D;081;4024350;14;20210531 01:02;V;;;;;;
B;081;4025636;15;20210531 01:02;;;19;CRUX ST;BOX HILL;2765;560.1;M;20210411;20210525;1767250;R2;R;RESIDENCE;;BHR;;0;AR82052;
C;081;4025636;15;20210531 01:02;13/1220095;
D;081;4025636;15;20210531 01:02;P;;;;;;
D;081;4025636;15;20210531 01:02;P;;;;;;
D;081;4025636;15;20210531 01:02;V;;;;;;
D;081;4025636;15;20210531 01:02;V;;;;;;
B;081;4103626;16;20210531 01:02;;;10;GIBBS RD;KENTHURST;2156;4775;M;20210225;20210521;1300000;RU2;R;RESIDENCE;;RBB;;0;AR72594;
C;081;4103626;16;20210531 01:02;10/271025;
D;081;4103626;16;20210531 01:02;P;;;;;;
D;081;4103626;16;20210531 01:02;P;;;;;;
D;081;4103626;16;20210531 01:02;V;;;;;;
B;081;4025029;17;20210531 01:02;;;17;KALINDA AVE;GABLES;2765;450.3;M;20210412;20210524;1675000;R3;R;RESIDENCE;;BHM;;0;AR75722;
C;081;4025029;17;20210531 01:02;1229/1211084;
D;081;4025029;17;20210531 01:02;P;;;;;;
D;081;4025029;17;20210531 01:02;V;;;;;;
D;081;4025029;17;20210531 01:02;V;;;;;;
B;081;4056288;18;20210531 01:02;;;76;BLADENSBURG RD;NORTH KELLYVILLE;2155;378;M;20210416;20210526;1140000;R2;R;RESIDENCE;;NKR;;0;AR85810;
C;081;4056288;18;20210531 01:02;202/1213159;
D;081;4056288;18;20210531 01:02;P;;;;;;
D;081;4056288;18;20210531 01:02;P;;;;;;
D;081;4056288;18;20210531 01:02;V;;;;;;
D;081;4056288;18;20210531 01:02;V;;;;;;
B;081;4028408;19;20210531 01:02;;;2;FAIRYWREN CL;NELSON;2765;2.249;H;20210119;20210524;1695000;RU6;R;RESIDENCE;;RAA;;0;AR76018;
C;081;4028408;19;20210531 01:02;1/1203752;
D;081;4028408;19;20210531 01:02;P;;;;;;
D;081;4028408;19;20210531 01:02;P;;;;;;
D;081;4028408;19;20210531 01:02;V;;;;;;
D;081;4028408;19;20210531 01:02;V;;;;;;
B;081;4046195;20;20210531 01:02;;;25;CATARACT RD;GABLES;2765;556.1;M;20210221;20210521;1825000;R3;R;RESIDENCE;;BHM;;0;AR71634;
C;081;4046195;20;20210531 01:02;1641/1220534;
D;081;4046195;20;20210531 01:02;P;;;;;;
D;081;4046195;20;20210531 01:02;P;;;;;;
D;081;4046195;20;20210531 01:02;V;;;;;;
B;081;579568;21;20210531 01:02;;;28;BOUNTY AVE;CASTLE HILL;2154;964.4;M;20210414;20210527;2000000;R2;R;RESIDENCE;;AGG;;0;AR90019;
C;081;579568;21;20210531 01:02;80/259603;
D;081;579568;21;20210531 01:02;P;;;;;;
D;081;579568;21;20210531 01:02;V;;;;;;
D;081;579568;21;20210531 01:02;V;;;;;;
B;081;582404;22;20210531 01:02;;;3;CAROLYN CL;CASTLE HILL;2154;930.2;M;20210227;20210524;1870000;R2;R;RESIDENCE;;AGG;;0;AR76448;
C;081;582404;22;20210531 01:02;19/701266;
D;081;582404;22;20210531 01:02;P;;;;;;
D;081;582404;22;20210531 01:02;P;;;;;;
D;081;582404;22;20210531 01:02;V;;;;;;
B;081;582593;23;20210531 01:02;;;35;CARVER CRES;BAULKHAM HILLS;2153;696.85;M;20210227;20210524;1600000;R2;R;RESIDENCE;;AJJ;;0;AR74885;
C;081;582593;23;20210531 01:02;141/224424;
D;081;582593;23;20210531 01:02;P;;;;;;
D;081;582593;23;20210531 01:02;V;;;;;;
D;081;582593;23;20210531 01:02;V;;;;;;
B;081;582779;24;20210531 01:02;;30;59 A;CASTLE ST;CASTLE HILL;2154;;;20210217;20210521;1011000;;R;RESIDENCE;5;;;0;AR73131;
C;081;582779;24;20210531 01:02;5/SP55881;
D;081;582779;24;20210531 01:02;P;;;;;;
D;081;582779;24;20210531 01:02;P;;;;;;
D;081;582779;24;20210531 01:02;V;;;;;;
B;081;574927;25;20210531 01:02;;33;5;ANELLA AVE;CASTLE HILL;2154;;;20210317;20210521;810000;;3;COMMERCIAL;33;;;0;AR71929;
C;081;574927;25;20210531 01:02;33/SP48998;
D;081;574927;25;20210531 01:02;P;;;;;;
