A;RTSALEDATA;164;20230327 01:06;VALNET;
B;164;3591936;1;20230327 01:06;;;33 A;SEAFORTH DR;VALLA BEACH;2448;429;M;20230304;20230317;54000;R1;R;RESIDENCE;;AAL;;0;AS936403;
C;164;3591936;1;20230327 01:06;562/1166808;
D;164;3591936;1;20230327 01:06;P;;;;;;
D;164;3591936;1;20230327 01:06;V;;;;;;
D;164;3591936;1;20230327 01:06;V;;;;;;
B;164;1797337;2;20230327 01:06;;;34;MUMBLER ST;NAMBUCCA HEADS;2448;632.3;M;20230217;20230317;615000;R1;R;RESIDENCE;;ANH;;0;AS936613;
C;164;1797337;2;20230327 01:06;23/2/758085;
D;164;1797337;2;20230327 01:06;P;;;;;;
D;164;1797337;2;20230327 01:06;V;;;;;;
B;164;1800880;3;20230327 01:06;;;11;GREENHILLS RD;UPPER TAYLORS ARM;2447;1436;M;20230222;20230322;349000;RU5;R;RESIDENCE;;VTA;;0;AS944973;
C;164;1800880;3;20230327 01:06;5/17679;
D;164;1800880;3;20230327 01:06;P;;;;;;
D;164;1800880;3;20230327 01:06;V;;;;;;
B;164;1799103;4;20230327 01:06;;;72;STATION ST;EUNGAI RAIL;2441;1024;M;20230209;20230323;431000;RU5;R;RESIDENCE;;VEU;;0;AS949599;
C;164;1799103;4;20230327 01:06;3/21697;
D;164;1799103;4;20230327 01:06;P;;;;;;
D;164;1799103;4;20230327 01:06;V;;;;;;
B;164;1794272;5;20230327 01:06;;;26;RIVER ST;MACKSVILLE;2447;776.23;M;20230221;20230321;880000;B4;R;RESIDENCE;;BMU;;0;AS943578;
C;164;1794272;5;20230327 01:06;4/A/5358;
D;164;1794272;5;20230327 01:06;P;;;;;;
D;164;1794272;5;20230327 01:06;V;;;;;;
B;164;1799636;6;20230327 01:06;;;5;COCKBURN ST;VALLA BEACH;2448;664.1;M;20230321;20230321;633333;R1;R;RESIDENCE;;AAL;;0;AS944208;
C;164;1799636;6;20230327 01:06;16/43807;
D;164;1799636;6;20230327 01:06;P;;;;;;
D;164;1799636;6;20230327 01:06;P;;;;;;
D;164;1799636;6;20230327 01:06;V;;;;;;
D;164;1799636;6;20230327 01:06;V;;;;;;
D;164;1799636;6;20230327 01:06;V;;;;;;
D;164;1799636;6;20230327 01:06;V;;;;;;
B;164;4475085;7;20230327 01:06;;;;TAYLORS ARM RD;UPPER TAYLORS ARM;2447;733.5;M;20230209;20230309;120000;;V;VACANT LAND;;;;0;AS914007;
C;164;4475085;7;20230327 01:06;5/22168;
D;164;4475085;7;20230327 01:06;P;;;;;;
D;164;4475085;7;20230327 01:06;V;;;;;;
B;164;4449924;8;20230327 01:06;;;3;GIIDANY CL;MACKSVILLE;2447;855.2;M;20230220;20230320;310000;R1;V;VACANT LAND;;AAE;;0;AS938642;
C;164;4449924;8;20230327 01:06;1/1287442;
D;164;4449924;8;20230327 01:06;P;;;;;;
D;164;4449924;8;20230327 01:06;P;;;;;;
D;164;4449924;8;20230327 01:06;V;;;;;;
B;164;3947333;9;20230327 01:06;;;9;STRAWBERRY RD;CONGARINNI;2447;1.031;H;20230228;20230321;289000;R5;R;RESIDENCE;;ARC;;0;AS942854;
C;164;3947333;9;20230327 01:06;9/1099448;
D;164;3947333;9;20230327 01:06;P;;;;;;
D;164;3947333;9;20230327 01:06;V;;;;;;
D;164;3947333;9;20230327 01:06;V;;;;;;
B;164;4336888;10;20230327 01:06;;;222;FLORENCE WILMONT DR;NAMBUCCA HEADS;2448;1.05;H;20230203;20230317;410000;R5;V;VACANT LAND;;ARL;;0;AS935324;
C;164;4336888;10;20230327 01:06;20/1269703;
D;164;4336888;10;20230327 01:06;P;;;;;;
D;164;4336888;10;20230327 01:06;P;;;;;;
D;164;4336888;10;20230327 01:06;V;;;;;;
Z;50;10;10;28;
