A;RTSALEDATA;109;20210816 01:02;VALNET;
B;109;1215989;1;20210816 01:02;;;21;WADDELL ST;CANOWINDRA;2804;1024;M;20210715;20210811;330000;R1;R;RESIDENCE;;ZNC;;0;AR323588;
C;109;1215989;1;20210816 01:02;16/B/32548;
D;109;1215989;1;20210816 01:02;P;;;;;;
D;109;1215989;1;20210816 01:02;V;;;;;;
B;109;1217977;2;20210816 01:02;;;119;EDWARD ST;MOLONG;2866;2852;M;20210617;20210804;550000;R1;R;RESIDENCE;;ZAB;;0;AR302878;
C;109;1217977;2;20210816 01:02;7/32/758693 Permissive Occupancy 14032;
D;109;1217977;2;20210816 01:02;P;;;;;;
D;109;1217977;2;20210816 01:02;P;;;;;;
D;109;1217977;2;20210816 01:02;V;;;;;;
B;109;4149074;3;20210816 01:02;;;65;PARK ST;MOLONG;2866;1298.1;M;20210715;20210806;415000;R1;R;RESIDENCE;;ZAB;;0;AR313016;
C;109;4149074;3;20210816 01:02;13/1245870;
D;109;4149074;3;20210816 01:02;P;;;;;;
D;109;4149074;3;20210816 01:02;V;;;;;;
D;109;4149074;3;20210816 01:02;V;;;;;;
B;109;3612655;4;20210816 01:02;;;264;TILGA ST;CANOWINDRA;2804;5694;M;20210602;20210811;680000;R5;R;RESIDENCE;;RRC;;0;AR323681;
C;109;3612655;4;20210816 01:02;2/1170920;
D;109;3612655;4;20210816 01:02;P;;;;;;
D;109;3612655;4;20210816 01:02;P;;;;;;
D;109;3612655;4;20210816 01:02;V;;;;;;
D;109;3612655;4;20210816 01:02;V;;;;;;
B;109;3195279;5;20210816 01:02;;;41;HILL ST;MOLONG;2866;44.3;M;20210720;20210809;400;R1;V;VACANT LAND;;ZAB;;0;AR315483;
C;109;3195279;5;20210816 01:02;D/336301;
D;109;3195279;5;20210816 01:02;P;;;;;;
D;109;3195279;5;20210816 01:02;V;;;;;;
B;109;4377175;6;20210816 01:02;;;;BELGRAVIA RD;MULLION CREEK;2800;44.517;H;20210702;20210805;300000;;3;FARM;;;;0;AR309324;
C;109;4377175;6;20210816 01:02;17, 221, 227/756895;
D;109;4377175;6;20210816 01:02;P;;;;;;
D;109;4377175;6;20210816 01:02;V;;;;;;
D;109;4377175;6;20210816 01:02;V;;;;;;
B;109;4272265;7;20210816 01:02;;;16;WADDELL ST;CANOWINDRA;2804;533.4;M;20210629;20210810;300000;R1;R;RESIDENCE;;ZNC;;0;AR320842;
C;109;4272265;7;20210816 01:02;1/1260686;
D;109;4272265;7;20210816 01:02;P;;;;;;
D;109;4272265;7;20210816 01:02;P;;;;;;
D;109;4272265;7;20210816 01:02;V;;;;;;
B;109;4272266;8;20210816 01:02;;;16 A;WADDELL ST;CANOWINDRA;2804;684.7;M;20210629;20210810;300000;R1;R;RESIDENCE;;ZNC;;0;AR320842;
C;109;4272266;8;20210816 01:02;2/1260686;
D;109;4272266;8;20210816 01:02;P;;;;;;
D;109;4272266;8;20210816 01:02;P;;;;;;
D;109;4272266;8;20210816 01:02;V;;;;;;
Z;41;8;8;23;
