A;RTSALEDATA;209;20220815 01:13;VALNET;
B;209;2050818;1;20220815 01:13;;;100;BLAIR ST;NORTH BONDI;2026;196;M;20220611;20220808;3240000;R3;R;RESIDENCE;;AMD;;0;AS372362;
C;209;2050818;1;20220815 01:13;1/223045;
D;209;2050818;1;20220815 01:13;P;;;;;;
D;209;2050818;1;20220815 01:13;P;;;;;;
D;209;2050818;1;20220815 01:13;V;;;;;;
D;209;2050818;1;20220815 01:13;V;;;;;;
B;209;2056768;2;20220815 01:13;;4;32;DELLVIEW ST;TAMARAMA;2026;;;20220708;20220810;1170000;;R;RESIDENCE;4;;;0;AS378881;
C;209;2056768;2;20220815 01:13;4/SP30775;
D;209;2056768;2;20220815 01:13;P;;;;;;
D;209;2056768;2;20220815 01:13;P;;;;;;
D;209;2056768;2;20220815 01:13;V;;;;;;
B;209;2062229;3;20220815 01:13;;17;2 A;HOLLYWOOD AVE;BONDI JUNCTION;2022;;;20220630;20220811;1760000;;R;RESIDENCE;17;;;0;AS381463;
C;209;2062229;3;20220815 01:13;17/SP50442;
D;209;2062229;3;20220815 01:13;P;;;;;;
D;209;2062229;3;20220815 01:13;P;;;;;;
D;209;2062229;3;20220815 01:13;V;;;;;;
D;209;2062229;3;20220815 01:13;V;;;;;;
B;209;2061820;4;20220815 01:13;;;6;HENRIETTA ST;WAVERLEY;2024;261;M;20220624;20220805;2275000;R2;R;RESIDENCE;;AWA;;0;AS368463;
C;209;2061820;4;20220815 01:13;1/500837;
D;209;2061820;4;20220815 01:13;P;;;;;;
D;209;2061820;4;20220815 01:13;V;;;;;;
D;209;2061820;4;20220815 01:13;V;;;;;;
B;209;2049203;5;20220815 01:13;;;19;BARRACLUFF AVE;BONDI BEACH;2026;221.3;M;20220628;20220809;2930000;R2;R;RESIDENCE;;ABW;;0;AS375132;
C;209;2049203;5;20220815 01:13;1/211944;
D;209;2049203;5;20220815 01:13;P;;;;;;
D;209;2049203;5;20220815 01:13;P;;;;;;
D;209;2049203;5;20220815 01:13;V;;;;;;
D;209;2049203;5;20220815 01:13;V;;;;;;
B;209;2063209;6;20220815 01:13;;53;33;KIMBERLEY ST;VAUCLUSE;2030;;;20220624;20220805;1405000;;R;RESIDENCE;53;;;0;AS368558;
C;209;2063209;6;20220815 01:13;53/SP464;
D;209;2063209;6;20220815 01:13;P;;;;;;
D;209;2063209;6;20220815 01:13;V;;;;;;
B;209;2063209;7;20220815 01:13;;91;33;KIMBERLEY ST;VAUCLUSE;2030;;;20220624;20220805;1405000;;R;RESIDENCE;91;;;0;AS368558;
C;209;2063209;7;20220815 01:13;91/SP464;
D;209;2063209;7;20220815 01:13;P;;;;;;
D;209;2063209;7;20220815 01:13;V;;;;;;
