A;RTSALEDATA;061;20231120 01:06;VALNET;
B;061;4516133;1;20231120 01:06;;;965;MARINNA RD;JUNEE REEFS;2666;194.25;H;20231101;20231106;3120000;;3;FARM;;;;0;AT579321;
C;061;4516133;1;20231120 01:06;74, 75, 76/751414;
D;061;4516133;1;20231120 01:06;P;;;;;;
D;061;4516133;1;20231120 01:06;P;;;;;;
D;061;4516133;1;20231120 01:06;V;;;;;;
D;061;4516133;1;20231120 01:06;V;;;;;;
B;061;532922;2;20231120 01:06;;;1328;PIKEDALE RD;OLD JUNEE;2652;293.3;H;20231027;20231113;4440000;RU1;3;FARM;;RMB;;0;AT598147;
C;061;532922;2;20231120 01:06;2, 3, 4, 5, 6/133689 31, 32, 39, 40/751409;
D;061;532922;2;20231120 01:06;P;;;;;;
D;061;532922;2;20231120 01:06;V;;;;;;
B;061;532930;3;20231120 01:06;;;;PIKEDALE RD;ERIN VALE;2663;506.3;H;20231027;20231113;7600000;RU1;3;FARM;;RMB;;0;AT598142;
C;061;532930;3;20231120 01:06;1/120787 73, 83, 84, 85, 86, 87, 88, 89, 90, 91/751409;
D;061;532930;3;20231120 01:06;P;;;;;;
D;061;532930;3;20231120 01:06;V;;;;;;
D;061;532930;3;20231120 01:06;V;;;;;;
Z;17;3;3;9;
