A;RTSALEDATA;231;20220912 01:17;VALNET;
B;231;2607671;1;20220912 01:17;;;97;RAILWAY ST;WEETHALLE;2669;993;M;20220725;20220905;6000;RU5;R;RESIDENCE;;VWH;;0;AS448625;
C;231;2607671;1;20220912 01:17;1/662660;
D;231;2607671;1;20220912 01:17;P;;;;;;
D;231;2607671;1;20220912 01:17;V;;;;;;
D;231;2607671;1;20220912 01:17;V;;;;;;
B;231;4437874;2;20220912 01:17;;;6;WOLLONGOUGH ST;UNGARIE;2669;2024;M;20220811;20220831;20000;RU5;V;VACANT LAND;;VUG;;0;AS437086;
C;231;4437874;2;20220912 01:17;7, 8/J/8548;
D;231;4437874;2;20220912 01:17;P;;;;;;
D;231;4437874;2;20220912 01:17;V;;;;;;
D;231;4437874;2;20220912 01:17;V;;;;;;
B;231;4437874;3;20220912 01:17;;;6;WOLLONGOUGH ST;UNGARIE;2669;2024;M;20220811;20220831;20000;RU5;V;VACANT LAND;;VUG;;0;AS437090;
C;231;4437874;3;20220912 01:17;7, 8/J/8548;
D;231;4437874;3;20220912 01:17;P;;;;;;
D;231;4437874;3;20220912 01:17;V;;;;;;
D;231;4437874;3;20220912 01:17;V;;;;;;
Z;17;3;3;9;
