A;RTSALEDATA;217;20220919 01:15;VALNET;
B;217;2285725;1;20220919 01:15;;7;160;HARTLEY RD;SMEATON GRANGE;2567;;;20220815;20220912;1210000;;R;RESIDENCE;7;;;0;AS463973;
C;217;2285725;1;20220919 01:15;7/SP69886;
D;217;2285725;1;20220919 01:15;P;;;;;;
D;217;2285725;1;20220919 01:15;V;;;;;;
B;217;2952104;2;20220919 01:15;;;26;TURBOTT AVE;HARRINGTON PARK;2567;576;M;20220804;20220915;1250000;R2;R;RESIDENCE;;AWA;;0;AS473789;
C;217;2952104;2;20220919 01:15;2227/1043584;
D;217;2952104;2;20220919 01:15;P;;;;;;
D;217;2952104;2;20220919 01:15;P;;;;;;
D;217;2952104;2;20220919 01:15;V;;;;;;
D;217;2952104;2;20220919 01:15;V;;;;;;
B;217;3486996;3;20220919 01:15;;;44;RHEINBERGERS CCT;ELDERSLIE;2570;1450;M;20220618;20220912;1800000;R1;R;RESIDENCE;;AUA;;0;AS463874;
C;217;3486996;3;20220919 01:15;349/1139677;
D;217;3486996;3;20220919 01:15;P;;;;;;
D;217;3486996;3;20220919 01:15;V;;;;;;
D;217;3486996;3;20220919 01:15;V;;;;;;
B;217;3012177;4;20220919 01:15;;;11;THORN AVE;HARRINGTON PARK;2567;543.2;M;20220805;20220914;1232000;R2;R;RESIDENCE;;AWA;;0;AS473029;
C;217;3012177;4;20220919 01:15;2334/1052549;
D;217;3012177;4;20220919 01:15;P;;;;;;
D;217;3012177;4;20220919 01:15;P;;;;;;
D;217;3012177;4;20220919 01:15;V;;;;;;
D;217;3012177;4;20220919 01:15;V;;;;;;
B;217;3077835;5;20220919 01:15;;;4;WINDMILL PDE;CURRANS HILL;2567;247;M;20220731;20220912;780000;R3;R;RESIDENCE;;AMA;;0;AS465038;
C;217;3077835;5;20220919 01:15;2/1061998;
D;217;3077835;5;20220919 01:15;P;;;;;;
D;217;3077835;5;20220919 01:15;P;;;;;;
D;217;3077835;5;20220919 01:15;V;;;;;;
D;217;3077835;5;20220919 01:15;V;;;;;;
B;217;3537805;6;20220919 01:15;;;5;GRICE ST;ORAN PARK;2570;507.7;M;20220726;20220909;990000;R1;R;RESIDENCE;;GCA;;0;AS462404;
C;217;3537805;6;20220919 01:15;1233/1149189;
D;217;3537805;6;20220919 01:15;P;;;;;;
D;217;3537805;6;20220919 01:15;V;;;;;;
B;217;3563915;7;20220919 01:15;;;34;HAWTHORNE CCT;HARRINGTON PARK;2567;878.2;M;20220801;20220912;1950000;C4;R;RESIDENCE;;GCD;;0;AS466136;
C;217;3563915;7;20220919 01:15;45/280026;
D;217;3563915;7;20220919 01:15;P;;;;;;
D;217;3563915;7;20220919 01:15;P;;;;;;
D;217;3563915;7;20220919 01:15;V;;;;;;
D;217;3563915;7;20220919 01:15;V;;;;;;
B;217;4113253;8;20220919 01:15;;;97 A;DONOVAN BVD;GREGORY HILLS;2557;466;M;20220726;20220909;1350000;R1;R;RESIDENCE;;GCJ;;0;AS461658;
C;217;4113253;8;20220919 01:15;1651/1235226;
D;217;4113253;8;20220919 01:15;P;;;;;;
D;217;4113253;8;20220919 01:15;V;;;;;;
B;217;4102068;9;20220919 01:15;;;15;CABALLO ST;GLEDSWOOD HILLS;2557;400;M;20220817;20220909;1015000;R1;R;RESIDENCE;;GCJ;;0;AS460352;
C;217;4102068;9;20220919 01:15;1217/1214793;
D;217;4102068;9;20220919 01:15;P;;;;;;
D;217;4102068;9;20220919 01:15;P;;;;;;
D;217;4102068;9;20220919 01:15;V;;;;;;
D;217;4102068;9;20220919 01:15;V;;;;;;
B;217;4083675;10;20220919 01:15;;;52;CURLEWIS ST;GLEDSWOOD HILLS;2557;181.3;M;20220801;20220912;815000;R1;R;RESIDENCE;;GCJ;;0;AS464373;
C;217;4083675;10;20220919 01:15;302/1231860;
D;217;4083675;10;20220919 01:15;P;;;;;;
D;217;4083675;10;20220919 01:15;P;;;;;;
D;217;4083675;10;20220919 01:15;V;;;;;;
D;217;4083675;10;20220919 01:15;V;;;;;;
B;217;4088602;11;20220919 01:15;;;76;FIREWHEEL CCT;GREGORY HILLS;2557;539.3;M;20220731;20220912;840000;R1;V;VACANT LAND;;GCJ;;0;AS464063;
C;217;4088602;11;20220919 01:15;981/1218916;
D;217;4088602;11;20220919 01:15;P;;;;;;
D;217;4088602;11;20220919 01:15;V;;;;;;
B;217;4049660;12;20220919 01:15;;;1;HUNGERFORD ST;CATHERINE FIELD;2557;2062;M;20220405;20220915;2125000;C4;R;RESIDENCE;;GCD;;0;AS475993;
C;217;4049660;12;20220919 01:15;1019/1227499;
D;217;4049660;12;20220919 01:15;P;;;;;;
D;217;4049660;12;20220919 01:15;V;;;;;;
D;217;4049660;12;20220919 01:15;V;;;;;;
B;217;2288453;13;20220919 01:15;;;67;MCCALL AVE;CAMDEN SOUTH;2570;1644;M;20220722;20220915;1420000;R2;R;RESIDENCE;;AFA;;0;AS475082;
C;217;2288453;13;20220919 01:15;300/252625;
D;217;2288453;13;20220919 01:15;P;;;;;;
D;217;2288453;13;20220919 01:15;P;;;;;;
D;217;2288453;13;20220919 01:15;V;;;;;;
D;217;2288453;13;20220919 01:15;V;;;;;;
B;217;2280629;14;20220919 01:15;;;18;BORROWDALE CL;NARELLAN;2567;860.8;M;20220728;20220915;750000;R2;R;RESIDENCE;;ASA;;0;AS476348;
C;217;2280629;14;20220919 01:15;14/786628;
D;217;2280629;14;20220919 01:15;P;;;;;;
D;217;2280629;14;20220919 01:15;V;;;;;;
B;217;2288913;15;20220919 01:15;;;15;GRAHAMS HILL RD;NARELLAN;2567;5487;M;20220907;20220909;5000000;IN1;3;COMMERCIAL;;FAA;;0;AS462609;
C;217;2288913;15;20220919 01:15;2001/882974;
D;217;2288913;15;20220919 01:15;P;;;;;;
D;217;2288913;15;20220919 01:15;V;;;;;;
B;217;2289130;16;20220919 01:15;;;17;MORETON BAY AVE;SPRING FARM;2570;450;M;20220621;20220914;950000;R2;R;RESIDENCE;;ATA;;0;AS470729;
C;217;2289130;16;20220919 01:15;4/878819;
D;217;2289130;16;20220919 01:15;P;;;;;;
D;217;2289130;16;20220919 01:15;P;;;;;;
D;217;2289130;16;20220919 01:15;V;;;;;;
D;217;2289130;16;20220919 01:15;V;;;;;;
B;217;2294602;17;20220919 01:15;;;41;WENTWORTH DR;CAMDEN SOUTH;2570;569.1;M;20220721;20220909;728000;R2;R;RESIDENCE;;ABA;;0;AS458974;
C;217;2294602;17;20220919 01:15;620/240670;
