A;RTSALEDATA;061;20220919 01:11;VALNET;
B;061;533468;1;20220919 01:11;;;29;JEWNEE ST;WANTABADGERY;2650;2023;M;20220715;20220912;188999;R5;V;VACANT LAND;;HRW;;0;AS465988;
C;061;533468;1;20220919 01:11;6/16/759047;
D;061;533468;1;20220919 01:11;P;;;;;;
D;061;533468;1;20220919 01:11;V;;;;;;
B;061;4444315;2;20220919 01:11;;;;OLYMPIC HWY;ILLABO;2590;45.75;H;20220623;20220728;689605;;3;FARM;;;;0;AS344375;
C;061;4444315;2;20220919 01:11;42/1284149;
D;061;4444315;2;20220919 01:11;P;;;;;;
D;061;4444315;2;20220919 01:11;V;;;;;;
B;061;4434848;3;20220919 01:11;;;74;JOHN POTTS DR;JUNEE;2663;;;20211126;20220908;47300;;V;VACANT LAND;;;;0;AS455937;
C;061;4434848;3;20220919 01:11;99/1285737;
D;061;4434848;3;20220919 01:11;P;;;;;;
D;061;4434848;3;20220919 01:11;V;;;;;;
D;061;4434848;3;20220919 01:11;V;;;;;;
B;061;3959088;4;20220919 01:11;;;56;PITT ST;JUNEE;2663;1.749;H;20220823;20220913;875000;R5;R;RESIDENCE;;HRJ;;0;AS467229;
C;061;3959088;4;20220919 01:11;71/1223316;
D;061;3959088;4;20220919 01:11;P;;;;;;
D;061;3959088;4;20220919 01:11;P;;;;;;
D;061;3959088;4;20220919 01:11;V;;;;;;
B;061;4346178;5;20220919 01:11;;;10;WATERWORKS RD;JUNEE;2663;876;M;20220909;20220909;100000;RU5;R;RESIDENCE;;JCN;;0;AS460658;
C;061;4346178;5;20220919 01:11;20/1270953;
D;061;4346178;5;20220919 01:11;P;;;;;;
D;061;4346178;5;20220919 01:11;P;;;;;;
D;061;4346178;5;20220919 01:11;V;;;;;;
Z;25;5;5;13;
