A;RTSALEDATA;157;20240219 01:05;VALNET;
B;157;1730663;1;20240219 01:05;;;24;GORDON YOUNG DR;SOUTH WEST ROCKS;2431;672.4;M;20231116;20240212;400000;R3;R;RESIDENCE;;MSW;;0;AT829902;
C;157;1730663;1;20240219 01:05;4/45844;
D;157;1730663;1;20240219 01:05;P;;;;;;
D;157;1730663;1;20240219 01:05;P;;;;;;
D;157;1730663;1;20240219 01:05;V;;;;;;
D;157;1730663;1;20240219 01:05;V;;;;;;
B;157;1730966;2;20240219 01:05;;;25;HILL ST;SOUTH WEST ROCKS;2431;888.1;M;20231214;20240214;1600000;R3;R;RESIDENCE;;MSW;;0;AT836605;
C;157;1730966;2;20240219 01:05;10/870077;
D;157;1730966;2;20240219 01:05;P;;;;;;
D;157;1730966;2;20240219 01:05;P;;;;;;
D;157;1730966;2;20240219 01:05;V;;;;;;
D;157;1730966;2;20240219 01:05;V;;;;;;
B;157;1731415;3;20240219 01:05;;;40;MITCHELL ST;SOUTH WEST ROCKS;2431;558;M;20231215;20240214;735000;R3;R;RESIDENCE;;MSW;;0;AT836472;
C;157;1731415;3;20240219 01:05;34/590241;
D;157;1731415;3;20240219 01:05;P;;;;;;
D;157;1731415;3;20240219 01:05;V;;;;;;
D;157;1731415;3;20240219 01:05;V;;;;;;
B;157;1731515;4;20240219 01:05;;;15;OXLEY PL;SOUTH WEST ROCKS;2431;649.1;M;20231214;20240214;1100000;R3;R;RESIDENCE;;MSW;;0;AT836608;
C;157;1731515;4;20240219 01:05;99/805382;
D;157;1731515;4;20240219 01:05;P;;;;;;
D;157;1731515;4;20240219 01:05;P;;;;;;
D;157;1731515;4;20240219 01:05;V;;;;;;
D;157;1731515;4;20240219 01:05;V;;;;;;
B;157;3288913;5;20240219 01:05;;;39;KINCHELA ST;GLADSTONE;2440;868.2;M;20231207;20240209;550000;RU5;R;RESIDENCE;;VGS;;0;AT825790;
C;157;3288913;5;20240219 01:05;51/1105258;
D;157;3288913;5;20240219 01:05;P;;;;;;
D;157;3288913;5;20240219 01:05;V;;;;;;
Z;29;5;5;17;
