A;RTSALEDATA;157;20220124 05:05;VALNET;
B;157;3582490;1;20220124 05:12;;;4;FREDERICK DYSON CL;YARRAVEL;2440;1.07;H;20211207;20220118;645000;R5;R;RESIDENCE;;LKE;;0;AR809333;
C;157;3582490;1;20220124 05:12;22/1155813;
D;157;3582490;1;20220124 05:12;P;;;;;;
D;157;3582490;1;20220124 05:12;P;;;;;;
D;157;3582490;1;20220124 05:12;V;;;;;;
B;157;4405963;2;20220124 05:12;;;;GOULDS LANE;CLYBUCCA;2440;1.285;H;20210630;20210823;31605;;V;VACANT LAND;;;;0;AR420554;
C;157;4405963;2;20220124 05:12;1/1276576;
D;157;4405963;2;20220124 05:12;P;;;;;;
D;157;4405963;2;20220124 05:12;V;;;;;;
B;157;4402929;3;20220124 05:12;;;32;SWIFT PL;SOUTH WEST ROCKS;2431;610.7;M;20210621;20220119;290000;;V;VACANT LAND;;;;0;AR813066;
C;157;4402929;3;20220124 05:12;19/1274452;
D;157;4402929;3;20220124 05:12;P;;;;;;
D;157;4402929;3;20220124 05:12;P;;;;;;
D;157;4402929;3;20220124 05:12;V;;;;;;
B;157;1730712;4;20220124 05:12;;;46;GREGORY ST;SOUTH WEST ROCKS;2431;689.2;M;20211117;20220117;740000;R3;R;RESIDENCE;;MSW;;0;AR805989;
C;157;1730712;4;20220124 05:12;1/112383;
D;157;1730712;4;20220124 05:12;P;;;;;;
D;157;1730712;4;20220124 05:12;P;;;;;;
D;157;1730712;4;20220124 05:12;V;;;;;;
D;157;1730712;4;20220124 05:12;V;;;;;;
B;157;1728851;5;20220124 05:12;;;51;TOZER ST;WEST KEMPSEY;2440;543.8;M;20211206;20220118;375000;E2;R;RESIDENCE;;EEC;;0;AR809745;
C;157;1728851;5;20220124 05:12;A/953164;
D;157;1728851;5;20220124 05:12;P;;;;;;
D;157;1728851;5;20220124 05:12;V;;;;;;
B;157;4402933;6;20220124 05:12;;;6;ELECTRA AVE;SOUTH WEST ROCKS;2431;630.9;M;20210611;20220119;275000;;V;VACANT LAND;;;;0;AR813222;
C;157;4402933;6;20220124 05:12;23/1274452;
D;157;4402933;6;20220124 05:12;P;;;;;;
D;157;4402933;6;20220124 05:12;V;;;;;;
B;157;4402935;7;20220124 05:12;;;9;ELECTRA AVE;SOUTH WEST ROCKS;2431;799.1;M;20210625;20220119;340000;;V;VACANT LAND;;;;0;AR813402;
C;157;4402935;7;20220124 05:12;25/1274452;
D;157;4402935;7;20220124 05:12;P;;;;;;
D;157;4402935;7;20220124 05:12;V;;;;;;
B;157;4402943;8;20220124 05:12;;;37;SWIFT PL;SOUTH WEST ROCKS;2431;705;M;20210721;20220119;375000;;V;VACANT LAND;;;;0;AR813590;
C;157;4402943;8;20220124 05:12;33/1274452;
D;157;4402943;8;20220124 05:12;P;;;;;;
D;157;4402943;8;20220124 05:12;P;;;;;;
D;157;4402943;8;20220124 05:12;V;;;;;;
