A;RTSALEDATA;137;20230410 01:12;VALNET;
B;137;4204621;1;20230410 01:12;;102;8;BURWOOD RD;BURWOOD;2134;132;M;20230224;20230406;900000;;R;RESIDENCE;2;;;0;AS992706;
C;137;4204621;1;20230410 01:12;2/SP99300;
D;137;4204621;1;20230410 01:12;P;;;;;;
D;137;4204621;1;20230410 01:12;P;;;;;;
D;137;4204621;1;20230410 01:12;V;;;;;;
B;137;3610447;2;20230410 01:12;;803 B;1;ELSIE ST;BURWOOD;2134;;;20230221;20230404;935000;;R;RESIDENCE;127;;;0;AS982965;
C;137;3610447;2;20230410 01:12;127/SP85916;
D;137;3610447;2;20230410 01:12;P;;;;;;
D;137;3610447;2;20230410 01:12;V;;;;;;
B;137;4133369;3;20230410 01:12;;7;2;STANLEY ST;BURWOOD;2134;;;20230228;20230406;709000;;R;RESIDENCE;6;;;0;AS991585;
C;137;4133369;3;20230410 01:12;6/SP97668;
D;137;4133369;3;20230410 01:12;P;;;;;;
D;137;4133369;3;20230410 01:12;V;;;;;;
D;137;4133369;3;20230410 01:12;V;;;;;;
B;137;1396355;4;20230410 01:12;;11;14;ROBERTS ST;STRATHFIELD;2135;;;20230227;20230406;705000;;R;RESIDENCE;11;;;0;AS991269;
C;137;1396355;4;20230410 01:12;11/SP4402;
D;137;1396355;4;20230410 01:12;P;;;;;;
D;137;1396355;4;20230410 01:12;V;;;;;;
D;137;1396355;4;20230410 01:12;V;;;;;;
B;137;1396391;5;20230410 01:12;;;8;ROBINSON ST;CROYDON;2132;878.9;M;20230124;20230404;593750;R2;R;RESIDENCE;;EJJ;;0;AS982806;
C;137;1396391;5;20230410 01:12;A/341688;
D;137;1396391;5;20230410 01:12;P;;;;;;
D;137;1396391;5;20230410 01:12;V;;;;;;
D;137;1396391;5;20230410 01:12;V;;;;;;
B;137;1393797;6;20230410 01:12;;3;200;LIVERPOOL RD;ENFIELD;2136;;;20230223;20230406;638000;;R;RESIDENCE;3;;;0;AS993012;
C;137;1393797;6;20230410 01:12;3/SP61950;
D;137;1393797;6;20230410 01:12;P;;;;;;
D;137;1393797;6;20230410 01:12;V;;;;;;
D;137;1393797;6;20230410 01:12;V;;;;;;
B;137;1396607;7;20230410 01:12;;13;34;RUSSELL ST;STRATHFIELD;2135;;;20230323;20230406;500000;;R;RESIDENCE;13;;;0;AS989186;
C;137;1396607;7;20230410 01:12;13/SP185;
D;137;1396607;7;20230410 01:12;P;;;;;;
D;137;1396607;7;20230410 01:12;P;;;;;;
D;137;1396607;7;20230410 01:12;V;;;;;;
B;137;1396607;8;20230410 01:12;;13;34;RUSSELL ST;STRATHFIELD;2135;;;20230323;20230406;500000;;R;RESIDENCE;20;;;0;AS989186;
C;137;1396607;8;20230410 01:12;20/SP185;
D;137;1396607;8;20230410 01:12;P;;;;;;
D;137;1396607;8;20230410 01:12;P;;;;;;
D;137;1396607;8;20230410 01:12;V;;;;;;
B;137;1396805;9;20230410 01:12;;1;2;RUSSELL ST;STRATHFIELD;2135;;;20230123;20230403;815000;;R;RESIDENCE;16;;;0;AS980070;
C;137;1396805;9;20230410 01:12;16/SP3940;
D;137;1396805;9;20230410 01:12;P;;;;;;
D;137;1396805;9;20230410 01:12;V;;;;;;
D;137;1396805;9;20230410 01:12;V;;;;;;
B;137;1396805;10;20230410 01:12;;1;2;RUSSELL ST;STRATHFIELD;2135;;;20230123;20230403;815000;;R;RESIDENCE;1;;;0;AS980070;
C;137;1396805;10;20230410 01:12;1/SP3940;
D;137;1396805;10;20230410 01:12;P;;;;;;
D;137;1396805;10;20230410 01:12;V;;;;;;
D;137;1396805;10;20230410 01:12;V;;;;;;
B;137;1389740;11;20230410 01:12;;;18;BRIGHTON ST;CROYDON;2132;410.65;M;20230204;20230403;1885000;R3;R;RESIDENCE;;EDM;;0;AS978759;
C;137;1389740;11;20230410 01:12;8/3297;
D;137;1389740;11;20230410 01:12;P;;;;;;
D;137;1389740;11;20230410 01:12;P;;;;;;
D;137;1389740;11;20230410 01:12;V;;;;;;
B;137;1392991;12;20230410 01:12;;;5;HEYDON ST;ENFIELD;2136;534.16;M;20230218;20230403;2250000;R2;R;RESIDENCE;;ESW;;0;AS980105;
C;137;1392991;12;20230410 01:12;4/1/603;
D;137;1392991;12;20230410 01:12;P;;;;;;
D;137;1392991;12;20230410 01:12;V;;;;;;
B;137;1393310;13;20230410 01:12;;;39;KENILWORTH ST;CROYDON;2132;278.2;M;20230311;20230406;1510000;R2;R;RESIDENCE;;EJJ;;0;AS990445;
C;137;1393310;13;20230410 01:12;1/17741;
D;137;1393310;13;20230410 01:12;P;;;;;;
D;137;1393310;13;20230410 01:12;P;;;;;;
D;137;1393310;13;20230410 01:12;V;;;;;;
B;137;1395776;14;20230410 01:12;;;36;PARRAMATTA RD;CROYDON;2132;2175;M;20221004;20230404;10300000;B6;3;COMMERCIAL;;CCC;;0;AS984087;
C;137;1395776;14;20230410 01:12;1/803490;
D;137;1395776;14;20230410 01:12;P;;;;;;
D;137;1395776;14;20230410 01:12;V;;;;;;
D;137;1395776;14;20230410 01:12;V;;;;;;
D;137;1395776;14;20230410 01:12;V;;;;;;
D;137;1395776;14;20230410 01:12;V;;;;;;
B;137;3190915;15;20230410 01:12;;7;10;GRANTHAM ST;BURWOOD;2134;;;20230227;20230331;820000;;R;RESIDENCE;7;;;0;AS973928;
C;137;3190915;15;20230410 01:12;7/SP75399;
D;137;3190915;15;20230410 01:12;P;;;;;;
D;137;3190915;15;20230410 01:12;V;;;;;;
D;137;3190915;15;20230410 01:12;V;;;;;;
B;137;4453823;16;20230410 01:12;;704;23;GEORGE ST;BURWOOD;2134;110;M;20230303;20230331;1035000;;R;RESIDENCE;11;;;0;AS976225;
C;137;4453823;16;20230410 01:12;11/SP104955;
D;137;4453823;16;20230410 01:12;P;;;;;;
D;137;4453823;16;20230410 01:12;V;;;;;;
B;137;4453823;17;20230410 01:12;;1303;23;GEORGE ST;BURWOOD;2134;108;M;20230310;20230331;1085000;;R;RESIDENCE;33;;;0;AS976447;
C;137;4453823;17;20230410 01:12;33/SP104955;
D;137;4453823;17;20230410 01:12;P;;;;;;
D;137;4453823;17;20230410 01:12;P;;;;;;
D;137;4453823;17;20230410 01:12;V;;;;;;
B;137;4453823;18;20230410 01:12;;1401;23;GEORGE ST;BURWOOD;2134;102;M;20230324;20230331;1079000;;R;RESIDENCE;34;;;0;AS976434;
C;137;4453823;18;20230410 01:12;34/SP104955;
D;137;4453823;18;20230410 01:12;P;;;;;;
D;137;4453823;18;20230410 01:12;V;;;;;;
B;137;3931671;19;20230410 01:12;;1103 C;8;WYNNE AVE;BURWOOD;2134;89;M;20230213;20230331;750000;;R;RESIDENCE;25;;;0;AS975920;
C;137;3931671;19;20230410 01:12;25/SP91971;
D;137;3931671;19;20230410 01:12;P;;;;;;
D;137;3931671;19;20230410 01:12;V;;;;;;
Z;94;19;19;54;
