A;RTSALEDATA;070;20210208 01:00;VALNET;
B;070;549445;1;20210208 01:00;;;16305;NEWELL HWY;GILLENBAH;2700;9231;M;20200721;20210201;1650000;RU5;R;RESIDENCE;;GLB;;0;AQ769195;
C;070;549445;1;20210208 01:00;2/561633;
D;070;549445;1;20210208 01:00;P;;;;;;
D;070;549445;1;20210208 01:00;V;;;;;;
B;070;550064;2;20210208 01:00;;;31;AUDLEY ST;NARRANDERA;2700;964.2;M;20201214;20210201;225000;RU5;R;RESIDENCE;;NVM;;0;AQ767770;
C;070;550064;2;20210208 01:00;B/380673;
D;070;550064;2;20210208 01:00;P;;;;;;
D;070;550064;2;20210208 01:00;P;;;;;;
D;070;550064;2;20210208 01:00;V;;;;;;
B;070;551441;3;20210208 01:00;;;20;RIVERINE ST;NARRANDERA;2700;375.3;M;20201223;20210203;229000;RU5;R;RESIDENCE;;NVM;;0;AQ774428;
C;070;551441;3;20210208 01:00;2/791596;
D;070;551441;3;20210208 01:00;P;;;;;;
D;070;551441;3;20210208 01:00;V;;;;;;
B;070;549111;4;20210208 01:00;;;2472;KAMARAH RD;LANDERVALE;2652;461.7;H;20201113;20210201;4100000;RU1;3;FARM;;PPB;;0;AQ766485;
C;070;549111;4;20210208 01:00;58/751678;
D;070;549111;4;20210208 01:00;P;;;;;;
D;070;549111;4;20210208 01:00;P;;;;;;
D;070;549111;4;20210208 01:00;V;;;;;;
D;070;549111;4;20210208 01:00;V;;;;;;
B;070;549119;5;20210208 01:00;;;2497;KAMARAH RD;LANDERVALE;2652;425.7;H;20201113;20210201;4100000;RU1;3;FARM;;PPB;;0;AQ766485;
C;070;549119;5;20210208 01:00;70/751678;
D;070;549119;5;20210208 01:00;P;;;;;;
D;070;549119;5;20210208 01:00;P;;;;;;
D;070;549119;5;20210208 01:00;V;;;;;;
D;070;549119;5;20210208 01:00;V;;;;;;
Z;27;5;5;15;
