A;RTSALEDATA;192;20220502 09:33;VALNET;
B;192;1863980;1;20220502 09:34;;;12;ANNE ST;MOREE;2400;708.2;M;20220316;20220427;135500;R1;R;RESIDENCE;;AME;;0;AS77019;
C;192;1863980;1;20220502 09:34;C/28028;
D;192;1863980;1;20220502 09:34;P;;;;;;
D;192;1863980;1;20220502 09:34;P;;;;;;
D;192;1863980;1;20220502 09:34;V;;;;;;
B;192;1864661;2;20220502 09:34;;;36;BOSTON ST;MOREE;2400;746.1;M;20220314;20220428;350000;R1;R;RESIDENCE;;AMD;;0;AS82095;
C;192;1864661;2;20220502 09:34;1/315178;
D;192;1864661;2;20220502 09:34;P;;;;;;
D;192;1864661;2;20220502 09:34;V;;;;;;
B;192;1865365;3;20220502 09:34;;;1;DOVER ST;MOREE;2400;1946;M;20220314;20220426;462000;B2;V;VACANT LAND;;BBB;;0;AS73792;
C;192;1865365;3;20220502 09:34;1/935752;
D;192;1865365;3;20220502 09:34;P;;;;;;
D;192;1865365;3;20220502 09:34;V;;;;;;
B;192;1865458;4;20220502 09:34;;;90;EDWARD ST;MOREE;2400;860;M;20220314;20220426;290000;R1;R;RESIDENCE;;AMC;;0;AS73937;
C;192;1865458;4;20220502 09:34;2/590095;
D;192;1865458;4;20220502 09:34;P;;;;;;
D;192;1865458;4;20220502 09:34;P;;;;;;
D;192;1865458;4;20220502 09:34;V;;;;;;
B;192;1867480;5;20220502 09:34;;;86;GOONDIWINDI ST;MUNGINDI;2406;1915.3;M;20220405;20220426;145000;RU5;R;RESIDENCE;;AVM;;0;AS74356;
C;192;1867480;5;20220502 09:34;1/334757 1/1114672;
D;192;1867480;5;20220502 09:34;P;;;;;;
D;192;1867480;5;20220502 09:34;P;;;;;;
D;192;1867480;5;20220502 09:34;V;;;;;;
D;192;1867480;5;20220502 09:34;V;;;;;;
B;192;1868467;6;20220502 09:34;;;24;BINGERA ST;PALLAMALLAWA;2399;2023;M;20220311;20220422;265000;RU5;R;RESIDENCE;;AVP;;0;AS67855;
C;192;1868467;6;20220502 09:34;6/19/758824;
D;192;1868467;6;20220502 09:34;P;;;;;;
D;192;1868467;6;20220502 09:34;P;;;;;;
D;192;1868467;6;20220502 09:34;V;;;;;;
D;192;1868467;6;20220502 09:34;V;;;;;;
D;192;1868467;6;20220502 09:34;V;;;;;;
B;192;1867553;7;20220502 09:34;;;10;MOGUL ST;MUNGINDI;2406;2023;M;20220407;20220428;16000;RU5;R;RESIDENCE;;AVM;;0;AS84574;
C;192;1867553;7;20220502 09:34;4/23/758729;
D;192;1867553;7;20220502 09:34;P;;;;;;
D;192;1867553;7;20220502 09:34;V;;;;;;
B;192;3783572;8;20220502 09:34;;;33 A;BOTTLEBRUSH DR;MOREE;2400;;;20220330;20220428;170000;;R;RESIDENCE;1;;;0;AS84699;
C;192;3783572;8;20220502 09:34;1/SP89951;
D;192;3783572;8;20220502 09:34;P;;;;;;
D;192;3783572;8;20220502 09:34;P;;;;;;
D;192;3783572;8;20220502 09:34;V;;;;;;
D;192;3783572;8;20220502 09:34;V;;;;;;
B;192;1864064;9;20220502 09:34;;;318;AUBURN ST;MOREE;2400;674.6;M;20220401;20220426;230000;R1;R;RESIDENCE;;AMS;;0;AS76567;
C;192;1864064;9;20220502 09:34;3/214430;
D;192;1864064;9;20220502 09:34;P;;;;;;
D;192;1864064;9;20220502 09:34;P;;;;;;
D;192;1864064;9;20220502 09:34;V;;;;;;
D;192;1864064;9;20220502 09:34;V;;;;;;
B;192;1870426;10;20220502 09:34;;;5;BURRINGTON RD;MOREE;2400;794;M;20220329;20220426;212500;RU5;R;RESIDENCE;;AML;;0;AS76578;
C;192;1870426;10;20220502 09:34;4/736826;
D;192;1870426;10;20220502 09:34;P;;;;;;
D;192;1870426;10;20220502 09:34;P;;;;;;
D;192;1870426;10;20220502 09:34;V;;;;;;
D;192;1870426;10;20220502 09:34;V;;;;;;
B;192;1864741;11;20220502 09:34;;;361;BOSTON ST;MOREE;2400;879;M;20220326;20220426;172000;R1;R;RESIDENCE;;AMW;;0;AS76587;
C;192;1864741;11;20220502 09:34;4/216123;
D;192;1864741;11;20220502 09:34;P;;;;;;
D;192;1864741;11;20220502 09:34;P;;;;;;
D;192;1864741;11;20220502 09:34;V;;;;;;
B;192;4421714;12;20220502 09:34;;;;WARIALDA ST;PALLAMALLAWA;2399;4.046;H;20220405;20220422;95000;;V;VACANT LAND;;;;0;AS68843;
C;192;4421714;12;20220502 09:34;8/751784;
D;192;4421714;12;20220502 09:34;P;;;;;;
D;192;4421714;12;20220502 09:34;V;;;;;;
Z;64;12;12;38;
