A;RTSALEDATA;214;20231002 01:06;VALNET;
B;214;2920358;1;20231002 01:06;;;15;BONACCORDO RD;QUAKERS HILL;2763;363;M;20230730;20230926;1341000;R2;R;RESIDENCE;;RQH;;0;AT468712;
C;214;2920358;1;20231002 01:06;105/1040087;
D;214;2920358;1;20231002 01:06;P;;;;;;
D;214;2920358;1;20231002 01:06;P;;;;;;
D;214;2920358;1;20231002 01:06;V;;;;;;
D;214;2920358;1;20231002 01:06;V;;;;;;
B;214;3388757;2;20231002 01:06;;;21;PEBBLE CRES;THE PONDS;2769;457.1;M;20230819;20230922;1700000;R3;R;RESIDENCE;;R3K;;0;AT460311;
C;214;3388757;2;20231002 01:06;2224/1120379;
D;214;3388757;2;20231002 01:06;P;;;;;;
D;214;3388757;2;20231002 01:06;P;;;;;;
D;214;3388757;2;20231002 01:06;V;;;;;;
D;214;3388757;2;20231002 01:06;V;;;;;;
B;214;3491284;3;20231002 01:06;;8;26;CLIFTON ST;BLACKTOWN;2148;;;20230825;20230922;495000;;R;RESIDENCE;8;;;0;AT459999;
C;214;3491284;3;20231002 01:06;8/SP83115;
D;214;3491284;3;20231002 01:06;P;;;;;;
D;214;3491284;3;20231002 01:06;V;;;;;;
D;214;3491284;3;20231002 01:06;V;;;;;;
D;214;3491284;3;20231002 01:06;V;;;;;;
B;214;4193241;4;20231002 01:06;;;212 B;GREENVIEW PDE;THE PONDS;2769;329;M;20230628;20230922;1250000;;R;RESIDENCE;1;;;0;AT463737;
C;214;4193241;4;20231002 01:06;1/SP98528;
D;214;4193241;4;20231002 01:06;P;;;;;;
D;214;4193241;4;20231002 01:06;P;;;;;;
D;214;4193241;4;20231002 01:06;V;;;;;;
B;214;4214932;5;20231002 01:06;;312;1;DEMETER ST;ROUSE HILL;2155;;;20230810;20230921;600000;;R;RESIDENCE;143;;;0;AT457482;
C;214;4214932;5;20231002 01:06;143/SP99419;
D;214;4214932;5;20231002 01:06;P;;;;;;
D;214;4214932;5;20231002 01:06;V;;;;;;
B;214;4147592;6;20231002 01:06;;;8;NICOTERA AVE;RIVERSTONE;2765;301.5;M;20230828;20230925;1117000;R2;R;RESIDENCE;;RRB;;0;AT464663;
C;214;4147592;6;20231002 01:06;231/1228204;
D;214;4147592;6;20231002 01:06;P;;;;;;
D;214;4147592;6;20231002 01:06;P;;;;;;
D;214;4147592;6;20231002 01:06;V;;;;;;
B;214;4145009;7;20231002 01:06;;;100;BOLWARRA DR;MARSDEN PARK;2765;300;M;20230814;20230928;1042000;R2;R;RESIDENCE;;RMP;;0;AT476916;
C;214;4145009;7;20231002 01:06;2100/1228369;
D;214;4145009;7;20231002 01:06;P;;;;;;
D;214;4145009;7;20231002 01:06;P;;;;;;
D;214;4145009;7;20231002 01:06;V;;;;;;
D;214;4145009;7;20231002 01:06;V;;;;;;
B;214;4170455;8;20231002 01:06;;;31;DEGUARA ST;TALLAWONG;2762;348.9;M;20230831;20230922;1280000;R2;R;RESIDENCE;;RSC;;0;AT459730;
C;214;4170455;8;20231002 01:06;117/1236909;
D;214;4170455;8;20231002 01:06;P;;;;;;
D;214;4170455;8;20231002 01:06;V;;;;;;
D;214;4170455;8;20231002 01:06;V;;;;;;
B;214;2157630;9;20231002 01:06;;;69;BARBARA BVD;SEVEN HILLS;2147;594.4;M;20230817;20230928;927000;R2;R;RESIDENCE;;RSH;;0;AT476814;
C;214;2157630;9;20231002 01:06;310/36653;
D;214;2157630;9;20231002 01:06;P;;;;;;
D;214;2157630;9;20231002 01:06;V;;;;;;
B;214;2166360;10;20231002 01:06;;;22;CARRINGTON ST;SEVEN HILLS;2147;550.1;M;20230812;20230922;1115000;R2;R;RESIDENCE;;RSH;;0;AT459757;
C;214;2166360;10;20231002 01:06;2/506204;
D;214;2166360;10;20231002 01:06;P;;;;;;
D;214;2166360;10;20231002 01:06;P;;;;;;
D;214;2166360;10;20231002 01:06;V;;;;;;
D;214;2166360;10;20231002 01:06;V;;;;;;
B;214;2166363;11;20231002 01:06;;;16;CARRINGTON ST;SEVEN HILLS;2147;809.4;M;20230908;20230928;1150000;R2;R;RESIDENCE;;RSH;;0;AT477510;
C;214;2166363;11;20231002 01:06;16/12/2360;
D;214;2166363;11;20231002 01:06;P;;;;;;
D;214;2166363;11;20231002 01:06;V;;;;;;
B;214;2157921;12;20231002 01:06;;;84;BARNIER DR;QUAKERS HILL;2763;666;M;20230702;20230925;1435000;R2;R;RESIDENCE;;RQH;;0;AT465384;
C;214;2157921;12;20231002 01:06;1323/810683;
D;214;2157921;12;20231002 01:06;P;;;;;;
D;214;2157921;12;20231002 01:06;P;;;;;;
D;214;2157921;12;20231002 01:06;V;;;;;;
D;214;2157921;12;20231002 01:06;V;;;;;;
B;214;2152958;13;20231002 01:06;;;57;ADVANCE ST;SCHOFIELDS;2762;556.4;M;20230726;20230925;920000;R2;R;RESIDENCE;;RSC;;0;AT467758;
C;214;2152958;13;20231002 01:06;4/553280;
D;214;2152958;13;20231002 01:06;P;;;;;;
D;214;2152958;13;20231002 01:06;P;;;;;;
D;214;2152958;13;20231002 01:06;V;;;;;;
D;214;2152958;13;20231002 01:06;V;;;;;;
B;214;2161230;14;20231002 01:06;;;48;BOUGAINVILLE RD;LETHBRIDGE PARK;2770;575.4;M;20230802;20230927;665000;R2;R;RESIDENCE;;RAT;;0;AT472544;
C;214;2161230;14;20231002 01:06;59/238630;
D;214;2161230;14;20231002 01:06;P;;;;;;
D;214;2161230;14;20231002 01:06;V;;;;;;
