A;RTSALEDATA;139;20230814 01:09;VALNET;
B;139;1904051;1;20230814 01:09;;46;100;WILLIAM ST;FIVE DOCK;2046;;;20230627;20230808;1650000;;R;RESIDENCE;65;;;0;AT332444;
C;139;1904051;1;20230814 01:09;65/SP64727;
D;139;1904051;1;20230814 01:09;P;;;;;;
D;139;1904051;1;20230814 01:09;P;;;;;;
D;139;1904051;1;20230814 01:09;V;;;;;;
B;139;1904051;2;20230814 01:09;;21;100;WILLIAM ST;FIVE DOCK;2046;;;20230624;20230810;1000000;;R;RESIDENCE;68;;;0;AT341297;
C;139;1904051;2;20230814 01:09;68/SP64727;
D;139;1904051;2;20230814 01:09;P;;;;;;
D;139;1904051;2;20230814 01:09;V;;;;;;
B;139;2886592;3;20230814 01:09;;204;5;CARY ST;DRUMMOYNE;2047;;;20230707;20230808;2500000;;R;RESIDENCE;59;;;0;AT332091;
C;139;2886592;3;20230814 01:09;59/SP64462;
D;139;2886592;3;20230814 01:09;P;;;;;;
D;139;2886592;3;20230814 01:09;V;;;;;;
B;139;3477786;4;20230814 01:09;;407;19;SHORELINE DR;RHODES;2138;;;20230628;20230809;1000000;;R;RESIDENCE;195;;;0;AT337320;
C;139;3477786;4;20230814 01:09;195/SP82779;
D;139;3477786;4;20230814 01:09;P;;;;;;
D;139;3477786;4;20230814 01:09;P;;;;;;
D;139;3477786;4;20230814 01:09;V;;;;;;
B;139;4171381;5;20230814 01:09;;304;14;HILLY ST;MORTLAKE;2137;;;20230511;20230808;1010000;;R;RESIDENCE;98;;;0;AT335016;
C;139;4171381;5;20230814 01:09;98/SP95582;
D;139;4171381;5;20230814 01:09;P;;;;;;
D;139;4171381;5;20230814 01:09;V;;;;;;
B;139;2981865;6;20230814 01:09;;17;1;CLARENCE ST;STRATHFIELD;2135;;;20230626;20230808;720000;;R;RESIDENCE;17;;;0;AT332855;
C;139;2981865;6;20230814 01:09;17/SP70046;
D;139;2981865;6;20230814 01:09;P;;;;;;
D;139;2981865;6;20230814 01:09;V;;;;;;
B;139;2981120;7;20230814 01:09;NAUTICA APARTMENTS;51;1;JANOA PL;CHISWICK;2046;;;20230629;20230810;675000;;R;RESIDENCE;51;;;0;AT339496;
C;139;2981120;7;20230814 01:09;51/SP71322;
D;139;2981120;7;20230814 01:09;P;;;;;;
D;139;2981120;7;20230814 01:09;V;;;;;;
B;139;2981120;8;20230814 01:09;NAUTICA APARTMENTS;98;1;MANTA PL;CHISWICK;2046;;;20230707;20230808;1058000;;R;RESIDENCE;98;;;0;AT335251;
C;139;2981120;8;20230814 01:09;98/SP71673;
D;139;2981120;8;20230814 01:09;P;;;;;;
D;139;2981120;8;20230814 01:09;P;;;;;;
D;139;2981120;8;20230814 01:09;V;;;;;;
B;139;3532320;9;20230814 01:09;;24;30;HILLY ST;MORTLAKE;2137;;;20230616;20230728;935000;;R;RESIDENCE;24;;;0;AT305686;
C;139;3532320;9;20230814 01:09;24/SP84124;
D;139;3532320;9;20230814 01:09;P;;;;;;
D;139;3532320;9;20230814 01:09;P;;;;;;
D;139;3532320;9;20230814 01:09;V;;;;;;
