A;RTSALEDATA;224;20240520 01:07;VALNET;
B;224;2530786;1;20240520 01:07;;;81;BARLOW ST;CAMBRIDGE PARK;2747;556.4;M;20240417;20240514;925000;R2;3;SHOP;;RGU;;0;AU66991;
C;224;2530786;1;20240520 01:07;3/222278;
D;224;2530786;1;20240520 01:07;P;;;;;;
D;224;2530786;1;20240520 01:07;V;;;;;;
B;224;2576433;2;20240520 01:07;;28;91;SADDINGTON ST;ST MARYS;2760;79;M;20240516;20240516;325000;;R;RESIDENCE;75;;;0;AU71808;
C;224;2576433;2;20240520 01:07;75/SP57403;
D;224;2576433;2;20240520 01:07;P;;;;;;
D;224;2576433;2;20240520 01:07;V;;;;;;
D;224;2576433;2;20240520 01:07;V;;;;;;
B;224;2534335;3;20240520 01:07;;6;7;BRINGELLY RD;KINGSWOOD;2747;135;M;20240419;20240514;275000;;R;RESIDENCE;6;;;0;AU65498;
C;224;2534335;3;20240520 01:07;6/SP66514;
D;224;2534335;3;20240520 01:07;P;;;;;;
D;224;2534335;3;20240520 01:07;V;;;;;;
B;224;3405464;4;20240520 01:07;;1;12;HAYNES ST;PENRITH;2750;;;20240314;20240516;710000;;R;RESIDENCE;1;;;0;AU71643;
C;224;3405464;4;20240520 01:07;1/SP81001;
D;224;3405464;4;20240520 01:07;P;;;;;;
D;224;3405464;4;20240520 01:07;V;;;;;;
B;224;4152872;5;20240520 01:07;;807;10;AVIATORS WAY;PENRITH;2750;;;20240328;20240510;620000;;R;RESIDENCE;76;;;0;AU58036;
C;224;4152872;5;20240520 01:07;76/SP98229;
D;224;4152872;5;20240520 01:07;P;;;;;;
D;224;4152872;5;20240520 01:07;V;;;;;;
B;224;4214701;6;20240520 01:07;;25;50;RODLEY AVE;PENRITH;2750;;;20240412;20240510;570000;;R;RESIDENCE;25;;;0;AU58301;
C;224;4214701;6;20240520 01:07;25/SP95434;
D;224;4214701;6;20240520 01:07;P;;;;;;
D;224;4214701;6;20240520 01:07;V;;;;;;
D;224;4214701;6;20240520 01:07;V;;;;;;
