A;RTSALEDATA;217;20211115 03:00;VALNET;
B;217;3837368;1;20211115 03:00;;;35;TESS CCT;ORAN PARK;2570;536.9;M;20210925;20211108;1200000;R1;R;RESIDENCE;;GCA;;0;AR596578;
C;217;3837368;1;20211115 03:00;3001/1194672;
D;217;3837368;1;20211115 03:00;P;;;;;;
D;217;3837368;1;20211115 03:00;P;;;;;;
D;217;3837368;1;20211115 03:00;V;;;;;;
D;217;3837368;1;20211115 03:00;V;;;;;;
B;217;3461127;2;20211115 03:00;;;9;WOODGROVE AVE;HARRINGTON PARK;2567;1395;M;20210720;20211108;1900000;R2;R;RESIDENCE;;EUA;;0;AR596654;
C;217;3461127;2;20211115 03:00;6/280018;
D;217;3461127;2;20211115 03:00;P;;;;;;
D;217;3461127;2;20211115 03:00;P;;;;;;
D;217;3461127;2;20211115 03:00;V;;;;;;
B;217;4392573;3;20211115 03:00;;;7;GAUDRY ST;LEPPINGTON;2179;450;M;20201028;20211108;495100;;R;RESIDENCE;;;;0;AR596685;
C;217;4392573;3;20211115 03:00;1306/1261515;
D;217;4392573;3;20211115 03:00;P;;;;;;
D;217;4392573;3;20211115 03:00;P;;;;;;
D;217;4392573;3;20211115 03:00;V;;;;;;
B;217;4218006;4;20211115 03:00;;;11;O'KEEFE DR;ORAN PARK;2570;375;M;20210924;20211105;1049900;R2;R;RESIDENCE;;AWA;;0;AR588775;
C;217;4218006;4;20211115 03:00;232/1246190;
D;217;4218006;4;20211115 03:00;P;;;;;;
D;217;4218006;4;20211115 03:00;V;;;;;;
B;217;4048590;5;20211115 03:00;;;29;RYMILL CRES;GLEDSWOOD HILLS;2557;424.1;M;20210928;20211109;1215000;R1;R;RESIDENCE;;GCJ;;0;AR600348;
C;217;4048590;5;20211115 03:00;1309/1221783;
D;217;4048590;5;20211115 03:00;P;;;;;;
D;217;4048590;5;20211115 03:00;P;;;;;;
D;217;4048590;5;20211115 03:00;V;;;;;;
B;217;4048591;6;20211115 03:00;;;27;RYMILL CRES;GLEDSWOOD HILLS;2557;424.1;M;20210928;20211109;1185000;R1;R;RESIDENCE;;GCJ;;0;AR600363;
C;217;4048591;6;20211115 03:00;1310/1221783;
D;217;4048591;6;20211115 03:00;P;;;;;;
D;217;4048591;6;20211115 03:00;P;;;;;;
