A;RTSALEDATA;538;20210823 01:56;VALNET;
B;538;3825708;1;20210823 01:57;;;32;TRUNGLEY HALL RD;TEMORA;2666;4923;M;20210624;20210812;675000;R1;R;RESIDENCE;;CNT;;0;AR326985;
C;538;3825708;1;20210823 01:57;4, 5, 6, 7/787781;
D;538;3825708;1;20210823 01:57;P;;;;;;N;
D;538;3825708;1;20210823 01:57;P;;;;;;N;
D;538;3825708;1;20210823 01:57;V;;;;;;N;
D;538;3825708;1;20210823 01:57;V;;;;;;N;
B;538;2691660;2;20210823 01:57;;;150;KITCHENER RD;TEMORA;2666;815.7;M;20210729;20210818;325000;R1;R;RESIDENCE;;CNT;;0;AR345788;
C;538;2691660;2;20210823 01:57;2/36381;
D;538;2691660;2;20210823 01:57;P;;;;;;N;
D;538;2691660;2;20210823 01:57;V;;;;;;N;
Z;12;2;2;6;
