A;RTSALEDATA;192;20221107 01:15;VALNET;
B;192;1863729;1;20221107 01:15;;;27;ADELAIDE ST;MOREE;2400;531.3;M;20220921;20221102;200000;R1;R;RESIDENCE;;AMB;;0;AS599736;
C;192;1863729;1;20221107 01:15;1/572428;
D;192;1863729;1;20221107 01:15;P;;;;;;
D;192;1863729;1;20221107 01:15;V;;;;;;
B;192;1866275;2;20221107 01:15;;;25;JACARANDA DR;MOREE;2400;704.7;M;20220908;20221103;250000;R2;R;RESIDENCE;;AMA;;0;AS603177;
C;192;1866275;2;20221107 01:15;79/261641;
D;192;1866275;2;20221107 01:15;P;;;;;;
D;192;1866275;2;20221107 01:15;V;;;;;;
D;192;1866275;2;20221107 01:15;V;;;;;;
B;192;1866809;3;20221107 01:15;;;66;OAK ST;MOREE;2400;1745;M;20221006;20221031;21000;R1;R;RESIDENCE;;AME;;0;AS593301;
C;192;1866809;3;20221107 01:15;1/217466;
D;192;1866809;3;20221107 01:15;P;;;;;;
D;192;1866809;3;20221107 01:15;V;;;;;;
B;192;1864329;4;20221107 01:15;;;25;BARWON AVE;MOREE;2400;739.8;M;20220906;20221031;130000;R1;R;RESIDENCE;;AMW;;0;AS595429;
C;192;1864329;4;20221107 01:15;32/235103;
D;192;1864329;4;20221107 01:15;P;;;;;;
D;192;1864329;4;20221107 01:15;V;;;;;;
B;192;1867348;5;20221107 01:15;;;4;WEBB AVE;MOREE;2400;2023;M;20220920;20221102;410000;R1;R;RESIDENCE;;AMD;;0;AS602317;
C;192;1867348;5;20221107 01:15;345/751780;
D;192;1867348;5;20221107 01:15;P;;;;;;
D;192;1867348;5;20221107 01:15;V;;;;;;
D;192;1867348;5;20221107 01:15;V;;;;;;
Z;24;5;5;12;
