A;RTSALEDATA;002;20240219 01:04;VALNET;
B;002;3428091;1;20240219 01:04;;;842;ALLYN RIVER RD;ALLYNBROOK;2311;7.57;H;20230718;20240209;2750000;RU1;R;RESIDENCE;;RAI;;0;AT826394;
C;002;3428091;1;20240219 01:04;1/150433 142/1087157;
D;002;3428091;1;20240219 01:04;P;;;;;;
D;002;3428091;1;20240219 01:04;V;;;;;;
D;002;3428091;1;20240219 01:04;V;;;;;;
B;002;24027;2;20240219 01:04;;;138;DOG TRAP CREEK RD;EAST GRESFORD;2311;4.997;H;20230817;20240212;1540000;RU1;R;RESIDENCE;;RAF;;0;AT827996;
C;002;24027;2;20240219 01:04;10/817330;
D;002;24027;2;20240219 01:04;P;;;;;;
D;002;24027;2;20240219 01:04;P;;;;;;
D;002;24027;2;20240219 01:04;V;;;;;;
B;002;4528579;3;20240219 01:04;;;;GLENDONBROOK RD;GRESFORD;2311;22.9;H;20231219;20240119;675000;;R;RESIDENCE;;;;0;AT786494;
C;002;4528579;3;20240219 01:04;OF THE PART FORMERLY IN 60/1225835;
D;002;4528579;3;20240219 01:04;P;;;;;;
D;002;4528579;3;20240219 01:04;P;;;;;;
D;002;4528579;3;20240219 01:04;V;;;;;;
D;002;4528579;3;20240219 01:04;V;;;;;;
Z;18;3;3;10;
