A;RTSALEDATA;083;20231106 01:25;VALNET;
B;083;678978;1;20231106 01:25;;1;22;BLAXLAND ST;HUNTERS HILL;2110;253;M;20230916;20231031;2191000;;R;RESIDENCE;3;;;0;AT564788;
C;083;678978;1;20231106 01:25;3/SP94369;
D;083;678978;1;20231106 01:25;P;;;;;;
D;083;678978;1;20231106 01:25;P;;;;;;
D;083;678978;1;20231106 01:25;V;;;;;;
B;083;3713105;2;20231106 01:25;;1;25;RYDE RD;HUNTERS HILL;2110;255;M;20230915;20231027;1850000;;R;RESIDENCE;1;;;0;AT554687;
C;083;3713105;2;20231106 01:25;1/SP88490;
D;083;3713105;2;20231106 01:25;P;;;;;;
D;083;3713105;2;20231106 01:25;P;;;;;;
D;083;3713105;2;20231106 01:25;V;;;;;;
D;083;3713105;2;20231106 01:25;V;;;;;;
B;083;679196;3;20231106 01:25;;34;10;MOUNT ST;HUNTERS HILL;2110;;;20230922;20231101;750000;;R;RESIDENCE;34;;;0;AT566535;
C;083;679196;3;20231106 01:25;34/SP1512;
D;083;679196;3;20231106 01:25;P;;;;;;
D;083;679196;3;20231106 01:25;V;;;;;;
B;083;679196;4;20231106 01:25;;57;35;CHURCH ST;HUNTERS HILL;2110;;;20230922;20231101;750000;;R;RESIDENCE;57;;;0;AT566535;
C;083;679196;4;20231106 01:25;57/SP1512;
D;083;679196;4;20231106 01:25;P;;;;;;
D;083;679196;4;20231106 01:25;V;;;;;;
B;083;681935;5;20231106 01:25;;;9;ROCHER AVE;HUNTERS HILL;2110;714.5;M;20230823;20231027;3900000;R2;R;RESIDENCE;;EAH;;0;AT556754;
C;083;681935;5;20231106 01:25;33/224608;
D;083;681935;5;20231106 01:25;P;;;;;;
D;083;681935;5;20231106 01:25;V;;;;;;
D;083;681935;5;20231106 01:25;V;;;;;;
Z;26;5;5;14;
