A;RTSALEDATA;238;20210823 01:39;VALNET;
B;238;2634144;1;20210823 01:40;BOOMANULLA;;224;HAYDENS LANE;QUAMBONE;2831;898.55;H;20210623;20210628;1150000;RU1;3;FARM;;RGA;;0;AR185820;
C;238;2634144;1;20210823 01:40;1, 4/753451 1, 2, 3, 4, 6, 11, 26, 30/753477 Enclosure Permit 25403;
D;238;2634144;1;20210823 01:40;P;;;;;;Y;
D;238;2634144;1;20210823 01:40;P;;;;;;Y;
D;238;2634144;1;20210823 01:40;V;;;;;;Y;
Z;7;1;1;3;
