A;RTSALEDATA;012;20210201 01:00;VALNET;
B;012;3026128;1;20210201 01:00;;;162;BRIGADIER HAMMETT RD;WATTLE PONDS;2330;9801;M;20210107;20210128;920000;E4;R;RESIDENCE;;ERR;;0;AQ757950;
C;012;3026128;1;20210201 01:00;196/1057816;
D;012;3026128;1;20210201 01:00;P;;;;;;
D;012;3026128;1;20210201 01:00;P;;;;;;
D;012;3026128;1;20210201 01:00;V;;;;;;
D;012;3026128;1;20210201 01:00;V;;;;;;
B;012;3717577;2;20210201 01:00;;;6;LESTER CL;WATTLE PONDS;2330;8000;M;20201211;20210122;629000;E4;R;RESIDENCE;;ERR;;0;AQ745576;
C;012;3717577;2;20210201 01:00;222/1187521;
D;012;3717577;2;20210201 01:00;P;;;;;;
D;012;3717577;2;20210201 01:00;V;;;;;;
B;012;3680138;3;20210201 01:00;;;147 B;MCMAHON WAY;SINGLETON HEIGHTS;2330;395.2;M;20201218;20210122;395000;R1;R;RESIDENCE;;AAA;;0;AQ747116;
C;012;3680138;3;20210201 01:00;2/1182130;
D;012;3680138;3;20210201 01:00;P;;;;;;
D;012;3680138;3;20210201 01:00;P;;;;;;
D;012;3680138;3;20210201 01:00;V;;;;;;
D;012;3680138;3;20210201 01:00;V;;;;;;
B;012;3638719;4;20210201 01:00;;;22;BROOMFIELD CRES;HUNTERVIEW;2330;662.1;M;20201209;20210122;602500;R1;R;RESIDENCE;;AAV;;0;AQ744333;
C;012;3638719;4;20210201 01:00;301/1169307;
D;012;3638719;4;20210201 01:00;P;;;;;;
D;012;3638719;4;20210201 01:00;P;;;;;;
D;012;3638719;4;20210201 01:00;V;;;;;;
B;012;297730;5;20210201 01:00;;;2;DIGHT AVE;SINGLETON;2330;677.9;M;20201215;20210127;480000;R1;R;RESIDENCE;;AAH;;0;AQ755576;
C;012;297730;5;20210201 01:00;1/741918;
D;012;297730;5;20210201 01:00;P;;;;;;
D;012;297730;5;20210201 01:00;V;;;;;;
D;012;297730;5;20210201 01:00;V;;;;;;
B;012;296218;6;20210201 01:00;;;27;ARGYLE ST;SINGLETON;2330;371.6;M;20201214;20210125;412000;R1;R;RESIDENCE;;AAL;;0;AQ751158;
C;012;296218;6;20210201 01:00;1/797320;
D;012;296218;6;20210201 01:00;P;;;;;;
D;012;296218;6;20210201 01:00;V;;;;;;
B;012;296512;7;20210201 01:00;;;19;BISHOPGATE ST;SINGLETON;2330;804.8;M;20201216;20210127;415000;R1;R;RESIDENCE;;AAL;;0;AQ755580;
C;012;296512;7;20210201 01:00;15, 16/8/192120;
D;012;296512;7;20210201 01:00;P;;;;;;
D;012;296512;7;20210201 01:00;P;;;;;;
D;012;296512;7;20210201 01:00;V;;;;;;
B;012;296678;8;20210201 01:00;;6;13;BOONAL ST;SINGLETON;2330;;;20201215;20210125;175000;;R;RESIDENCE;6;;;0;AQ751368;
C;012;296678;8;20210201 01:00;6/SP18569;
D;012;296678;8;20210201 01:00;P;;;;;;
D;012;296678;8;20210201 01:00;V;;;;;;
B;012;296843;9;20210201 01:00;;;29;BOWER PDE;SINGLETON HEIGHTS;2330;909;M;20201222;20210127;420000;R1;R;RESIDENCE;;AAA;;0;AQ752537;
C;012;296843;9;20210201 01:00;601/261925;
D;012;296843;9;20210201 01:00;P;;;;;;
D;012;296843;9;20210201 01:00;V;;;;;;
D;012;296843;9;20210201 01:00;V;;;;;;
B;012;300514;10;20210201 01:00;;2;10;TOWNHEAD CRES;SINGLETON;2330;;;20201215;20210127;225000;;R;RESIDENCE;2;;;0;AQ753421;
C;012;300514;10;20210201 01:00;2/SP39032;
D;012;300514;10;20210201 01:00;P;;;;;;
D;012;300514;10;20210201 01:00;V;;;;;;
B;012;300687;11;20210201 01:00;;;1;MARTIN VIEW CT;WATTLE PONDS;2330;1.002;H;20201211;20210122;780000;E4;R;RESIDENCE;;ERR;;0;AQ745582;
C;012;300687;11;20210201 01:00;213/867908;
D;012;300687;11;20210201 01:00;P;;;;;;
D;012;300687;11;20210201 01:00;P;;;;;;
D;012;300687;11;20210201 01:00;V;;;;;;
D;012;300687;11;20210201 01:00;V;;;;;;
B;012;298702;12;20210201 01:00;;7;18;HOWE ST;SINGLETON;2330;;;20201217;20210122;275000;;R;RESIDENCE;7;;;0;AQ744292;
C;012;298702;12;20210201 01:00;7/SP17294;
D;012;298702;12;20210201 01:00;P;;;;;;
D;012;298702;12;20210201 01:00;V;;;;;;
D;012;298702;12;20210201 01:00;V;;;;;;
B;012;304272;13;20210201 01:00;;;8783;PUTTY RD;PUTTY;2330;15.47;H;20210111;20210127;275000;RU2;V;VACANT LAND;;RRP;;0;AQ752710;
C;012;304272;13;20210201 01:00;4/246080;
D;012;304272;13;20210201 01:00;P;;;;;;
D;012;304272;13;20210201 01:00;V;;;;;;
D;012;304272;13;20210201 01:00;V;;;;;;
B;012;304484;14;20210201 01:00;;;28;PAGAN ST;JERRYS PLAINS;2330;455.3;M;20201211;20210122;11000;RU5;V;VACANT LAND;;RZJ;;0;AQ742713;
C;012;304484;14;20210201 01:00;1/161879;
D;012;304484;14;20210201 01:00;P;;;;;;
D;012;304484;14;20210201 01:00;P;;;;;;
D;012;304484;14;20210201 01:00;P;;;;;;
D;012;304484;14;20210201 01:00;P;;;;;;
D;012;304484;14;20210201 01:00;P;;;;;;
D;012;304484;14;20210201 01:00;V;;;;;;
B;012;299233;15;20210201 01:00;;;96;LACHLAN AVE;SINGLETON HEIGHTS;2330;2315;M;20201217;20210128;410000;R1;R;RESIDENCE;;AAA;;0;AQ757212;
C;012;299233;15;20210201 01:00;1/845681;
D;012;299233;15;20210201 01:00;P;;;;;;
D;012;299233;15;20210201 01:00;P;;;;;;
D;012;299233;15;20210201 01:00;V;;;;;;
B;012;3922050;16;20210201 01:00;;;78;BENJAMIN CCT;HUNTERVIEW;2330;641;M;20201217;20210127;211000;R1;R;RESIDENCE;;AAV;;0;AQ753558;
C;012;3922050;16;20210201 01:00;8/1219157;
D;012;3922050;16;20210201 01:00;P;;;;;;
D;012;3922050;16;20210201 01:00;V;;;;;;
B;012;3922051;17;20210201 01:00;;;76;BENJAMIN CCT;HUNTERVIEW;2330;641.3;M;20201223;20210128;209000;R1;V;VACANT LAND;;AAV;;0;AQ758778;
C;012;3922051;17;20210201 01:00;9/1219157;
D;012;3922051;17;20210201 01:00;P;;;;;;
D;012;3922051;17;20210201 01:00;P;;;;;;
D;012;3922051;17;20210201 01:00;V;;;;;;
Z;88;17;17;52;
