A;RTSALEDATA;222;20230828 01:12;VALNET;
B;222;2467103;1;20230828 01:12;;6;57;MORT ST;LITHGOW;2790;161;M;20230712;20230823;310000;;R;RESIDENCE;6;;;0;AT377024;
C;222;2467103;1;20230828 01:12;6/SP48118;
D;222;2467103;1;20230828 01:12;P;;;;;;
D;222;2467103;1;20230828 01:12;V;;;;;;
B;222;2473000;2;20230828 01:12;;;35;CRIPPS AVE;WALLERAWANG;2845;853.66;M;20230630;20230818;412500;R2;R;RESIDENCE;;AWA;;0;AT367612;
C;222;2473000;2;20230828 01:12;23/B/15256;
D;222;2473000;2;20230828 01:12;P;;;;;;
D;222;2473000;2;20230828 01:12;P;;;;;;
D;222;2473000;2;20230828 01:12;V;;;;;;
B;222;2466013;3;20230828 01:12;;;11;INNER CRES;BOWENFELS;2790;461.6;M;20230707;20230818;437500;R1;R;RESIDENCE;;ABO;;0;AT365217;
C;222;2466013;3;20230828 01:12;97/26218;
D;222;2466013;3;20230828 01:12;P;;;;;;
D;222;2466013;3;20230828 01:12;P;;;;;;
D;222;2466013;3;20230828 01:12;V;;;;;;
B;222;2466034;4;20230828 01:12;;;8;JAMES ST;LITHGOW;2790;423.7;M;20230707;20230818;500000;E1;R;RESIDENCE;;ELC;;0;AT365293;
C;222;2466034;4;20230828 01:12;7/19238;
D;222;2466034;4;20230828 01:12;P;;;;;;
D;222;2466034;4;20230828 01:12;V;;;;;;
D;222;2466034;4;20230828 01:12;V;;;;;;
B;222;3596916;5;20230828 01:12;;;8;PURCHAS ST;PORTLAND;2847;1012;M;20230710;20230821;260000;R2;V;VACANT LAND;;APR;;0;AT369182;
C;222;3596916;5;20230828 01:12;25/2/6225;
D;222;3596916;5;20230828 01:12;P;;;;;;
D;222;3596916;5;20230828 01:12;P;;;;;;
D;222;3596916;5;20230828 01:12;V;;;;;;
B;222;4502228;6;20230828 01:12;GLEN SHEE;;1033;CULLENBENBONG RD;GANBENANG;2790;9.338;H;20230627;20230717;590000;;R;RESIDENCE;;;;0;AT270210;
C;222;4502228;6;20230828 01:12;101/1093836;
D;222;4502228;6;20230828 01:12;P;;;;;;
D;222;4502228;6;20230828 01:12;P;;;;;;
D;222;4502228;6;20230828 01:12;V;;;;;;
D;222;4502228;6;20230828 01:12;V;;;;;;
B;222;4496298;7;20230828 01:12;;;9;MARTINDALE PL;PORTLAND;2847;2.025;H;20211014;20230823;340000;R5;V;VACANT LAND;;APL;;0;AT376403;
C;222;4496298;7;20230828 01:12;10/1293511;
D;222;4496298;7;20230828 01:12;P;;;;;;
D;222;4496298;7;20230828 01:12;P;;;;;;
D;222;4496298;7;20230828 01:12;V;;;;;;
D;222;4496298;7;20230828 01:12;V;;;;;;
D;222;4496298;7;20230828 01:12;V;;;;;;
D;222;4496298;7;20230828 01:12;V;;;;;;
B;222;4496302;8;20230828 01:12;;;12;MARTINDALE PL;PORTLAND;2847;2.192;H;20211011;20230824;330000;R5;V;VACANT LAND;;APL;;0;AT382728;
C;222;4496302;8;20230828 01:12;14/1293511;
D;222;4496302;8;20230828 01:12;P;;;;;;
D;222;4496302;8;20230828 01:12;V;;;;;;
D;222;4496302;8;20230828 01:12;V;;;;;;
D;222;4496302;8;20230828 01:12;V;;;;;;
D;222;4496302;8;20230828 01:12;V;;;;;;
B;222;4496303;9;20230828 01:12;;;10;MARTINDALE PL;PORTLAND;2847;2.574;H;20211014;20230823;350000;R5;V;VACANT LAND;;APL;;0;AT376395;
C;222;4496303;9;20230828 01:12;15/1293511;
D;222;4496303;9;20230828 01:12;P;;;;;;
D;222;4496303;9;20230828 01:12;V;;;;;;
D;222;4496303;9;20230828 01:12;V;;;;;;
D;222;4496303;9;20230828 01:12;V;;;;;;
D;222;4496303;9;20230828 01:12;V;;;;;;
B;222;4355007;10;20230828 01:12;;;115;WOLGAN RD;LIDSDALE;2790;2023;M;20230719;20230823;310000;R5;V;VACANT LAND;;ALD;;0;AT377434;
C;222;4355007;10;20230828 01:12;11/14214;
D;222;4355007;10;20230828 01:12;P;;;;;;
D;222;4355007;10;20230828 01:12;V;;;;;;
D;222;4355007;10;20230828 01:12;V;;;;;;
Z;59;10;10;37;
